"Date","CASH3.SA.Open","CASH3.SA.High","CASH3.SA.Low","CASH3.SA.Close","CASH3.SA.Volume","CASH3.SA.Adjusted"
2022-01-18,25.3999996185303,25.7000007629395,24.8999996185303,25.1000003814697,3431170,10.611270904541
2022-01-19,25.5,27,25.3999996185303,26.6000003814697,4241780,11.2454109191895
2022-01-20,26.7000007629395,29.5,26.6000003814697,28.7999992370605,5834280,12.1754808425903
2022-01-21,27.8999996185303,29.7999992370605,27.5,28.2000007629395,5502870,11.9218263626099
2022-01-24,27.7999992370605,28.2999992370605,25.8999996185303,27.2000007629395,4549620,11.4990673065186
2022-01-25,26.8999996185303,28.2999992370605,26.2000007629395,27.5,6283420,11.6258945465088
2022-01-26,28.2999992370605,30.3999996185303,28.1000003814697,29.3999996185303,8266400,12.4291372299194
2022-01-27,29.7000007629395,31.3999996185303,29.2000007629395,29.5,6455990,12.4714136123657
2022-01-28,30.7999992370605,31,28.1000003814697,28.2999992370605,6986170,11.9641017913818
2022-01-31,28.5,29.6000003814697,28,29.1000003814697,5381170,12.3023099899292
2022-02-01,29.5,30.8999996185303,28.8999996185303,29.2999992370605,4727790,12.3868608474731
2022-02-02,29.5,30.7999992370605,28.2000007629395,28.5,4901570,12.0486536026001
2022-02-03,29,29.5,27.2999992370605,28.5,4327150,12.0486536026001
2022-02-04,28.6000003814697,29.1000003814697,27.1000003814697,28.7999992370605,4000320,12.1754808425903
2022-02-07,28.6000003814697,29.2000007629395,28,28.3999996185303,3609890,12.0063772201538
2022-02-08,28.1000003814697,28.3999996185303,27.7000007629395,28,2827970,11.8372735977173
2022-02-09,28,30.1000003814697,28,29.6000003814697,6658410,12.5136890411377
2022-02-10,29.7000007629395,30.2000007629395,27.8999996185303,28.3999996185303,5616810,12.0063772201538
2022-02-11,28.7999992370605,29.3999996185303,27.2000007629395,27.6000003814697,6569470,11.6681709289551
2022-02-14,27.7000007629395,27.8999996185303,26.6000003814697,27.1000003814697,3844210,11.4567909240723
2022-02-15,27.7999992370605,28.5,27.6000003814697,28.5,3704090,12.0486536026001
2022-02-16,28.5,29.2000007629395,27.7000007629395,28.2000007629395,3579740,11.9218263626099
2022-02-17,28,28.7000007629395,27.5,27.7000007629395,3438190,11.710446357727
2022-02-18,27.8999996185303,28.2000007629395,27.1000003814697,27.2999992370605,2360410,11.5413417816162
2022-02-21,27.2999992370605,27.3999996185303,25.6000003814697,25.6000003814697,2733290,10.8226509094238
2022-02-22,26,26.2000007629395,24.7999992370605,25,2992460,10.5689945220947
2022-02-23,25.2000007629395,26.2000007629395,24.5,24.7000007629395,3288370,10.4421672821045
2022-02-24,23.1000003814697,24.7999992370605,22.6000003814697,24.2999992370605,5218030,10.2730617523193
2022-02-25,24,24.5,23.2000007629395,23.6000003814697,2839080,9.97713088989258
2022-03-02,23.5,24,23,23.7999992370605,1402780,10.0616827011108
2022-03-03,23.6000003814697,24.7000007629395,23.2000007629395,23.2000007629395,2862160,9.80802726745605
2022-03-04,23.2000007629395,23.5,21.7999992370605,22,3229170,9.30071544647217
2022-03-07,21.5,22.2999992370605,20.1000003814697,20.2999992370605,3668650,8.58202266693115
2022-03-08,20.7000007629395,21.5,19.7999992370605,20.5,6311510,8.66657543182373
2022-03-09,21,22.5,20.7000007629395,22.2999992370605,4469980,9.4275426864624
2022-03-10,21.7999992370605,22.1000003814697,21,21.5,3106360,9.08933544158936
2022-03-11,22,22,19.6000003814697,19.7000007629395,5756040,8.32836818695068
2022-03-14,19.8999996185303,20.2999992370605,19.2999992370605,19.2999992370605,2911960,8.15926361083984
2022-03-15,18.7999992370605,20,18.6000003814697,19.7000007629395,3697350,8.32836818695068
2022-03-16,19.8999996185303,20.6000003814697,19.2999992370605,20.2000007629395,3521430,8.5397481918335
2022-03-17,20,21,19.7999992370605,20.7999992370605,3940820,8.79340362548828
2022-03-18,20.7000007629395,22.5,20.5,22.2999992370605,5416040,9.4275426864624
2022-03-21,22.2000007629395,22.3999996185303,21.2000007629395,21.5,3174340,9.08933544158936
2022-03-22,21.6000003814697,23,21.5,22.7999992370605,3369050,9.63892269134521
2022-03-23,22.6000003814697,23.6000003814697,21.7999992370605,23.2000007629395,4160940,9.80802726745605
2022-03-24,23.3999996185303,25.6000003814697,22.8999996185303,25.2999992370605,5317030,10.6958227157593
2022-03-25,25.5,26.2999992370605,24.2999992370605,24.8999996185303,3871170,10.5267190933228
2022-03-28,25,25.6000003814697,24.3999996185303,25.2000007629395,2524480,10.653546333313
2022-03-29,26,26.7000007629395,25.7000007629395,26.3999996185303,3533230,11.1608581542969
2022-03-30,25.5,27.2999992370605,24.8999996185303,27.1000003814697,5992150,11.4567909240723
2022-03-31,27.2999992370605,27.6000003814697,25.6000003814697,25.6000003814697,4526440,10.8226509094238
2022-04-01,26.2000007629395,28.2000007629395,26.1000003814697,28,6499830,11.8372735977173
2022-04-04,28,28.5,27.1000003814697,28,3336850,11.8372735977173
2022-04-05,28,28.5,26.1000003814697,26.3999996185303,5600450,11.1608581542969
2022-04-06,25.6000003814697,25.7999992370605,23.8999996185303,24.2000007629395,5928360,10.2307872772217
2022-04-07,24.2000007629395,24.6000003814697,23.5,23.6000003814697,4811780,9.97713088989258
2022-04-08,23.5,23.5,22.2000007629395,22.5,3953620,9.51209545135498
2022-04-11,21.7000007629395,22.3999996185303,21.5,22,2924890,9.30071544647217
2022-04-12,22.8999996185303,23.1000003814697,20.7000007629395,20.8999996185303,4635550,8.83568000793457
2022-04-13,21.1000003814697,21.7000007629395,20.6000003814697,21.2000007629395,2816530,8.9625072479248
2022-04-14,21,21.2000007629395,20.5,20.6000003814697,2473300,8.70885181427002
2022-04-18,20.6000003814697,21.2000007629395,20.2000007629395,20.6000003814697,2329870,8.70885181427002
2022-04-19,20.5,21.7000007629395,20.1000003814697,21.5,2847460,9.08933544158936
2022-04-20,21.5,21.8999996185303,20.2999992370605,20.5,2645950,8.66657543182373
2022-04-22,20.1000003814697,20.6000003814697,19.8999996185303,20.2999992370605,2026320,8.58202266693115
2022-04-25,20,20.8999996185303,19.7000007629395,20.7000007629395,2826840,8.75112819671631
2022-04-26,20.5,20.7999992370605,19.2999992370605,19.3999996185303,2852370,8.20153999328613
2022-04-27,19.8999996185303,19.8999996185303,18.7999992370605,18.8999996185303,3134800,7.99015998840332
2022-04-28,19.5,19.7000007629395,18.5,19.1000003814697,3331290,8.07471179962158
2022-04-29,19.5,19.8999996185303,18.7999992370605,18.7999992370605,3542850,7.94788408279419
2022-05-02,18.8999996185303,19.2000007629395,17.8999996185303,18.2999992370605,2067770,7.73650360107422
2022-05-03,18.2000007629395,18.3999996185303,17.5,17.7000007629395,2354190,7.48284864425659
2022-05-04,17.3999996185303,19.1000003814697,16.8999996185303,19,3941950,8.03243637084961
2022-05-05,18.3999996185303,18.7000007629395,17.7000007629395,17.7000007629395,3139030,7.48284864425659
2022-05-06,17.5,17.7000007629395,16.7999992370605,17,3265940,7.1869158744812
2022-05-09,16.6000003814697,16.7999992370605,16,16.1000003814697,3580600,6.80643272399902
2022-05-10,16.5,17.2000007629395,15.6999998092651,16.8999996185303,4767640,7.14464044570923
2022-05-11,16.5,17.5,16.2000007629395,16.5,3383120,6.97553634643555
2022-05-12,16.2000007629395,18.1000003814697,16,17.8999996185303,5086880,7.5673999786377
2022-05-13,18.5,19.5,18.3999996185303,19.2000007629395,4059490,8.11698818206787
2022-05-16,19.2999992370605,20.6000003814697,18.8999996185303,20.3999996185303,3828030,8.62429904937744
2022-05-17,20.8999996185303,21.1000003814697,19.7999992370605,20.2999992370605,3788800,8.58202266693115
2022-05-18,20.1000003814697,20.7999992370605,19.3999996185303,19.5,3463730,8.24381637573242
2022-05-19,19.2000007629395,20.7999992370605,19,20.6000003814697,4011960,8.70885181427002
2022-05-20,21.1000003814697,21.2999992370605,19.2999992370605,19.5,4313380,8.24381637573242
2022-05-23,19.7999992370605,20.1000003814697,19.2000007629395,19.2999992370605,1990440,8.15926361083984
2022-05-24,19,19.2999992370605,18.5,18.6000003814697,2660050,7.86333227157593
2022-05-25,18.7999992370605,19,18.2000007629395,18.6000003814697,2173730,7.86333227157593
2022-05-26,19,19.8999996185303,18.7000007629395,19.7000007629395,2346230,8.32836818695068
2022-05-27,20,20.1000003814697,19.5,19.6000003814697,1018970,8.2860918045044
2022-05-30,20,20.2000007629395,19.2000007629395,19.6000003814697,1329410,8.2860918045044
2022-05-31,20,20,19,19,1512460,8.03243637084961
2022-06-01,19.1000003814697,19.6000003814697,18.8999996185303,19.1000003814697,1725540,8.07471179962158
2022-06-02,19.3999996185303,19.7999992370605,19,19.2999992370605,2039810,8.15926361083984
2022-06-03,19.1000003814697,19.2000007629395,18,18,2981030,7.60967636108398
2022-06-06,18.2000007629395,18.2999992370605,16.8999996185303,16.8999996185303,2930180,7.14464044570923
2022-06-07,16.7000007629395,16.8999996185303,16.2999992370605,16.6000003814697,1670160,7.01781272888184
2022-06-08,16.5,17.2000007629395,16.2000007629395,16.2000007629395,2515000,6.84870910644531
2022-06-09,16.3999996185303,16.5,15.8999996185303,16,1510230,6.76415681838989
2022-06-10,15.8000001907349,16.1000003814697,15.3000001907349,15.3000001907349,1668830,6.46822500228882
2022-06-13,14.8999996185303,14.8999996185303,13.5,13.6000003814697,3939810,5.74953365325928
2022-06-14,13.8999996185303,14.1000003814697,12.8000001907349,12.8999996185303,2731800,5.45360088348389
2022-06-15,13.1999998092651,13.6999998092651,12.8999996185303,13.1000003814697,3513080,5.53815317153931
2022-06-17,12.6000003814697,12.8000001907349,12.3999996185303,12.3999996185303,2305640,5.24222135543823
2022-06-20,12.6000003814697,12.6000003814697,11.8000001907349,11.8999996185303,2062230,5.03084135055542
2022-06-21,12.1999998092651,12.3999996185303,11.5,11.6999998092651,2295030,4.94628953933716
2022-06-22,11.3999996185303,13.1000003814697,11.3000001907349,12.6000003814697,4038980,5.32677316665649
2022-06-23,12.6999998092651,13.6999998092651,12.6999998092651,12.8000001907349,3486450,5.41132545471191
2022-06-24,13.1000003814697,13.6999998092651,12.5,12.6000003814697,2374650,5.32677316665649
2022-06-27,12.6999998092651,12.8999996185303,11.8999996185303,11.8999996185303,2651260,5.03084135055542
2022-06-28,12,12.1999998092651,11.5,11.6000003814697,2437040,4.90401363372803
2022-06-29,11.6000003814697,11.8000001907349,11.1000003814697,11.1999998092651,2214590,4.73490953445435
2022-06-30,10.8999996185303,11.3000001907349,10.6999998092651,10.8000001907349,2393780,4.56580591201782
2022-07-01,10.8000001907349,11.1000003814697,10.5,11,1650240,4.65035772323608
2022-07-04,11,11.5,11,11,1263320,4.65035772323608
2022-07-05,10.8000001907349,12,10.5,11.8000001907349,3162550,4.98856544494629
2022-07-06,11.8000001907349,12.6000003814697,11.8000001907349,12.3000001907349,2377360,5.1999454498291
2022-07-07,12.6999998092651,12.8999996185303,12.3000001907349,12.3999996185303,1654340,5.24222135543823
2022-07-08,12.3999996185303,12.6999998092651,12.1999998092651,12.5,1845940,5.28449726104736
2022-07-11,12.1999998092651,12.3000001907349,11.3999996185303,11.5,2498250,4.8617377281189
2022-07-12,11.3999996185303,12.3000001907349,11.3000001907349,11.8000001907349,2901510,4.98856544494629
2022-07-13,11.6999998092651,12,11.3999996185303,11.5,2286800,4.8617377281189
2022-07-14,11.3999996185303,11.6000003814697,10.8999996185303,11.1000003814697,2693120,4.69263362884521
2022-07-15,11.6000003814697,11.8999996185303,11,11.1000003814697,4761160,4.69263362884521
2022-07-18,11.3999996185303,11.6999998092651,10.5,10.6000003814697,4239060,4.4812536239624
2022-07-19,10.6999998092651,10.8999996185303,10.3000001907349,10.6000003814697,3927640,4.4812536239624
2022-07-20,10.6000003814697,11.3000001907349,10.5,11.1000003814697,5714780,4.69263362884521
2022-07-21,11,11.1999998092651,10.6999998092651,11.1000003814697,4249970,4.69263362884521
2022-07-22,11.1999998092651,11.1999998092651,10.5,10.8000001907349,3281340,4.56580591201782
2022-07-25,10.8000001907349,11,10.6000003814697,10.6999998092651,1954640,4.52352952957153
2022-07-26,10.6999998092651,10.8000001907349,10.1000003814697,10.1000003814697,2880710,4.26987409591675
2022-07-27,10.3000001907349,10.6000003814697,10.1999998092651,10.5,3288870,4.43897771835327
2022-07-28,10.3999996185303,10.8999996185303,10.3999996185303,10.6999998092651,3069140,4.52352952957153
2022-07-29,10.8000001907349,10.8999996185303,10.3000001907349,10.5,2333650,4.43897771835327
2022-08-01,10.5,10.8000001907349,10.3999996185303,10.6000003814697,3730390,4.4812536239624
2022-08-02,10.5,11.1000003814697,10.3999996185303,10.6999998092651,4038700,4.52352952957153
2022-08-03,10.8000001907349,11.3999996185303,10.6999998092651,11.3000001907349,4729880,4.77718544006348
2022-08-04,11.5,13.3000001907349,11.5,13,6938360,5.49587678909302
2022-08-05,13,13.5,12.3999996185303,13,4393270,5.49587678909302
2022-08-08,13.3000001907349,14.1999998092651,13.3000001907349,13.3999996185303,4814630,5.6649808883667
2022-08-09,13.6000003814697,13.8999996185303,12.1000003814697,12.1999998092651,6217520,5.15766906738281
2022-08-10,12.8000001907349,13.3999996185303,12.3000001907349,12.8999996185303,4883340,5.45360088348389
2022-08-11,13.3000001907349,13.3000001907349,12.1000003814697,12.5,5199720,5.28449726104736
2022-08-12,12.5,13.6999998092651,12.3999996185303,13.3999996185303,5256910,5.6649808883667
2022-08-15,13.1000003814697,15.5,13.1000003814697,15.3000001907349,8480420,6.46822500228882
2022-08-16,13.8999996185303,14.3000001907349,13.1999998092651,13.8000001907349,10948250,5.83408546447754
2022-08-17,13.6999998092651,14,13.1000003814697,13.1999998092651,7982800,5.58042907714844
2022-08-18,13.3999996185303,13.5,12.6000003814697,12.8000001907349,3927140,5.41132545471191
2022-08-19,12.5,12.6999998092651,12.1999998092651,12.3999996185303,2964310,5.24222135543823
2022-08-22,12.1999998092651,12.3000001907349,11.6999998092651,11.8000001907349,2917800,4.98856544494629
2022-08-23,11.8999996185303,13.1999998092651,11.8999996185303,12.8999996185303,4561630,5.45360088348389
2022-08-24,12.8999996185303,13.6999998092651,12.8000001907349,13.1999998092651,4889410,5.58042907714844
2022-08-25,13.5,14,13.3000001907349,13.6000003814697,4187990,5.74953365325928
2022-08-26,13.6000003814697,13.8999996185303,13.1000003814697,13.3000001907349,2778330,5.62270545959473
2022-08-29,13.3000001907349,13.6999998092651,13.1000003814697,13.1000003814697,3063040,5.53815317153931
2022-08-30,13.5,13.5,12.5,12.6000003814697,3457020,5.32677316665649
2022-08-31,12.8000001907349,13.1999998092651,12.5,13.1000003814697,4206210,5.53815317153931
2022-09-01,13.1000003814697,13.6999998092651,12.8000001907349,13.5,3767360,5.70725727081299
2022-09-02,13.6000003814697,13.8000001907349,13.1000003814697,13.1999998092651,4004040,5.58042907714844
2022-09-05,13.3999996185303,13.6000003814697,13.1999998092651,13.3000001907349,1597650,5.62270545959473
2022-09-06,13,13.1000003814697,12.5,12.6999998092651,2923410,5.36904907226562
2022-09-08,12.8000001907349,13,12.5,12.8000001907349,3434250,5.41132545471191
2022-09-09,13,13.3000001907349,12.8000001907349,13.1000003814697,2703710,5.53815317153931
2022-09-12,13.3000001907349,13.8000001907349,13.3000001907349,13.3999996185303,2660810,5.6649808883667
2022-09-13,13,13.1000003814697,12.6999998092651,12.8000001907349,3405720,5.41132545471191
2022-09-14,12.8999996185303,12.8999996185303,12.3999996185303,12.5,2822840,5.28449726104736
2022-09-15,12.5,12.6999998092651,12,12.1000003814697,2324240,5.11539363861084
2022-09-16,11.8999996185303,12.5,11.6000003814697,12.3999996185303,3073850,5.24222135543823
2022-09-19,12.1999998092651,12.6000003814697,12,12.3999996185303,2540660,5.24222135543823
2022-09-20,12.3000001907349,12.5,12.1000003814697,12.1999998092651,1834810,5.15766906738281
2022-09-21,12.3000001907349,12.6999998092651,12,12.3999996185303,3418410,5.24222135543823
2022-09-22,12.6000003814697,12.8000001907349,12,12.1999998092651,2562770,5.15766906738281
2022-09-23,12,12.3999996185303,11.8999996185303,12.1000003814697,1800010,5.11539363861084
2022-09-26,12,12.3000001907349,11.6000003814697,11.6000003814697,2101090,4.90401363372803
2022-09-27,11.8999996185303,12,11,11.1000003814697,3259960,4.69263362884521
2022-09-28,11.1000003814697,11.3000001907349,10.8000001907349,11.1000003814697,2616380,4.69263362884521
2022-09-29,11,11.1000003814697,10.3999996185303,10.6999998092651,2784630,4.52352952957153
2022-09-30,10.6999998092651,11.3999996185303,10.5,11.3000001907349,3451120,4.77718544006348
2022-10-03,11.6000003814697,12.3999996185303,11.6000003814697,12.1999998092651,3989160,5.15766906738281
2022-10-04,12.6000003814697,12.8999996185303,12.1999998092651,12.3000001907349,3497720,5.1999454498291
2022-10-05,12.3000001907349,12.8000001907349,11.8999996185303,12.6999998092651,3430390,5.36904907226562
2022-10-06,12.6999998092651,13.5,12.6000003814697,13.5,4529200,5.70725727081299
2022-10-07,13.3999996185303,13.6999998092651,12.8000001907349,13.1000003814697,2625510,5.53815317153931
2022-10-10,13.1000003814697,13.1999998092651,12.6000003814697,12.6999998092651,2054540,5.36904907226562
2022-10-11,12.6999998092651,12.8000001907349,12.1000003814697,12.3999996185303,2588420,5.24222135543823
2022-10-13,12.1000003814697,12.1999998092651,11.8000001907349,12,2764700,5.07311725616455
2022-10-14,12.1000003814697,12.3000001907349,11.1000003814697,11.3000001907349,2945670,4.77718544006348
2022-10-17,11.5,11.6999998092651,11.1999998092651,11.5,3068940,4.8617377281189
2022-10-18,11.8000001907349,11.8999996185303,11,11.3000001907349,3599800,4.77718544006348
2022-10-19,11.3000001907349,11.3000001907349,10.8999996185303,11,2792080,4.65035772323608
2022-10-20,11.1000003814697,11.1000003814697,10.5,10.6999998092651,2877820,4.52352952957153
2022-10-21,10.6000003814697,11.1000003814697,10.3999996185303,11,2999950,4.65035772323608
2022-10-24,10.8000001907349,11,10.6000003814697,10.6999998092651,1709140,4.52352952957153
2022-10-25,10.8000001907349,11.3000001907349,10.8000001907349,11.1000003814697,3490530,4.69263362884521
2022-10-26,11,11.1000003814697,10.5,10.5,2665630,4.43897771835327
2022-10-27,10.5,11,10.5,10.8000001907349,2814120,4.56580591201782
2022-10-28,10.6000003814697,11.6999998092651,10.6000003814697,11.6999998092651,4297060,4.94628953933716
2022-10-31,11.3000001907349,12.3000001907349,11.1000003814697,12,4267300,5.07311725616455
2022-11-01,12.1000003814697,12.8999996185303,11.8999996185303,12.3000001907349,5206730,5.1999454498291
2022-11-03,12.1000003814697,13.3999996185303,12,13.1999998092651,4229370,5.58042907714844
2022-11-04,13.3999996185303,13.5,12.5,12.6999998092651,3451630,5.36904907226562
2022-11-07,12.5,13.3999996185303,12.3999996185303,12.8000001907349,4124780,5.41132545471191
2022-11-08,12.6999998092651,12.8999996185303,11.6999998092651,12.3000001907349,5695460,5.1999454498291
2022-11-09,11.8000001907349,12.1000003814697,10.8999996185303,11.6000003814697,5345180,4.90401363372803
2022-11-10,11.3000001907349,11.3999996185303,10.6999998092651,10.8999996185303,3207550,4.6080813407898
2022-11-11,11,11.5,10.8000001907349,11,4348590,4.65035772323608
2022-11-14,11.1000003814697,12.3000001907349,11,12.1999998092651,4109720,5.15766906738281
2022-11-16,12.3000001907349,12.5,11.1000003814697,11.3000001907349,4211670,4.77718544006348
2022-11-17,11.1000003814697,11.3999996185303,10.5,11.1999998092651,4773770,4.73490953445435
2022-11-18,11.5,11.6999998092651,10.8000001907349,11,4126620,4.65035772323608
2022-11-21,11.3000001907349,11.5,10.8999996185303,11.1000003814697,3291480,4.69263362884521
2022-11-22,11.1999998092651,11.5,10.8999996185303,11.3000001907349,2827440,4.77718544006348
2022-11-23,11.1999998092651,11.3000001907349,10.8999996185303,11,2264600,4.65035772323608
2022-11-24,11.1999998092651,12,11.1000003814697,11.8999996185303,3141610,5.03084135055542
2022-11-25,11.8000001907349,12.1999998092651,11.5,11.6999998092651,2632390,4.94628953933716
2022-11-28,11.6999998092651,12,11.3999996185303,11.3999996185303,2612960,4.81946134567261
2022-11-29,11.5,11.6000003814697,11.1000003814697,11.3000001907349,2865860,4.77718544006348
2022-11-30,11.3999996185303,11.5,11,11.1999998092651,4736250,4.73490953445435
2022-12-01,11.3000001907349,11.5,11,11.1000003814697,3983230,4.69263362884521
2022-12-02,11.1000003814697,11.8000001907349,11,11.8000001907349,3867250,4.98856544494629
2022-12-05,11.6000003814697,12,11.3000001907349,11.6999998092651,3024790,4.94628953933716
2022-12-06,11.6999998092651,11.6999998092651,11.1999998092651,11.3000001907349,4380470,4.77718544006348
2022-12-07,11.1999998092651,11.5,11.1000003814697,11.3000001907349,3700410,4.77718544006348
2022-12-08,11.3000001907349,12.3999996185303,11.1999998092651,12.3000001907349,10545350,5.1999454498291
2022-12-09,12.3999996185303,12.8000001907349,11.8000001907349,12.6000003814697,3367260,5.32677316665649
2022-12-12,12.5,12.8000001907349,11.6000003814697,11.6999998092651,3290490,4.94628953933716
2022-12-13,11.8999996185303,12.1000003814697,11.3000001907349,11.3999996185303,3209030,4.81946134567261
2022-12-14,11.3000001907349,12.1999998092651,11.1000003814697,12.1999998092651,5195140,5.15766906738281
2022-12-15,12,12.5,11.8999996185303,12.1999998092651,3034910,5.15766906738281
2022-12-16,12.1000003814697,12.3999996185303,11.8999996185303,12.1000003814697,2742960,5.11539363861084
2022-12-19,12.1999998092651,13.3000001907349,12,12.8999996185303,4831200,5.45360088348389
2022-12-20,12.8000001907349,13.6999998092651,12.6999998092651,12.8999996185303,7656010,5.45360088348389
2022-12-21,13,13.3999996185303,12.8000001907349,12.8000001907349,5177660,5.41132545471191
2022-12-22,12.8000001907349,13.1000003814697,12.5,12.8000001907349,2689160,5.41132545471191
2022-12-23,12.8000001907349,13.3000001907349,12.6000003814697,12.6000003814697,3768580,5.32677316665649
2022-12-26,12.6999998092651,12.6999998092651,12.1999998092651,12.5,1330380,5.28449726104736
2022-12-27,12.6000003814697,12.6999998092651,11.6000003814697,11.6999998092651,4475970,4.94628953933716
2022-12-28,11.6999998092651,12,11.6000003814697,11.8999996185303,2506670,5.03084135055542
2022-12-29,11.8999996185303,12.1999998092651,11.6000003814697,11.8000001907349,2457640,4.98856544494629
2023-01-02,12.6000003814697,12.6999998092651,11.8000001907349,12.1999998092651,5579050,5.15766906738281
2023-01-03,12.3000001907349,12.6000003814697,10.8000001907349,10.8000001907349,7381190,4.56580591201782
2023-01-04,11,11.1999998092651,10.6999998092651,11.1999998092651,4174490,4.73490953445435
2023-01-05,11.3000001907349,11.5,11,11.3999996185303,2401320,4.81946134567261
2023-01-06,11.1999998092651,11.6999998092651,11.1999998092651,11.5,2371390,4.8617377281189
2023-01-09,11.3000001907349,11.6999998092651,11.1999998092651,11.5,1839420,4.8617377281189
2023-01-10,11.3999996185303,12,11.3999996185303,12,2413000,5.07311725616455
2023-01-11,12.1000003814697,12.1000003814697,11.6999998092651,12,2233700,5.07311725616455
2023-01-12,11.6999998092651,11.8000001907349,11,11.3000001907349,4760190,4.77718544006348
2023-01-13,11.1999998092651,11.5,11.1000003814697,11.1999998092651,2731820,4.73490953445435
2023-01-16,11.1000003814697,11.3000001907349,10.6000003814697,10.6999998092651,2667050,4.52352952957153
2023-01-17,10.8000001907349,11,10.6999998092651,10.8000001907349,2755050,4.56580591201782
2023-01-18,10.8999996185303,11.1000003814697,10.6999998092651,10.6999998092651,1773500,4.52352952957153
2023-01-19,10.6000003814697,10.8000001907349,10.5,10.6999998092651,2177380,4.52352952957153
2023-01-20,10.6999998092651,10.6999998092651,10.3000001907349,10.5,1853070,4.43897771835327
2023-01-23,10.5,10.6999998092651,10.3000001907349,10.3999996185303,2184720,4.39670181274414
2023-01-24,10.5,10.6999998092651,10.3999996185303,10.5,1511620,4.43897771835327
2023-01-25,10.5,10.8000001907349,10.3999996185303,10.8000001907349,2898690,4.56580591201782
2023-01-26,10.8000001907349,11.1000003814697,10.6999998092651,10.6999998092651,1570900,4.52352952957153
2023-01-27,10.6999998092651,11.1000003814697,10.6000003814697,11,2161610,4.65035772323608
2023-01-30,11,11.1999998092651,10.8000001907349,10.8999996185303,1587350,4.6080813407898
2023-01-31,10.8999996185303,11.1000003814697,10.8000001907349,11.1000003814697,2196600,4.69263362884521
2023-02-01,11,11.3000001907349,10.8000001907349,11.1999998092651,2959490,4.73490953445435
2023-02-02,11.3000001907349,11.6000003814697,11.1000003814697,11.3999996185303,3805890,4.81946134567261
2023-02-03,11.1999998092651,11.3999996185303,10.6999998092651,10.6999998092651,2465220,4.52352952957153
2023-02-06,10.6999998092651,10.8000001907349,10.3999996185303,10.6000003814697,2077570,4.4812536239624
2023-02-07,10.6000003814697,10.6999998092651,10.3000001907349,10.3999996185303,1676440,4.39670181274414
2023-02-08,10.6999998092651,10.6999998092651,10.3000001907349,10.3999996185303,1694790,4.39670181274414
2023-02-09,10.3999996185303,10.6000003814697,10.1000003814697,10.1000003814697,3835770,4.26987409591675
2023-02-10,10.1000003814697,10.3999996185303,9.69999980926514,9.69999980926514,3535850,4.10076999664307
2023-02-13,9.69999980926514,9.80000019073486,9.19999980926514,9.39999961853027,2310380,3.9739420413971
2023-02-14,9.5,9.69999980926514,8.60000038146973,8.69999980926514,3081540,3.67801022529602
2023-02-15,8.69999980926514,9.5,8.69999980926514,9.10000038146973,4156770,3.8471143245697
2023-02-16,9.10000038146973,9.60000038146973,8.89999961853027,9.39999961853027,2758420,3.9739420413971
2023-02-17,9.30000019073486,9.39999961853027,8.89999961853027,9.19999980926514,2249290,3.88938975334167
2023-02-22,9.10000038146973,9.19999980926514,8.80000019073486,9.10000038146973,1706520,3.8471143245697
2023-02-23,9,9.19999980926514,8.80000019073486,9,2031500,3.80483818054199
2023-02-24,9,9.10000038146973,8.69999980926514,8.80000019073486,1689910,3.72028636932373
2023-02-27,8.89999961853027,9,8.69999980926514,8.80000019073486,1464780,3.72028636932373
2023-02-28,8.80000019073486,9,8.5,8.69999980926514,2864430,3.67801022529602
2023-03-01,8.80000019073486,9,7.59999990463257,7.90000009536743,5153820,3.33980250358582
2023-03-02,7.80000019073486,8.69999980926514,7.80000019073486,8.10000038146973,4224020,3.42435455322266
2023-03-03,8.19999980926514,8.60000038146973,8.10000038146973,8.60000038146973,2822390,3.63573431968689
2023-03-06,8.60000038146973,9.30000019073486,8.5,9.10000038146973,3733280,3.8471143245697
2023-03-07,9,9.30000019073486,8.89999961853027,9.19999980926514,1147930,3.88938975334167
2023-03-08,9.10000038146973,9.89999961853027,9.10000038146973,9.60000038146973,2638740,4.05849409103394
2023-03-09,10,10.5,9.80000019073486,9.80000019073486,5421730,4.1430459022522
2023-03-10,9.69999980926514,10.1000003814697,9.30000019073486,9.80000019073486,2309090,4.1430459022522
2023-03-13,9.69999980926514,9.80000019073486,9.19999980926514,9.30000019073486,1897580,3.93166613578796
2023-03-14,9.30000019073486,9.60000038146973,8.89999961853027,9,3186930,3.80483818054199
2023-03-15,9.10000038146973,10.5,9,10.3000001907349,7410790,4.35442590713501
2023-03-16,10.3999996185303,11,9.89999961853027,10.8000001907349,4690600,4.56580591201782
2023-03-17,10.6999998092651,11.1000003814697,10.3999996185303,10.6000003814697,2145350,4.4812536239624
2023-03-20,10.6000003814697,10.6999998092651,10,10.3999996185303,3357200,4.39670181274414
2023-03-21,10.3999996185303,10.5,10.1000003814697,10.3000001907349,2053180,4.35442590713501
2023-03-22,10.1999998092651,10.6000003814697,10.1000003814697,10.3000001907349,2174350,4.35442590713501
2023-03-23,10.3000001907349,10.3999996185303,9.39999961853027,9.69999980926514,2979610,4.10076999664307
2023-03-24,9.69999980926514,10.1999998092651,9.60000038146973,10.1000003814697,1826670,4.26987409591675
2023-03-27,10.1999998092651,10.3000001907349,10,10.1000003814697,656380,4.26987409591675
2023-03-28,9.80000019073486,10,9.69999980926514,10,1747350,4.22759771347046
