"Date","BRAV3.SA.Open","BRAV3.SA.High","BRAV3.SA.Low","BRAV3.SA.Close","BRAV3.SA.Volume","BRAV3.SA.Adjusted"
2021-07-02,46.2999992370605,46.6100006103516,45.2999992370605,46.2000007629395,1485800,46.2000007629395
2021-07-05,46.7999992370605,48.0800018310547,46.2200012207031,46.8600006103516,3308100,46.8600006103516
2021-07-06,47.6300010681152,47.7999992370605,45.5200004577637,46.1599998474121,1522700,46.1599998474121
2021-07-07,46.2999992370605,47.5,45.5800018310547,47.0099983215332,1361000,47.0099983215332
2021-07-08,46.2999992370605,46.6199989318848,45.2000007629395,46,1401000,46
2021-07-12,47.5999984741211,47.5999984741211,45.8600006103516,46.5299987792969,1553600,46.5299987792969
2021-07-13,46.7099990844727,46.7200012207031,45.8800010681152,46.2200012207031,950600,46.2200012207031
2021-07-14,46.4199981689453,46.5800018310547,45.310001373291,45.4000015258789,736300,45.4000015258789
2021-07-15,45.6399993896484,45.9500007629395,43.0400009155273,43.5499992370605,2648900,43.5499992370605
2021-07-16,43.2999992370605,43.5999984741211,42.0800018310547,43.3899993896484,1437400,43.3899993896484
2021-07-19,42.0999984741211,42.7099990844727,41.0999984741211,41.8499984741211,1580900,41.8499984741211
2021-07-20,41.8600006103516,42.4599990844727,40.6599998474121,42,3225000,42
2021-07-21,42,43.0699996948242,41.8499984741211,42.0900001525879,947600,42.0900001525879
2021-07-22,42.7400016784668,42.810001373291,42.0099983215332,42.5400009155273,735100,42.5400009155273
2021-07-23,42.2599983215332,42.5099983215332,41.8199996948242,42.2000007629395,697200,42.2000007629395
2021-07-26,42.0999984741211,42.5,41.5499992370605,42.4000015258789,711800,42.4000015258789
2021-07-27,42.2599983215332,42.4900016784668,39.8699989318848,40.0999984741211,1502600,40.0999984741211
2021-07-28,40.1500015258789,40.7200012207031,39.5299987792969,40.0499992370605,792400,40.0499992370605
2021-07-29,40.2000007629395,40.4799995422363,39.1500015258789,39.25,1383800,39.25
2021-07-30,39.0800018310547,39.810001373291,37.7999992370605,38.7099990844727,1143300,38.7099990844727
2021-08-02,40.75,41.9700012207031,39.7299995422363,40.6199989318848,3276500,40.6199989318848
2021-08-03,40.5999984741211,41.4300003051758,39.5499992370605,40.9799995422363,733800,40.9799995422363
2021-08-04,40.6599998474121,40.9099998474121,39.3800010681152,39.8499984741211,997600,39.8499984741211
2021-08-05,40.5,40.8499984741211,39.0299987792969,39.2999992370605,791000,39.2999992370605
2021-08-06,39.1399993896484,39.4799995422363,38.4199981689453,38.6399993896484,806200,38.6399993896484
2021-08-09,37.5699996948242,38.9500007629395,37.3899993896484,38.5999984741211,1176200,38.5999984741211
2021-08-10,38.7599983215332,39.7299995422363,37.7099990844727,37.9599990844727,1507500,37.9599990844727
2021-08-11,37.939998626709,38.2299995422363,37.5499992370605,37.9000015258789,769000,37.9000015258789
2021-08-12,37.6500015258789,38.439998626709,36.9000015258789,37.5800018310547,668500,37.5800018310547
2021-08-13,37.1300010681152,37.4199981689453,35.9900016784668,36.1599998474121,888600,36.1599998474121
2021-08-16,35.7999992370605,35.7999992370605,33.7999992370605,33.7999992370605,1514200,33.7999992370605
2021-08-17,33.3300018310547,33.4900016784668,31.6499996185303,32.5200004577637,2730400,32.5200004577637
2021-08-18,32.5699996948242,33.7000007629395,32.2200012207031,33,1344300,33
2021-08-19,32,34.5,31.75,33.7999992370605,1932000,33.7999992370605
2021-08-20,33.25,35.4000015258789,32.9199981689453,34.9300003051758,1465400,34.9300003051758
2021-08-23,35.0999984741211,35.810001373291,34.0999984741211,34.5,2029900,34.5
2021-08-24,35.2999992370605,36.8600006103516,34.8199996948242,36.8600006103516,1396700,36.8600006103516
2021-08-25,36.7999992370605,37.6699981689453,35.560001373291,36.2000007629395,1188600,36.2000007629395
2021-08-26,35.6500015258789,36.7999992370605,35.1699981689453,35.3499984741211,1135100,35.3499984741211
2021-08-27,37.2000007629395,38.1399993896484,36.439998626709,37.9000015258789,2640800,37.9000015258789
2021-08-30,38,39.7999992370605,37.8400001525879,38.7900009155273,1799200,38.7900009155273
2021-08-31,39.0999984741211,39.0999984741211,37.4599990844727,38.439998626709,1695500,38.439998626709
2021-09-01,38.5999984741211,38.7299995422363,36.9000015258789,37.4599990844727,1120100,37.4599990844727
2021-09-02,37.6300010681152,38.3199996948242,36.1500015258789,37.2000007629395,1170200,37.2000007629395
2021-09-03,38,38.189998626709,36.1699981689453,36.9099998474121,1075000,36.9099998474121
2021-09-06,36.7999992370605,38.2700004577637,36.310001373291,37.5699996948242,781400,37.5699996948242
2021-09-08,37.560001373291,37.560001373291,34.8899993896484,35.0999984741211,1683600,35.0999984741211
2021-09-09,34.5,35.4199981689453,33.4099998474121,35.0699996948242,1707800,35.0699996948242
2021-09-10,35.8300018310547,36.2099990844727,34.0400009155273,34.25,1269400,34.25
2021-09-13,34.5099983215332,35.689998626709,34.5099983215332,35.4599990844727,1274800,35.4599990844727
2021-09-14,35.5999984741211,36.189998626709,34.7400016784668,35.2299995422363,1143900,35.2299995422363
2021-09-15,35.3300018310547,36.4000015258789,34.8499984741211,36.1300010681152,2166300,36.1300010681152
2021-09-16,35.9900016784668,36.8400001525879,35.439998626709,35.810001373291,1456000,35.810001373291
2021-09-17,35.8400001525879,35.8400001525879,33.6399993896484,34.2299995422363,1296400,34.2299995422363
2021-09-20,32.9900016784668,33.4000015258789,31.0599994659424,31.8899993896484,1685700,31.8899993896484
2021-09-21,32.4099998474121,33.189998626709,31.8099994659424,32.9000015258789,922400,32.9000015258789
2021-09-22,33.560001373291,34.75,33.3199996948242,34.3300018310547,971700,34.3300018310547
2021-09-23,34.3300018310547,36.5900001525879,34.3300018310547,35.8499984741211,1453300,35.8499984741211
2021-09-24,35.8499984741211,37.0900001525879,35.25,35.939998626709,2576700,35.939998626709
2021-09-27,36.4000015258789,37.439998626709,36.0999984741211,37.2200012207031,1889300,37.2200012207031
2021-09-28,37.5099983215332,38.7999992370605,37.1399993896484,37.7099990844727,3740400,37.7099990844727
2021-09-29,37.9500007629395,40.8800010681152,37.9500007629395,40.0299987792969,4235600,40.0299987792969
2021-09-30,39.810001373291,43.1800003051758,39.810001373291,42.5999984741211,4731400,42.5999984741211
2021-10-01,42,43.8199996948242,40.3199996948242,42.5699996948242,4656400,42.5699996948242
2021-10-04,42.8199996948242,44.3300018310547,41.7900009155273,42.75,3673400,42.75
2021-10-05,43.5099983215332,44.810001373291,42.5999984741211,42.9000015258789,2964300,42.9000015258789
2021-10-06,41.7099990844727,42.7599983215332,40.4000015258789,42.0099983215332,4172400,42.0099983215332
2021-10-07,41.5499992370605,42.2700004577637,40.3600006103516,40.7900009155273,2570300,40.7900009155273
2021-10-08,41.5,41.9099998474121,40.2000007629395,40.5800018310547,1346500,40.5800018310547
2021-10-11,41.2000007629395,42.7000007629395,40.6100006103516,41.0299987792969,1464700,41.0299987792969
2021-10-13,41.0200004577637,41.6699981689453,40.4500007629395,41.2599983215332,1098000,41.2599983215332
2021-10-14,41.8899993896484,42.6500015258789,40.8300018310547,41.1199989318848,1840400,41.1199989318848
2021-10-15,41.189998626709,42.0200004577637,41.0400009155273,41.3300018310547,1118700,41.3300018310547
2021-10-18,41.3300018310547,43.1199989318848,40.7599983215332,41.4799995422363,2511200,41.4799995422363
2021-10-19,41.1699981689453,41.7000007629395,38.3499984741211,39.0999984741211,2831300,39.0999984741211
2021-10-20,39.5900001525879,39.5900001525879,37.7999992370605,38,1765300,38
2021-10-21,37.060001373291,37.5499992370605,34.8300018310547,35.7999992370605,3028700,35.7999992370605
2021-10-22,34.9900016784668,35.439998626709,32.2999992370605,33.9500007629395,4783500,33.9500007629395
2021-10-25,34.0800018310547,38.5800018310547,34.0800018310547,38.0999984741211,3367700,38.0999984741211
2021-10-26,37.5800018310547,38.439998626709,36.7700004577637,37.3800010681152,2115700,37.3800010681152
2021-10-27,37.2999992370605,37.2999992370605,35.6500015258789,36.4900016784668,2231400,36.4900016784668
2021-10-28,35.4500007629395,36.3699989318848,34.439998626709,34.9099998474121,1669600,34.9099998474121
2021-10-29,34.9199981689453,35.4000015258789,32.3400001525879,32.3400001525879,2971900,32.3400001525879
2021-11-01,33.5,35.6699981689453,33.2200012207031,34.7999992370605,3535400,34.7999992370605
2021-11-03,34.1100006103516,36.1599998474121,33.6399993896484,35.560001373291,1930600,35.560001373291
2021-11-04,35.6500015258789,36.3400001525879,34.4300003051758,34.5499992370605,3321800,34.5499992370605
2021-11-05,34.2999992370605,37.0200004577637,32.810001373291,35.5,9020600,35.5
2021-11-08,36.0400009155273,36.060001373291,33.9000015258789,34.8899993896484,5843100,34.8899993896484
2021-11-09,35.0499992370605,36.2999992370605,33.7400016784668,35.6800003051758,6922900,35.6800003051758
2021-11-10,35.5099983215332,37.0699996948242,33.9099998474121,34.1100006103516,4242400,34.1100006103516
2021-11-11,34.1399993896484,34.4599990844727,33.0999984741211,33.6500015258789,3214700,33.6500015258789
2021-11-12,33.2000007629395,34.2400016784668,31.7399997711182,32,3350100,32
2021-11-16,32.6500015258789,33.3899993896484,30.7999992370605,31.3500003814697,2860800,31.3500003814697
2021-11-17,31.3500003814697,31.7399997711182,29.7000007629395,30.1100006103516,3020900,30.1100006103516
2021-11-18,30.2099990844727,30.8299999237061,28.9200000762939,29.8700008392334,3217200,29.8700008392334
2021-11-19,29.1000003814697,29.4400005340576,28.2199993133545,29,3781200,29
2021-11-22,29.1000003814697,30.1900005340576,28.9500007629395,29.1200008392334,2889900,29.1200008392334
2021-11-23,29.1599998474121,30.7900009155273,29.0599994659424,30.6800003051758,2751900,30.6800003051758
2021-11-24,30.2700004577637,31.2000007629395,29.3500003814697,29.7999992370605,2114700,29.7999992370605
2021-11-25,29.75,30.4099998474121,29.1000003814697,29.7099990844727,1337200,29.7099990844727
2021-11-26,27.5,28.5499992370605,26.7299995422363,27.6000003814697,3607000,27.6000003814697
2021-11-29,28.3899993896484,28.8400001525879,27.7000007629395,27.9699993133545,1820700,27.9699993133545
2021-11-30,27.4400005340576,27.6200008392334,26.3500003814697,27.6200008392334,4683600,27.6200008392334
2021-12-01,28.1000003814697,28.9699993133545,27.2199993133545,27.6000003814697,3413500,27.6000003814697
2021-12-02,27.6000003814697,29.3999996185303,27.0200004577637,29.3500003814697,3209400,29.3500003814697
2021-12-03,29.3799991607666,31.7600002288818,29.3799991607666,31.2199993133545,4087300,31.2199993133545
2021-12-06,31.6800003051758,32.5699996948242,31.3999996185303,32.3600006103516,3129400,32.3600006103516
2021-12-07,33.0400009155273,34.0200004577637,30.9599990844727,31.4099998474121,3297700,31.4099998474121
2021-12-08,31.3999996185303,31.6900005340576,30.1399993896484,30.3899993896484,2633000,30.3899993896484
2021-12-09,30.0900001525879,30.8500003814697,29.6399993896484,30.1100006103516,1426000,30.1100006103516
2021-12-10,30.5799999237061,30.7800006866455,29.7399997711182,30.4400005340576,1262000,30.4400005340576
2021-12-13,30.4899997711182,31.3600006103516,29.9599990844727,30.5699996948242,1501200,30.5699996948242
2021-12-14,30.4200000762939,31.0100002288818,29.1299991607666,29.7000007629395,1479700,29.7000007629395
2021-12-15,29.4899997711182,29.75,28.6900005340576,29.5,1693700,29.5
2021-12-16,30.5,31.9099998474121,30.25,31.6700000762939,3423600,31.6700000762939
2021-12-17,31.3500003814697,32.5800018310547,30.8400001525879,32.2999992370605,3870500,32.2999992370605
2021-12-20,31.2000007629395,31.3199996948242,29.7299995422363,30.2999992370605,2401500,30.2999992370605
2021-12-21,30.9699993133545,31.3700008392334,30.1499996185303,30.8400001525879,1737600,30.8400001525879
2021-12-22,30.75,31.7700004577637,30.3899993896484,31.4799995422363,1658600,31.4799995422363
2021-12-23,31.5499992370605,31.7900009155273,31.0599994659424,31.2700004577637,760400,31.2700004577637
2021-12-27,31,32.0699996948242,31,31.7700004577637,1254100,31.7700004577637
2021-12-28,31.9899997711182,32.9199981689453,31.7900009155273,32.0699996948242,1921500,32.0699996948242
2021-12-29,32.2599983215332,33.6399993896484,31.8199996948242,33.4799995422363,2851300,33.4799995422363
2021-12-30,33.3199996948242,34.2999992370605,33.1100006103516,33.5499992370605,7855700,33.5499992370605
2022-01-03,34.1399993896484,34.7799987792969,32.3600006103516,34.1500015258789,3498700,34.1500015258789
2022-01-04,34.1500015258789,35.9000015258789,34.1500015258789,34.4799995422363,5408700,34.4799995422363
2022-01-05,34.2299995422363,34.4199981689453,31.9899997711182,32.0099983215332,2678700,32.0099983215332
2022-01-06,32.2799987792969,33.0999984741211,31.0799999237061,31.8099994659424,2729600,31.8099994659424
2022-01-07,31.6599998474121,34,31.5499992370605,34,2681100,34
2022-01-10,33.4799995422363,35.0499992370605,33.3400001525879,34.5099983215332,2785100,34.5099983215332
2022-01-11,34.7000007629395,36.8499984741211,34.310001373291,36.2999992370605,3892200,36.2999992370605
2022-01-12,36.5499992370605,37.2099990844727,35.2999992370605,36.0800018310547,3251200,36.0800018310547
2022-01-13,36.0099983215332,37.5699996948242,35.7400016784668,35.8499984741211,3004200,35.8499984741211
2022-01-14,36.439998626709,36.9000015258789,35.1300010681152,36.689998626709,2363800,36.689998626709
2022-01-17,36.8499984741211,37.3400001525879,36.0200004577637,36.5499992370605,1947100,36.5499992370605
2022-01-18,36.9199981689453,37.7999992370605,36.1599998474121,36.5099983215332,2982700,36.5099983215332
2022-01-19,36.8499984741211,38,36.7999992370605,37.0900001525879,3370100,37.0900001525879
2022-01-20,37.0900001525879,37.4000015258789,36.1699981689453,36.5,3593600,36.5
2022-01-21,36.0099983215332,36.439998626709,35.560001373291,36,2214000,36
2022-01-24,35.4000015258789,36.5200004577637,35.2099990844727,35.5200004577637,2080800,35.5200004577637
2022-01-25,35.4000015258789,37.6300010681152,35,37.3600006103516,4646300,37.3600006103516
2022-01-26,37.7200012207031,38.5900001525879,36.4199981689453,36.7599983215332,3514800,36.7599983215332
2022-01-27,37.0999984741211,38.3699989318848,36.9000015258789,37.3199996948242,3122100,37.3199996948242
2022-01-28,37.4000015258789,38.2000007629395,36.7999992370605,37.7400016784668,2580500,37.7400016784668
2022-01-31,38.560001373291,39.7000007629395,37.9799995422363,38.2400016784668,4894700,38.2400016784668
2022-02-01,36.5,37.4700012207031,36.5,37.2999992370605,31059600,37.2999992370605
2022-02-02,37.5999984741211,38.3899993896484,36.2000007629395,36.4500007629395,4566800,36.4500007629395
2022-02-03,36.1699981689453,36.7999992370605,35,36.5,4112800,36.5
2022-02-04,37.0200004577637,38.1800003051758,36.4099998474121,37.4799995422363,5240200,37.4799995422363
2022-02-07,37.4000015258789,37.7799987792969,37,37.25,1764200,37.25
2022-02-08,36.8499984741211,36.8600006103516,35.5800018310547,36.6500015258789,4235600,36.6500015258789
2022-02-09,37,37.9000015258789,36.560001373291,37.4000015258789,3820400,37.4000015258789
2022-02-10,37.5999984741211,39.689998626709,37.5699996948242,38.5499992370605,6911600,38.5499992370605
2022-02-11,39.0699996948242,39.7999992370605,38.6500015258789,39.3699989318848,5401100,39.3699989318848
2022-02-14,39.5999984741211,40.1699981689453,38.2099990844727,38.8499984741211,3841900,38.8499984741211
2022-02-15,37.7999992370605,37.9000015258789,36.8499984741211,37.0099983215332,3751400,37.0099983215332
2022-02-16,37.6800003051758,38.060001373291,36.9099998474121,37.1500015258789,4178600,37.1500015258789
2022-02-17,36.9000015258789,37.1199989318848,35.5900001525879,36.5,4361700,36.5
2022-02-18,36.0200004577637,36.6199989318848,34.9500007629395,35.6599998474121,4000500,35.6599998474121
2022-02-21,36,37.310001373291,35.7599983215332,37.0400009155273,3734400,37.0400009155273
2022-02-22,38.3499984741211,38.3499984741211,35.560001373291,36.0999984741211,4702200,36.0999984741211
2022-02-23,35.5900001525879,35.8400001525879,31.5100002288818,31.5900001525879,18319800,31.5900001525879
2022-02-24,33,33.4900016784668,32.0099983215332,32.0699996948242,8724700,32.0699996948242
2022-02-25,31.8999996185303,33.9000015258789,31.8899993896484,33.8800010681152,4287600,33.8800010681152
2022-03-02,36,38.5699996948242,35.5200004577637,38.2599983215332,8135400,38.2599983215332
2022-03-03,38.3899993896484,39.1699981689453,37.5499992370605,38.6100006103516,9634100,38.6100006103516
2022-03-04,38.939998626709,39.3499984741211,37.75,38.6199989318848,5329200,38.6199989318848
2022-03-07,39.4700012207031,40.6199989318848,37.9000015258789,38.2999992370605,4947700,38.2999992370605
2022-03-08,38.689998626709,40,38,39.060001373291,7277200,39.060001373291
2022-03-09,38.6500015258789,38.7299995422363,35.8600006103516,37.3600006103516,6844700,37.3600006103516
2022-03-10,38,38.4900016784668,36.7200012207031,36.939998626709,4432600,36.939998626709
2022-03-11,36.5999984741211,37.5999984741211,35.5900001525879,36.0400009155273,3479200,36.0400009155273
2022-03-14,35.4500007629395,36.189998626709,34.7999992370605,35.0699996948242,2646500,35.0699996948242
2022-03-15,34.2299995422363,35.4199981689453,33.2799987792969,34.8499984741211,3291300,34.8499984741211
2022-03-16,35.2599983215332,35.6199989318848,33.439998626709,33.9599990844727,3807200,33.9599990844727
2022-03-17,34.7000007629395,35.9599990844727,34.689998626709,35.5099983215332,3146900,35.5099983215332
2022-03-18,35.0200004577637,37.2999992370605,35,36.5099983215332,12009500,36.5099983215332
2022-03-21,37.2000007629395,38.1199989318848,37.1100006103516,37.8600006103516,3535100,37.8600006103516
2022-03-22,37.8800010681152,38.7599983215332,37.5499992370605,38.5999984741211,3005100,38.5999984741211
2022-03-23,39.1100006103516,40.3499984741211,39.1100006103516,39.7400016784668,7417300,39.7400016784668
2022-03-24,39.7000007629395,41.0099983215332,39.4000015258789,39.9000015258789,6073700,39.9000015258789
2022-03-25,39.7900009155273,40.8800010681152,39.2900009155273,40.4000015258789,5580600,40.4000015258789
2022-03-28,38.9799995422363,40.5499992370605,38.8300018310547,40.439998626709,3531500,40.439998626709
2022-03-29,39.2999992370605,41.9900016784668,39.0999984741211,41.4799995422363,6841400,41.4799995422363
2022-03-30,42.4000015258789,43.2000007629395,41.7200012207031,42.2000007629395,5561700,42.2000007629395
2022-03-31,41.5,42.5299987792969,41.0200004577637,41.8499984741211,3750700,41.8499984741211
2022-04-01,42.1800003051758,42.3199996948242,41.2000007629395,42.2999992370605,2989600,42.2999992370605
2022-04-04,42.6699981689453,42.9799995422363,42.1399993896484,42.7799987792969,2248700,42.7799987792969
2022-04-05,43.7400016784668,44.5,42.9900016784668,43.4000015258789,5801000,43.4000015258789
2022-04-06,43.560001373291,44.8300018310547,42.9099998474121,44.0699996948242,4969800,44.0699996948242
2022-04-07,44.25,44.439998626709,43.0999984741211,44.1399993896484,2296400,44.1399993896484
2022-04-08,44.0400009155273,45.0800018310547,43.3300018310547,44.0999984741211,2723900,44.0999984741211
2022-04-11,43.6699981689453,44.439998626709,43.3899993896484,44.1399993896484,2163500,44.1399993896484
2022-04-12,44.5499992370605,45.25,43.9199981689453,44.2299995422363,2994000,44.2299995422363
2022-04-13,44.7799987792969,45.2000007629395,44.2999992370605,45.1100006103516,3178200,45.1100006103516
2022-04-14,45.1100006103516,45.1100006103516,43.6599998474121,44.4000015258789,2302600,44.4000015258789
2022-04-18,44.25,45.189998626709,43.9500007629395,44.7099990844727,1442100,44.7099990844727
2022-04-19,44.5499992370605,44.5900001525879,42.8400001525879,43.2599983215332,3342700,43.2599983215332
2022-04-20,43.5400009155273,44.1800003051758,42.4900016784668,43.7900009155273,4820100,43.7900009155273
2022-04-22,42.9099998474121,44.0999984741211,42.5999984741211,43.4599990844727,4433100,43.4599990844727
2022-04-25,42.1399993896484,43.8499984741211,42.0299987792969,43.3699989318848,3229900,43.3699989318848
2022-04-26,43.3199996948242,45.0699996948242,42.5499992370605,44.3400001525879,3413000,44.3400001525879
2022-04-27,45,45.0699996948242,42.8800010681152,43.5999984741211,3714700,43.5999984741211
2022-04-28,44.0499992370605,45.4599990844727,43.7999992370605,45,4564400,45
2022-04-29,45.5,48.0699996948242,45.3300018310547,46.2299995422363,8647300,46.2299995422363
2022-05-02,NA,NA,NA,NA,NA,NA
2022-05-03,43.9900016784668,43.9900016784668,42.6599998474121,43.560001373291,4309300,43.560001373291
2022-05-04,44.5099983215332,45.8300018310547,43.5999984741211,45.5999984741211,5657700,45.5999984741211
2022-05-05,45.5900001525879,46.0900001525879,43.439998626709,44.3800010681152,4729100,44.3800010681152
2022-05-06,44.810001373291,45.4000015258789,43.25,44,4013500,44
2022-05-09,43,43.3899993896484,39.5499992370605,40.1699981689453,5538300,40.1699981689453
2022-05-10,41,41.2700004577637,39.7000007629395,40.4599990844727,2471200,40.4599990844727
2022-05-11,41.3699989318848,43.4000015258789,41.1599998474121,41.5200004577637,3830000,41.5200004577637
2022-05-12,41.1699981689453,41.4900016784668,40.4000015258789,41.0900001525879,3239600,41.0900001525879
2022-05-13,41.8499984741211,43.2000007629395,41.0999984741211,42.2700004577637,3618800,42.2700004577637
2022-05-16,42.189998626709,43.5200004577637,42,43.0299987792969,1891500,43.0299987792969
2022-05-17,43.5999984741211,44,42.7700004577637,43.1699981689453,2545600,43.1699981689453
2022-05-18,43.5699996948242,43.6599998474121,41.0800018310547,41.3600006103516,1827500,41.3600006103516
2022-05-19,40.5699996948242,42.0999984741211,40.5,41.8300018310547,2008600,41.8300018310547
2022-05-20,42.1300010681152,43.3699989318848,41.5,42.560001373291,2230800,42.560001373291
2022-05-23,42.8300018310547,44.25,42.7599983215332,43.7200012207031,3332500,43.7200012207031
2022-05-24,42.8800010681152,45.3800010681152,42.7200012207031,45.2000007629395,2539000,45.2000007629395
2022-05-25,44.9799995422363,47.3400001525879,44.8400001525879,46.5999984741211,4243600,46.5999984741211
2022-05-26,46.7900009155273,48.7700004577637,46.6399993896484,48.1800003051758,4498900,48.1800003051758
2022-05-27,48.2900009155273,49.4000015258789,47.8800010681152,48.9599990844727,2634000,48.9599990844727
2022-05-30,49.4000015258789,49.8300018310547,48.8699989318848,49.310001373291,2282200,49.310001373291
2022-05-31,49.8600006103516,51.2299995422363,48.7200012207031,48.75,6210400,48.75
2022-06-01,48.5999984741211,49.9199981689453,48.0200004577637,48.7700004577637,2123200,48.7700004577637
2022-06-02,48.4500007629395,49.8800010681152,48.2200012207031,48.560001373291,3212600,48.560001373291
2022-06-03,48.560001373291,48.8699989318848,47.5800018310547,48.5999984741211,2593500,48.5999984741211
2022-06-06,48.7599983215332,49.0699996948242,46.6699981689453,46.8600006103516,1678000,46.8600006103516
2022-06-07,46.5099983215332,47.4000015258789,46.2599983215332,46.8600006103516,1842500,46.8600006103516
2022-06-08,46.8600006103516,47.5699996948242,46.4500007629395,46.7900009155273,1886900,46.7900009155273
2022-06-09,46.7599983215332,47.1500015258789,45.8300018310547,46.0200004577637,1589600,46.0200004577637
2022-06-10,45.5400009155273,45.7299995422363,44.4099998474121,44.5699996948242,3077200,44.5699996948242
2022-06-13,43.6199989318848,43.8499984741211,41.7200012207031,42.6599998474121,2811300,42.6599998474121
2022-06-14,43.3199996948242,43.4799995422363,40.3600006103516,40.8400001525879,4312600,40.8400001525879
2022-06-15,41.5,42.5699996948242,40.1500015258789,40.6100006103516,4687000,40.6100006103516
2022-06-17,39.9000015258789,39.9000015258789,35.9199981689453,36.75,7592200,36.75
2022-06-20,36.0200004577637,36.2999992370605,33.8600006103516,35.7000007629395,6551300,35.7000007629395
2022-06-21,36.7599983215332,36.9000015258789,35.9300003051758,36.4000015258789,5067500,36.4000015258789
2022-06-22,34.5999984741211,35.1800003051758,33.7799987792969,33.9700012207031,5393700,33.9700012207031
2022-06-23,34.3699989318848,34.7000007629395,32.5299987792969,32.7999992370605,5084900,32.7999992370605
2022-06-24,33.7599983215332,34.5,32.4900016784668,34.189998626709,3902700,34.189998626709
2022-06-27,34.939998626709,36.5999984741211,34.4000015258789,36.3800010681152,5485600,36.3800010681152
2022-06-28,37.2299995422363,37.5200004577637,35.7599983215332,36.1599998474121,4185800,36.1599998474121
2022-06-29,36.5,36.6199989318848,35.25,35.9000015258789,2640400,35.9000015258789
2022-06-30,34.9900016784668,35.5800018310547,34.4000015258789,35.1500015258789,3566500,35.1500015258789
2022-07-01,35.2599983215332,35.8899993896484,34.7900009155273,35.5900001525879,2497300,35.5900001525879
2022-07-04,35.75,36.8199996948242,35.3600006103516,36.2799987792969,2317200,36.2799987792969
2022-07-05,35.5099983215332,35.5699996948242,33.4799995422363,33.5800018310547,6334400,33.5800018310547
2022-07-06,33.8899993896484,33.9099998474121,30.8999996185303,31.7000007629395,9499200,31.7000007629395
2022-07-07,32.9000015258789,33.189998626709,31.8999996185303,31.8999996185303,6362000,31.8999996185303
2022-07-08,32.3800010681152,33.5900001525879,32.2599983215332,32.9000015258789,4298100,32.9000015258789
2022-07-11,31.8999996185303,32.4900016784668,31.6200008392334,32.3699989318848,3300800,32.3699989318848
2022-07-12,31.3400001525879,31.7800006866455,30.0100002288818,30.2800006866455,6226100,30.2800006866455
2022-07-13,30.1499996185303,30.1499996185303,28.6000003814697,28.6000003814697,8778800,28.6000003814697
2022-07-14,27.7999992370605,29.5,26.8600006103516,29.1100006103516,9449000,29.1100006103516
2022-07-15,30.0499992370605,30.0599994659424,28.7399997711182,28.7399997711182,4528600,28.7399997711182
2022-07-18,29.4599990844727,30.1000003814697,29.1200008392334,29.3899993896484,4497300,29.3899993896484
2022-07-19,29.1000003814697,30.5400009155273,29.0699996948242,30.4400005340576,4478400,30.4400005340576
2022-07-20,30.2099990844727,32.0299987792969,30.2099990844727,31.6399993896484,4936200,31.6399993896484
2022-07-21,30.8799991607666,30.8799991607666,29.8199996948242,30.4500007629395,5326300,30.4500007629395
2022-07-22,30.1499996185303,30.3299999237061,29.3400001525879,29.4300003051758,3942700,29.4300003051758
2022-07-25,29.8600006103516,30.7299995422363,29.3999996185303,30.2600002288818,3446200,30.2600002288818
2022-07-26,30.8999996185303,31.1800003051758,29.7900009155273,29.9400005340576,2925900,29.9400005340576
2022-07-27,29.9400005340576,30.7800006866455,29.5900001525879,30.6700000762939,2502500,30.6700000762939
2022-07-28,30.9799995422363,31.9400005340576,30.5400009155273,31.8299999237061,4136100,31.8299999237061
2022-07-29,32.4900016784668,34.5699996948242,32.310001373291,34.0200004577637,5169100,34.0200004577637
2022-08-01,33.0099983215332,33.2999992370605,32.2200012207031,32.4000015258789,2636700,32.4000015258789
2022-08-02,32.3899993896484,33.1699981689453,32,32.939998626709,2969100,32.939998626709
2022-08-03,34.8300018310547,35,32.6500015258789,32.7400016784668,4641600,32.7400016784668
2022-08-04,32.9099998474121,33.3400001525879,32.1699981689453,32.6800003051758,3779800,32.6800003051758
2022-08-05,32.4099998474121,34.2000007629395,32.1100006103516,33.5999984741211,2901700,33.5999984741211
2022-08-08,33.5499992370605,34.5900001525879,33.25,34.2799987792969,3088700,34.2799987792969
2022-08-09,34.3300018310547,34.9199981689453,33.9000015258789,34.4599990844727,2090400,34.4599990844727
2022-08-10,34.7700004577637,35.1300010681152,33.9900016784668,34.4000015258789,3228000,34.4000015258789
2022-08-11,34.2900009155273,35.1599998474121,33.4599990844727,34.6599998474121,4793900,34.6599998474121
2022-08-12,34.8899993896484,35.75,34.3499984741211,34.7999992370605,3800600,34.7999992370605
2022-08-15,33.4799995422363,33.8800010681152,33.1500015258789,33.5800018310547,4430500,33.5800018310547
2022-08-16,33.5,33.7200012207031,32.810001373291,33.3699989318848,2630100,33.3699989318848
2022-08-17,32.9000015258789,34.0499992370605,32.8899993896484,33.6399993896484,2998400,33.6399993896484
2022-08-18,34.3499984741211,35.5400009155273,33.7200012207031,35.1300010681152,4541500,35.1300010681152
2022-08-19,34.689998626709,34.9900016784668,33.5299987792969,34.8300018310547,5235800,34.8300018310547
2022-08-22,34.4700012207031,34.7599983215332,33.6300010681152,34.2299995422363,3293100,34.2299995422363
2022-08-23,34.5999984741211,36.75,34.5699996948242,36.310001373291,5609000,36.310001373291
