"CVCB3.SA.Open","CVCB3.SA.High","CVCB3.SA.Low","CVCB3.SA.Close","CVCB3.SA.Volume","CVCB3.SA.Adjusted"
23.8932552337646,24.0663356781006,23.5965480804443,23.8190784454346,1687718,23.1051006317139
23.8932552337646,23.909740447998,23.5965480804443,23.777868270874,1243645,23.0651245117188
23.777868270874,24.2558994293213,23.3657741546631,23.8767719268799,990184,23.1610660552979
23.8767719268799,24.2394161224365,23.4976444244385,23.9674339294434,808794,23.2490062713623
23.9756755828857,24.0580940246582,23.3657741546631,23.4481945037842,830391,22.7453308105469
23.5635795593262,23.7036914825439,23.0113735198975,23.5718212127686,2002937,22.8652515411377
23.5553379058838,23.8850135803223,23.1926956176758,23.6707248687744,2423107,22.9611930847168
23.6872081756592,24.148754119873,23.5965480804443,24.1157875061035,521239,23.3929138183594
24.1157875061035,25.2202014923096,23.9839172363281,25.0965728759766,2201677,24.3443012237549
25.0800895690918,25.352071762085,24.8740425109863,25.178991317749,1409141,24.4242477416992
25.2449264526367,25.4097652435303,24.5278816223145,25.0636043548584,1221563,24.3123207092285
25.228443145752,25.352071762085,24.80810546875,24.9729442596436,525607,24.2243766784668
24.939977645874,25.1542663574219,24.4207363128662,24.6103000640869,843131,23.8726043701172
24.6679935455322,24.6679935455322,24.1817226409912,24.4372215270996,693165,23.7047138214111
24.4372215270996,24.9234924316406,24.0993022918701,24.9234924316406,903432,24.1764087677002
24.931734085083,24.931734085083,24.5361232757568,24.7998657226562,386925,24.0564861297607
24.7833805084229,25.5169086456299,24.7092037200928,25.5169086456299,1223626,24.7520370483398
25.5169086456299,25.8301029205322,25.5169086456299,25.5993270874023,1220228,24.9656887054443
25.5169086456299,25.9207611083984,25.2943782806396,25.9207611083984,926121,25.279167175293
26.085599899292,26.2998905181885,25.4344902038574,25.5086688995361,1909876,24.8772735595703
25.6322956085205,25.7641658782959,25.3273468017578,25.549877166748,669384,24.9174613952637
25.549877166748,26.0443916320801,25.3932819366455,26.0114231109619,499520,25.3675861358643
26.2586803436279,26.5389041900635,25.838342666626,26.2916488647461,745823,25.6408748626709
26.4070339202881,26.6707744598389,26.2998905181885,26.5471458435059,1290965,25.8900470733643
26.6213245391846,26.7449512481689,25.8465843200684,25.961971282959,929883,25.3193588256836
26.2009868621826,26.3658256530762,25.3767967224121,26.3658256530762,1090161,25.7132167816162
26.2916488647461,26.3658256530762,25.6322956085205,25.8795528411865,3450177,25.2389793395996
26.0114231109619,26.942756652832,25.8795528411865,26.942756652832,1145610,26.2758655548096
26.9345169067383,26.9509983062744,26.4894523620605,26.8356132507324,973926,26.1713752746582
23.3245658874512,24.7751388549805,23.0773086547852,24.321834564209,4370838,23.7198162078857
24.148754119873,25.2531681060791,23.909740447998,24.2723827362061,1183465,23.6715888977051
24.2888679504395,24.2888679504395,22.6075191497803,23.0360984802246,3236633,22.4659061431885
23.0360984802246,24.2064476013184,23.0360984802246,23.6872081756592,1320812,23.1008987426758
23.9014987945557,24.8163471221924,23.8520450592041,24.5113983154297,953421,23.9046897888184
24.2723827362061,24.8575572967529,24.2723827362061,24.5855751037598,701658,23.977029800415
24.8658008575439,26.1845035552979,24.7092037200928,25.6322956085205,1228722,24.9978446960449
25.6322956085205,25.6322956085205,25.6322956085205,25.6322956085205,0,24.9978446960449
25.714714050293,25.8548278808594,25.302619934082,25.426248550415,1149007,24.796895980835
25.3850383758545,25.6405372619629,24.5031566619873,24.7256870269775,2573922,24.113676071167
24.9482192993164,24.9647026062012,24.3135929107666,24.6020584106445,739392,23.9931049346924
24.5938167572021,25.3355884552002,24.5196399688721,25.2614116668701,885233,24.6361389160156
25.3108615875244,25.4509735107422,24.8822822570801,25.4180068969727,682488,24.7888584136963
25.3850383758545,25.8713111877441,25.1460247039795,25.7971343994141,809158,25.1586017608643
25.7971343994141,26.3905506134033,25.7559242248535,26.3658256530762,1223140,25.7132167816162
26.332857131958,27.363094329834,26.0443916320801,27.363094329834,1131293,26.6858005523682
27.0334186553955,27.857608795166,27.0251750946045,27.6021099090576,1103993,26.9188976287842
27.849365234375,27.849365234375,26.7944030761719,27.0746288299561,629345,26.4044742584229
27.3548526763916,27.9400272369385,26.8026447296143,27.857608795166,625705,27.1680736541748
27.9482688903809,28.0224456787109,27.4619960784912,28.0224456787109,661012,27.3288307189941
28.0224456787109,28.0224456787109,28.0224456787109,28.0224456787109,0,27.3288307189941
27.857608795166,28.5004768371582,27.7999153137207,28.2284927368164,473920,27.5297775268555
28.1460742950439,28.5499267578125,28.0389308929443,28.343879699707,515536,27.6423072814941
28.3521213531494,28.3603649139404,27.6185932159424,27.6927700042725,1245465,27.0073146820068
27.4043045043945,27.6927700042725,26.7861614227295,26.7861614227295,1023186,26.1231460571289
26.992208480835,27.0581436157227,26.1515350341797,26.82737159729,1180310,26.1633377075195
26.8191299438477,27.190013885498,26.1680183410645,26.8191299438477,1013844,26.1553001403809
26.8356132507324,27.4784812927246,26.8356132507324,27.363094329834,890207,26.6858005523682
27.2806758880615,27.3054008483887,26.7779197692871,26.992208480835,736966,26.3240947723389
27.1488056182861,27.1488056182861,26.456485748291,26.4976959228516,823839,25.8418235778809
26.7367095947266,26.7367095947266,25.6158123016357,26.3740673065186,1735765,25.7212524414062
26.3740673065186,27.0086936950684,26.1927452087402,26.6955013275146,917143,26.0347309112549
26.6790161132812,27.0251750946045,26.4894523620605,26.992208480835,552057,26.3240947723389
27.0251750946045,27.1817722320557,26.6048393249512,27.0746288299561,475982,26.4044742584229
27.066385269165,27.5938663482666,26.9509983062744,27.4455127716064,1383055,26.7661781311035
27.6103515625,28.5004768371582,27.6103515625,28.1872844696045,1158592,27.4895896911621
28.1048641204834,28.7889423370361,27.857608795166,28.0389308929443,1279195,27.3449096679688
28.1048641204834,28.3356380462646,27.6845283508301,27.8740921020508,1054611,27.1841487884521
27.9894771575928,27.9894771575928,27.6515617370605,27.9070587158203,466033,27.2163009643555
28.0224456787109,28.6158618927002,27.7010116577148,28.1872844696045,850047,27.4895896911621
28.3603649139404,29.0526828765869,28.3603649139404,28.7065238952637,1702884,27.9959774017334
28.6817989349365,29.0279579162598,28.2120094299316,28.7230072021484,699960,28.0120525360107
28.5746536254883,28.8301525115967,28.0389308929443,28.1048641204834,1368495,27.4092102050781
28.1048641204834,28.3768463134766,27.7010116577148,28.2779445648193,1969571,27.5780067443848
28.2779445648193,28.7559757232666,27.8823337554932,28.3521213531494,2055594,27.6503467559814
28.3850898742676,28.8383941650391,28.220251083374,28.8383941650391,607627,28.1245822906494
28.8466358184814,28.9620227813721,28.6900386810303,28.8136672973633,909863,28.1004695892334
28.8466358184814,28.8466358184814,28.4592666625977,28.8466358184814,249457,28.1326198577881
28.7559757232666,29.4895038604736,28.7559757232666,29.2587299346924,2310269,28.5345134735107
29.3823585510254,29.4647789001465,28.8878440856934,29.1763114929199,436671,28.4541339874268
29.4235687255859,29.6460990905762,29.1351013183594,29.4647789001465,686371,28.7354602813721
29.4153251647949,29.4400520324707,29.0444412231445,29.0444412231445,574867,28.3255271911621
29.0444412231445,29.3823585510254,28.9290542602539,29.3823585510254,685400,28.6550807952881
29.3576335906982,29.5142288208008,28.9208126068115,29.0691661834717,808309,28.3496437072754
29.0691661834717,29.6460990905762,29.0114727020264,29.4153251647949,554241,28.6872329711914
29.4235687255859,29.4647789001465,28.3356380462646,28.9290542602539,1306980,28.2129993438721
29.2092781066895,29.2092781066895,28.3026695251465,29.0526828765869,930004,28.333568572998
29.2010364532471,29.4565353393555,28.9785060882568,29.1351013183594,495031,28.4139461517334
29.1351013183594,29.2587299346924,28.9043292999268,29.0938911437988,452201,28.3737545013428
28.7889423370361,29.4235687255859,28.7807006835938,29.4235687255859,483990,28.6952724456787
29.4647789001465,29.4730205535889,28.6817989349365,29.0938911437988,1442143,28.3737545013428
28.8878440856934,29.3246650695801,28.5004768371582,28.7724571228027,701780,28.0602779388428
28.8383941650391,29.3081817626953,28.7477321624756,29.0526828765869,979992,28.333568572998
29.0526828765869,29.0856494903564,28.640588760376,28.7312488555908,889843,28.0200901031494
28.7230072021484,28.9125709533691,27.6680431365967,28.0059623718262,1832588,27.3127536773682
28.1048641204834,28.9290542602539,27.7587051391602,28.7642154693604,1579369,28.0522384643555
28.7642154693604,28.879602432251,28.4180564880371,28.879602432251,853808,28.1647701263428
28.879602432251,29.5471973419189,28.7312488555908,29.4235687255859,1525134,28.6952724456787
29.5059871673584,30.2230319976807,29.2916984558105,29.4565353393555,1564445,28.727424621582
29.4235687255859,30.2395153045654,29.4235687255859,30.157096862793,890207,29.4106464385986
30.2147903442383,30.9400768280029,30.2147903442383,30.8246898651123,1179582,30.0617122650146
30.7257881164551,30.9235935211182,29.9428081512451,30.4125957489014,1024642,29.659818649292
30.3796272277832,30.4538059234619,30.03346824646,30.3301773071289,926000,29.5794410705566
30.231273651123,30.4867725372314,30.0005016326904,30.4125957489014,338514,29.659818649292
30.4373207092285,30.8659000396729,30.2230319976807,30.8659000396729,2459749,30.101900100708
30.8906269073486,31.4840412139893,30.651611328125,31.4840412139893,1087613,30.7047462463379
31.6488800048828,32.0115242004395,31.2450275421143,32.0115242004395,763416,31.2191715240479
31.9455871582031,31.9538307189941,31.3933811187744,31.4016227722168,1064318,30.6243648529053
31.7065734863281,32.0609741210938,31.3192043304443,31.5911865234375,558730,30.8092384338379
31.7230567932129,31.9950408935547,31.5911865234375,31.8961372375488,1957195,31.1066398620605
31.8961372375488,31.8961372375488,31.8961372375488,31.8961372375488,0,31.1066398620605
31.8549270629883,32.3906517028809,31.7560253143311,31.9373455047607,627646,31.1468296051025
32.1351509094238,33.3055000305176,31.9785556793213,33.3055000305176,1357333,32.4811172485352
33.3137435913086,33.4950637817383,32.9016494750977,33.2065963745117,713185,32.3846626281738
32.8769226074219,34.6983833312988,32.8274726867676,34.5335426330566,1613221,33.6787643432617
34.5170593261719,35.0692672729492,34.3687057495117,34.9044303894043,806246,34.0404739379883
34.912670135498,35.2753143310547,34.6242065429688,34.8549766540527,2282241,33.9922409057617
34.7560768127441,35.3330078125,34.3687057495117,34.8220100402832,967253,33.960090637207
34.6159629821777,34.9456367492676,33.8000144958496,34.4840927124023,845800,33.6305389404297
34.2368354797363,34.7395896911621,34.0390281677246,34.7313499450684,698625,33.8716773986816
34.7313499450684,34.9456367492676,33.9813385009766,34.5417861938477,1331853,33.6868019104004
34.6818962097168,34.8055267333984,34.0637550354004,34.7066230773926,475254,33.8475608825684
34.9291534423828,34.9291534423828,33.4620971679688,33.7011108398438,1303098,32.8669395446777
33.6104507446289,33.8824348449707,33.198356628418,33.3796768188477,821898,32.5534591674805
33.6186943054199,33.7340812683105,31.7312984466553,32.1021842956543,3266117,31.3075866699219
32.283504486084,33.3549537658691,32.2587814331055,33.1324195861816,1366190,32.3123245239258
33.4703407287598,34.1296920776367,33.0912132263184,33.7505645751953,1157500,32.9151649475098
34.0225448608398,34.3357391357422,33.2148399353027,33.4620971679688,645361,32.6338348388672
33.7752876281738,34.1956253051758,33.3879203796387,34.1544151306152,1324452,33.3090209960938
34.1544151306152,35.1681709289551,33.9566116333008,34.846736907959,1246072,33.984203338623
34.8714599609375,35.3082809448242,34.5500259399414,34.9456367492676,563705,34.0806579589844
35.1928939819336,35.8852157592773,34.9373970031738,35.827522277832,1016028,34.9407119750977
36.1901664733887,36.1901664733887,35.0033302307129,35.4319114685059,729079,34.5548973083496
35.5637817382812,35.8934555053711,35.2753143310547,35.8934555053711,1398585,35.005012512207
35.9346656799316,36.4126968383789,35.6874084472656,36.2890663146973,825538,35.3908348083496
36.2890663146973,36.2890663146973,36.2890663146973,36.2890663146973,0,35.3908348083496
36.305549621582,36.9649047851562,36.0830192565918,36.6764373779297,857205,35.7686157226562
36.8577575683594,37.0061111450195,35.8522453308105,35.9346656799316,1285019,35.0452079772949
35.9429092407227,35.9511489868164,35.4401512145996,35.6874084472656,910106,34.8040657043457
35.8687324523926,36.8824844360352,35.7615852355957,36.5775337219238,592824,35.6721572875977
36.5775337219238,37.0061111450195,36.0335693359375,36.9649047851562,1087613,36.0499496459961
36.97314453125,37.6654624938965,36.5692901611328,37.6654624938965,1118431,36.7331619262695
37.6737060546875,37.6737060546875,36.5775337219238,37.1297416687012,1272522,36.2107009887695
37.6737060546875,37.9621734619141,36.5775337219238,37.2533683776855,897245,36.3312644958496
37.5500793457031,37.5500793457031,36.2231330871582,36.9566612243652,931581,36.0419082641602
36.9484176635742,37.0638046264648,35.4896049499512,35.6874084472656,1683350,34.8040657043457
36.0170860290527,36.5116004943848,35.5885047912598,36.2643432617188,1136753,35.3667221069336
36.2643432617188,36.2643432617188,34.418155670166,35.5555381774902,2268288,34.675464630127
35.5885047912598,35.8687324523926,34.8137664794922,35.6049880981445,1519674,34.723690032959
35.9099388122559,36.1901664733887,35.4896049499512,36.058292388916,395176,35.165771484375
36.058292388916,36.058292388916,36.058292388916,36.058292388916,0,35.165771484375
36.0830192565918,36.5033569335938,34.0225448608398,35.2341041564941,1093923,34.3619842529297
35.5885047912598,35.5885047912598,34.3274955749512,34.7807998657227,1136025,33.9199028015137
34.9703636169434,34.9703636169434,33.445613861084,34.2862854003906,2659096,33.4376258850098
34.7148666381836,35.6791687011719,34.352222442627,35.6461982727051,835851,34.7638778686523
35.9758758544922,36.3962135314941,34.2862854003906,35.0198173522949,2018710,34.153003692627
35.0198173522949,35.0198173522949,33.2972602844238,33.5692405700684,2691977,32.7383308410645
33.5939674377441,34.4593658447266,33.3055000305176,34.113208770752,1445055,33.2688369750977
34.5005760192871,34.9456367492676,33.7670478820801,33.8329811096191,1451850,32.9955444335938
33.8329811096191,33.8329811096191,33.8329811096191,33.8329811096191,0,32.9955444335938
34.0719985961914,35.5967483520508,33.8329811096191,35.5967483520508,1695847,34.7156524658203
35.5967483520508,36.2643432617188,35.2505874633789,36.2643432617188,1329669,35.3667221069336
36.2643432617188,36.2643432617188,36.2643432617188,36.2643432617188,0,35.3667221069336
36.9978713989258,37.6572227478027,36.3962135314941,37.4511756896973,1737342,36.5241813659668
37.1791915893555,38.2011871337891,37.154468536377,37.9951400756836,1669397,37.0546798706055
37.9786567687988,38.0775604248047,37.5088691711426,37.7890930175781,577294,36.8537330627441
38.0363502502441,38.5143775939941,37.6489791870117,38.4484443664551,480835,37.4967613220215
38.1434936523438,38.2836074829102,36.7753372192383,37.7396392822266,1521009,36.8055038452148
37.7396392822266,37.8303031921387,37.0473213195801,37.706672668457,625948,36.7733535766602
37.5830459594727,37.9044799804688,37.2698516845703,37.4182052612305,1277739,36.4920234680176
37.4099655151367,37.4099655151367,36.0995025634766,37.0638046264648,1078149,36.1463966369629
37.0638046264648,37.154468536377,36.5198402404785,36.8577575683594,649001,35.9454498291016
37.228645324707,37.2533683776855,36.305549621582,37.2368850708008,1056795,36.3151893615723
37.2368850708008,37.7973327636719,36.6764373779297,36.9649047851562,1181402,36.0499496459961
36.9154510498047,37.3852386474609,36.3467597961426,37.1709518432617,747400,36.2508926391602
36.6269836425781,37.3110618591309,35.9511489868164,37.0390815734863,589184,36.1222877502441
37.0885314941406,38.127010345459,37.0225944519043,37.5006256103516,719009,36.5724029541016
37.9044799804688,38.13525390625,36.8247909545898,36.9978713989258,404154,36.0820960998535
36.97314453125,37.3852386474609,36.3632431030273,37.1379814147949,460209,36.2187385559082
37.0885314941406,37.9951400756836,36.7011604309082,36.8165473937988,1138330,35.9052581787109
36.8083076477051,37.5995292663574,36.3797264099121,37.5171089172363,917386,36.5884780883789
37.212158203125,38.6709747314453,37.0143547058105,38.1022834777832,2288187,37.1591720581055
38.5555877685547,38.5885543823242,37.9456901550293,38.3330574035645,939346,37.3842353820801
38.2423973083496,38.2423973083496,37.0555648803711,37.4841423034668,856356,36.7850875854492
37.5830459594727,37.8220596313477,37.1050148010254,37.7478828430176,830998,37.0439071655273
37.6077728271484,38.9017486572266,37.2698516845703,38.9017486572266,1526833,38.1762542724609
38.9429588317871,38.9429588317871,38.0858001708984,38.6380081176758,741819,37.9174346923828
38.6380081176758,38.6380081176758,38.6380081176758,38.6380081176758,0,37.9174346923828
38.7204284667969,38.9099884033203,38.3165740966797,38.794605255127,831726,38.0711135864258
38.794605255127,39.6435203552246,38.6462516784668,39.6435203552246,1230542,38.9041938781738
39.272632598877,40.0885810852051,39.272632598877,39.9731941223145,1498562,39.2277221679688
39.9731941223145,39.9731941223145,39.9731941223145,39.9731941223145,0,39.2277221679688
39.9731941223145,41.1105766296387,39.9649543762207,41.1105766296387,1051578,40.3438911437988
40.7809028625488,41.910041809082,40.3523216247559,40.8715629577637,1093316,40.1093330383301
40.7973861694336,41.3248672485352,40.4677085876465,41.2012367248535,1114064,40.4328575134277
41.1929969787598,41.1929969787598,40.3935317993164,40.995189666748,922481,40.2306518554688
40.986946105957,40.986946105957,40.2369346618652,40.8221092224121,798359,40.0608062744141
41.1435432434082,41.7039947509766,40.5501289367676,41.2754135131836,1042963,40.5056533813477
40.8221092224121,41.4649772644043,40.8221092224121,41.2918968200684,860602,40.5218276977539
41.3331069946289,41.7039947509766,40.7067222595215,41.7039947509766,709424,40.9262428283691
41.5309143066406,41.5391540527344,40.5748519897461,41.3083801269531,1062862,40.5380020141602
41.5226707458496,41.5226707458496,40.921012878418,41.2918968200684,480350,40.5218276977539
41.2094802856445,41.8028945922852,41.0776100158691,41.6133308410645,701658,40.8372650146484
41.8028945922852,41.8688316345215,41.0611267089844,41.8688316345215,596586,41.088005065918
41.7864112854004,42.0336685180664,41.3660736083984,42.0336685180664,908650,41.2497673034668
42.2809257507324,42.4292793273926,41.9430084228516,42.0419120788574,678120,41.2578544616699
42.0583953857422,42.1243286132812,41.5144309997559,41.6215744018555,605443,40.8453598022461
41.5803642272949,41.5803642272949,41.1517868041992,41.5061874389648,411677,40.7321243286133
41.5309143066406,43.2205009460449,41.5309143066406,43.1545677185059,844829,42.3497581481934
43.1545677185059,43.1545677185059,43.1545677185059,43.1545677185059,0,42.3497581481934
43.2369842529297,45.3139457702637,43.2369842529297,44.7864608764648,1589197,43.9512214660645
44.7782211303711,45.3386688232422,44.0446929931641,44.5062370300293,789260,43.6762199401855
44.4238204956055,45.0914115905762,43.8798522949219,44.0529327392578,729807,43.2313766479492
44.4732704162598,45.7013130187988,44.2177696228027,45.437572479248,714641,44.5901908874512
45.1491050720215,46.5667114257812,45.1491050720215,46.5090179443359,1489099,45.6416549682617
46.3606643676758,46.3771476745605,45.0749282836914,45.4128456115723,1050729,44.5659255981445
45.2397651672363,46.3606643676758,44.4320602416992,45.0007514953613,1366918,44.1615180969238
44.7534942626953,45.8661499023438,43.1628074645996,45.8661499023438,1464347,45.0107765197754
45.8661499023438,46.105167388916,45.0831718444824,45.3304252624512,1131171,44.4850425720215
45.610652923584,46.1546173095703,44.1765632629395,45.0584449768066,1802861,44.218132019043
44.9018478393555,44.9018478393555,43.6985321044922,44.2589797973633,1540907,43.4335823059082
44.5144805908203,45.6188926696777,43.9540328979492,45.6188926696777,1202514,44.7681312561035
45.7425231933594,46.0474700927734,45.2067985534668,45.3304252624512,765479,44.4850425720215
45.5611991882324,45.5611991882324,44.9760246276855,45.5282325744629,1272765,44.6791610717773
45.4787826538086,46.0145034790039,45.3716354370117,46.0145034790039,566131,45.1563606262207
45.8002166748047,46.2370376586914,45.3963623046875,46.2370376586914,549145,45.3747444152832
46.2452774047852,46.4430847167969,45.3881225585938,45.7342796325684,1127774,44.8813667297363
45.6188926696777,45.9073600769043,45.2067985534668,45.9073600769043,1276162,45.051212310791
46.0145034790039,46.838695526123,45.363395690918,46.8139686584473,844465,45.94091796875
47.0200157165527,47.3084831237793,45.9732933044434,46.5502281188965,760261,45.6820907592773
46.9128723144531,46.9128723144531,45.6848297119141,46.2782440185547,665259,45.4151802062988
46.2782440185547,46.344181060791,45.8331832885742,46.2700042724609,1096471,45.407096862793
45.9485702514648,46.9788055419922,45.9485702514648,46.5090179443359,736966,45.6416549682617
46.2452774047852,46.344181060791,45.0089912414551,45.7013130187988,1028040,44.8490104675293
45.7590065002441,45.9073600769043,45.0502014160156,45.0749282836914,857569,44.2343101501465
44.9183311462402,45.3881225585938,43.2699546813965,44.6793174743652,2260280,43.846076965332
44.5062370300293,44.9183311462402,43.6902885437012,44.8359146118164,1362550,43.9997520446777
44.8441543579102,45.8084564208984,44.2424964904785,45.8084564208984,1136389,44.9541549682617
45.8084564208984,47.3084831237793,45.5859260559082,46.9705657958984,1235274,46.094596862793
47.0612258911133,47.1106758117676,46.5584716796875,47.0612258911133,568194,46.1835670471191
47.1024360656738,47.5557403564453,46.756275177002,47.1436462402344,778340,46.2644462585449
47.1189193725586,47.1271591186523,46.1546173095703,46.995288848877,810129,46.1188545227051
46.9705657958984,47.4485931396484,46.3606643676758,46.8963890075684,1307223,46.0217971801758
46.8963890075684,48.4128952026367,46.6244049072266,47.8359642028809,1885973,46.9438552856445
48.231575012207,48.231575012207,46.2782440185547,46.4842948913574,1550614,45.6173896789551
46.6491317749023,47.7617874145508,46.3029708862305,47.6381568908691,1448938,46.7497329711914
47.7947540283203,48.2068481445312,47.3249664306641,47.7700271606445,870188,46.8791465759277
47.6793670654297,48.239818572998,47.6711273193359,48.0914611816406,928669,47.1945838928223
48.0172843933105,48.5777359008789,46.8634185791016,47.9678344726562,1192080,47.0732612609863
48.2150917053223,48.8661994934082,47.9678344726562,48.4293785095215,832696,47.5262031555176
48.4293785095215,48.4293785095215,47.8029975891113,48.2975082397461,912168,47.396785736084
48.1491546630859,49.1134567260742,46.9540824890137,48.6271858215332,1198995,47.7203178405762
48.7590560913086,50.1931457519531,48.0997047424316,49.9870986938477,1886701,49.0548706054688
49.9870986938477,49.9870986938477,48.5200424194336,48.6189422607422,854051,47.7122268676758
48.2892684936523,48.9568634033203,47.1518859863281,47.1518859863281,1574031,46.2725372314453
46.9046287536621,47.9678344726562,45.8414268493652,47.2672729492188,1531807,46.3857688903809
48.3057518005371,48.890926361084,47.3826599121094,47.8029975891113,857448,46.9115028381348
47.8029975891113,48.7425727844238,47.4403533935547,48.3799285888672,1171089,47.477668762207
48.9568634033203,48.9568634033203,47.3908996582031,47.5474967956543,905980,46.6607666015625
47.7782707214355,47.984317779541,46.7315483093262,47.8359642028809,1000255,46.9438552856445
