"Date","CMIN3.SA.Open","CMIN3.SA.High","CMIN3.SA.Low","CMIN3.SA.Close","CMIN3.SA.Volume","CMIN3.SA.Adjusted"
2021-06-02,9.60000038146973,9.6899995803833,9.47999954223633,9.65999984741211,7619300,6.14419078826904
2021-06-04,9.60000038146973,9.68000030517578,9.40999984741211,9.46000003814697,7392300,6.01698160171509
2021-06-07,9.42000007629395,9.42000007629395,9.14999961853027,9.38000011444092,5470300,5.96609830856323
2021-06-08,9.36999988555908,9.46000003814697,9.22999954223633,9.3100004196167,3924200,5.92157649993896
2021-06-09,9.39000034332275,9.4399995803833,9.30000019073486,9.43000030517578,3996300,5.99790048599243
2021-06-10,9.44999980926514,9.52000045776367,9.35000038146973,9.52000045776367,3959300,6.05514478683472
2021-06-11,9.60999965667725,9.71000003814697,9.5600004196167,9.71000003814697,4887200,6.17599296569824
2021-06-14,9.73999977111816,9.89000034332275,9.64000034332275,9.69999980926514,5471800,6.16963195800781
2021-06-15,9.6899995803833,9.69999980926514,9.52999973297119,9.67000007629395,3631100,6.15055131912231
2021-06-16,9.60999965667725,9.63000011444092,9.40999984741211,9.47000026702881,6982100,6.02334213256836
2021-06-17,9.47000026702881,9.47999954223633,9.26000022888184,9.32999992370605,6984000,5.93429565429688
2021-06-18,9.35000038146973,9.44999980926514,9.27999973297119,9.44999980926514,4857800,6.01062154769897
2021-06-21,9.22999954223633,9.4399995803833,9.02000045776367,9.4399995803833,5364100,6.0042610168457
2021-06-22,9.40999984741211,9.43000030517578,9.31999969482422,9.39000034332275,3472300,5.97245836257935
2021-06-23,9.43000030517578,9.46000003814697,9.32999992370605,9.36999988555908,5450700,5.95973777770996
2021-06-24,9.40999984741211,9.47999954223633,9.3100004196167,9.38000011444092,11729500,5.96609830856323
2021-06-25,9.39999961853027,9.43000030517578,9.32999992370605,9.35999965667725,5822100,5.95337724685669
2021-06-28,9.36999988555908,9.38000011444092,9.14999961853027,9.30000019073486,6553500,5.91521501541138
2021-06-29,9.27999973297119,9.38000011444092,9.22000026702881,9.27999973297119,5205200,5.90249395370483
2021-06-30,9.25,9.28999996185303,9.10999965667725,9.15999984741211,7203500,5.82616853713989
2021-07-01,9.1899995803833,9.23999977111816,9.05000019073486,9.10000038146973,6259100,5.78800630569458
2021-07-02,9.13000011444092,9.22000026702881,9.11999988555908,9.13000011444092,3312800,5.80708694458008
2021-07-05,9.25,9.26000022888184,9.14000034332275,9.17000007629395,2446600,5.83252906799316
2021-07-06,9.15999984741211,9.25,9.10000038146973,9.14999961853027,2984800,5.81980752944946
2021-07-07,9.21000003814697,9.21000003814697,9.09000015258789,9.14000034332275,5528200,5.81344795227051
2021-07-08,9.07999992370605,9.14000034332275,8.76000022888184,9.0600004196167,6475700,5.76256418228149
2021-07-12,9.15999984741211,9.22999954223633,9.06999969482422,9.15999984741211,5345900,5.82616853713989
2021-07-13,9.15999984741211,9.22999954223633,9.09000015258789,9.13000011444092,3092900,5.80708694458008
2021-07-14,9.14999961853027,9.22000026702881,9.10999965667725,9.14000034332275,4232200,5.81344795227051
2021-07-15,9.13000011444092,9.19999980926514,9.10000038146973,9.10000038146973,2324600,5.78800630569458
2021-07-16,9.18000030517578,9.18000030517578,9.06999969482422,9.10000038146973,3552400,5.78800630569458
2021-07-19,9.0600004196167,9.0600004196167,8.90999984741211,9.02999973297119,5242700,5.74348163604736
2021-07-20,9.02999973297119,9.10000038146973,8.96000003814697,9.06999969482422,3512900,5.76892423629761
2021-07-21,9.03999996185303,9.14000034332275,9.01000022888184,9.01000022888184,3668100,5.73076152801514
2021-07-22,8.98999977111816,9.06999969482422,8.92000007629395,9.06999969482422,3074900,5.76892423629761
2021-07-23,9.0600004196167,9.06999969482422,8.97999954223633,9.03999996185303,2337200,5.74984359741211
2021-07-26,9.03999996185303,9.25,9.01000022888184,9.19999980926514,5387000,5.85161018371582
2021-07-27,9.22000026702881,9.22999954223633,8.97000026702881,9.17000007629395,4846700,5.83252906799316
2021-07-28,9.30000019073486,9.30000019073486,9.02999973297119,9.10999965667725,9089300,5.79436635971069
2021-07-29,9.22000026702881,9.5,9.18000030517578,9.47999954223633,11595000,6.02970314025879
2021-07-30,9.35000038146973,9.4399995803833,9.15999984741211,9.19999980926514,8118200,5.85161018371582
2021-08-02,8.98999977111816,9.10000038146973,8.88000011444092,8.94999980926514,4999900,5.90473747253418
2021-08-03,8.97000026702881,8.97999954223633,8.56999969482422,8.71000003814697,8180500,5.74639797210693
2021-08-04,8.78999996185303,8.82999992370605,8.64999961853027,8.75,5443700,5.77278757095337
2021-08-05,8.69999980926514,8.73999977111816,8.47999954223633,8.5,9572300,5.60785102844238
2021-08-06,8.55000019073486,8.59000015258789,8.47000026702881,8.5,3334600,5.60785102844238
2021-08-09,8.39999961853027,8.43000030517578,8.22999954223633,8.35000038146973,7047000,5.50888872146606
2021-08-10,8.35000038146973,8.47000026702881,8.30000019073486,8.3100004196167,4218300,5.48249816894531
2021-08-11,8.35999965667725,8.38000011444092,8.25,8.27999973297119,3600800,5.46270608901978
2021-08-12,8.27999973297119,8.30000019073486,8.11999988555908,8.22999954223633,3931200,5.42971897125244
2021-08-13,8.27000045776367,8.27999973297119,7.92000007629395,8.03999996185303,5751400,5.30436754226685
2021-08-16,8.03999996185303,8.03999996185303,7.42999982833862,7.76000022888184,15754800,5.11963796615601
2021-08-17,7.71000003814697,7.75,7.13000011444092,7.23000001907349,15353900,4.76997184753418
2021-08-18,7.11999988555908,7.28999996185303,7.01000022888184,7.01000022888184,10851000,4.62482786178589
2021-08-19,6.78999996185303,7.09000015258789,6.69999980926514,6.98999977111816,9604400,4.61163234710693
2021-08-20,6.98999977111816,7.21999979019165,6.80999994277954,6.80999994277954,8400300,4.49287796020508
2021-08-23,6.84999990463257,6.92999982833862,6.65000009536743,6.67999982833862,9417400,4.40711069107056
2021-08-24,6.84000015258789,7.42999982833862,6.84000015258789,7.40000009536743,9553500,4.88212919235229
2021-08-25,7.40000009536743,7.53999996185303,7.26999998092651,7.28999996185303,5837300,4.80955696105957
2021-08-26,7.32000017166138,7.36999988555908,7.05000019073486,7.05000019073486,6015900,4.65121746063232
2021-08-27,7.15000009536743,7.44000005722046,7.15000009536743,7.34000015258789,7532800,4.8425440788269
2021-08-30,7.34000015258789,7.57000017166138,7.32000017166138,7.53999996185303,6011800,4.97449350357056
2021-08-31,7.46999979019165,7.46999979019165,7.11999988555908,7.11999988555908,9548900,4.69740009307861
2021-09-01,7.03000020980835,7.15999984741211,6.86999988555908,7.01000022888184,6161700,4.62482786178589
2021-09-02,7.05000019073486,7.09000015258789,6.80000019073486,6.80000019073486,8316900,4.48628044128418
2021-09-03,6.98999977111816,7.23999977111816,6.84999990463257,6.94000005722046,7334800,4.5786452293396
2021-09-06,6.80000019073486,7.07000017166138,6.80000019073486,7.03000020980835,3919200,4.63802337646484
2021-09-08,6.92999982833862,6.96999979019165,6.75,6.75,8648700,4.453293800354
2021-09-09,6.75,6.80999994277954,6.55000019073486,6.65000009536743,9799700,4.38731861114502
2021-09-10,6.90999984741211,6.96000003814697,6.6399998664856,6.69999980926514,6050400,4.42030572891235
2021-09-13,6.75,6.80999994277954,6.67000007629395,6.76999998092651,4668100,4.46648836135864
2021-09-14,6.78999996185303,6.80000019073486,6.59000015258789,6.59000015258789,5775300,4.34773349761963
2021-09-15,6.59000015258789,6.59000015258789,6.34000015258789,6.34000015258789,10826200,4.18279790878296
2021-09-16,6.28999996185303,6.28999996185303,6.03000020980835,6.07000017166138,11857700,4.00466585159302
2021-09-17,6,6.07999992370605,5.82999992370605,5.96000003814697,32433300,3.93209266662598
2021-09-20,5.59999990463257,5.78000020980835,5.42999982833862,5.69999980926514,17339000,3.76055860519409
2021-09-21,5.80999994277954,5.92000007629395,5.71000003814697,5.84000015258789,9964200,3.85292339324951
2021-09-22,6.15999984741211,6.19999980926514,5.90999984741211,5.98999977111816,9641300,3.95188593864441
2021-09-23,5.98999977111816,6.15000009536743,5.86999988555908,5.96000003814697,9241200,3.93209266662598
2021-09-24,5.98000001907349,6.01000022888184,5.82999992370605,5.90000009536743,9333400,3.89250826835632
2021-09-27,6.01999998092651,6.36999988555908,5.94999980926514,6.26999998092651,12914800,4.13661527633667
2021-09-28,6.15000009536743,6.15000009536743,5.88000011444092,5.90999984741211,13251100,3.89910554885864
2021-09-29,6.01999998092651,6.17999982833862,5.8899998664856,6.1399998664856,9742000,4.05084848403931
2021-09-30,6.30000019073486,6.59999990463257,6.23000001907349,6.36999988555908,20567800,4.20258855819702
2021-10-01,6.3899998664856,6.53999996185303,6.28000020980835,6.51999998092651,8398900,4.3015513420105
2021-10-04,6.55000019073486,6.55999994277954,6.25,6.25,6117000,4.12342071533203
2021-10-05,6.26000022888184,6.3899998664856,6.15000009536743,6.17999982833862,4876000,4.07723760604858
2021-10-06,6.05999994277954,6.21999979019165,6.01000022888184,6.1399998664856,8152500,4.05084848403931
2021-10-07,6.21999979019165,6.25,6.07999992370605,6.09999990463257,10518500,4.02445793151855
2021-10-08,6.25,6.38000011444092,6.19000005722046,6.23000001907349,8694300,4.11022520065308
2021-10-11,6.44999980926514,6.57999992370605,6.26999998092651,6.42999982833862,12155300,4.24217414855957
2021-10-13,6.34999990463257,6.36999988555908,6.09999990463257,6.19999980926514,18778100,4.09043216705322
2021-10-14,6.23000001907349,6.26999998092651,6.07000017166138,6.1100001335144,8133700,4.03105497360229
2021-10-15,6.13000011444092,6.67000007629395,6.11999988555908,6.65000009536743,18195400,4.38731861114502
2021-10-18,6.57000017166138,6.78999996185303,6.44999980926514,6.71000003814697,8724400,4.42690372467041
2021-10-19,6.59999990463257,6.65999984741211,6.42000007629395,6.44999980926514,7304700,4.25536870956421
2021-10-20,6.48000001907349,6.51000022888184,6.1399998664856,6.15999984741211,11595900,4.06404304504395
2021-10-21,5.96999979019165,6.05999994277954,5.84999990463257,6.01000022888184,8809200,3.96508073806763
2021-10-22,5.94999980926514,6.11999988555908,5.90000009536743,6.05000019073486,11676800,3.99147057533264
2021-10-25,6.1100001335144,6.13000011444092,5.92999982833862,6,12136000,3.95848298072815
2021-10-26,6,6.03999996185303,5.71000003814697,5.78999996185303,7470800,3.81993627548218
2021-10-27,5.86999988555908,5.90999984741211,5.65999984741211,5.67999982833862,5890100,3.74736404418945
2021-10-28,5.65000009536743,5.73000001907349,5.5,5.5,9447500,3.6286096572876
2021-10-29,5.5,5.57999992370605,5.23000001907349,5.26999998092651,9449100,3.47686815261841
2021-11-01,5.28000020980835,5.40999984741211,5.23999977111816,5.38000011444092,8884800,3.5494396686554
2021-11-03,5.32000017166138,5.3600001335144,5.15000009536743,5.21000003814697,12588900,3.43728256225586
2021-11-04,5.01000022888184,5.36999988555908,4.96999979019165,5.21999979019165,18334800,3.44388008117676
2021-11-05,5.19999980926514,5.55000019073486,5.17000007629395,5.53000020980835,11491500,3.64840221405029
2021-11-08,5.65000009536743,5.84999990463257,5.57999992370605,5.80000019073486,12563600,3.82653307914734
2021-11-09,5.73999977111816,6,5.67999982833862,5.76000022888184,13874400,3.80014395713806
2021-11-10,5.69999980926514,5.84999990463257,5.57000017166138,5.57999992370605,12203100,3.68138861656189
2021-11-11,5.90999984741211,6.28999996185303,5.8600001335144,6.1399998664856,16427900,4.05084848403931
2021-11-12,6.09999990463257,6.46999979019165,6.05000019073486,6.1100001335144,9141700,4.03105497360229
2021-11-16,6.09000015258789,6.1399998664856,5.88000011444092,5.90000009536743,3804500,3.89250826835632
2021-11-17,5.96999979019165,6.09000015258789,5.80999994277954,5.82000017166138,4305000,3.83972930908203
2021-11-18,5.82999992370605,5.84000015258789,5.69000005722046,5.69999980926514,6569300,3.76055860519409
2021-11-19,5.73000001907349,6.03999996185303,5.73000001907349,5.92999982833862,9259400,3.91230082511902
2021-11-22,6.09999990463257,6.26000022888184,5.96999979019165,5.96999979019165,15084600,3.93869018554688
2021-11-23,6.23999977111816,6.48999977111816,6.03999996185303,6.07999992370605,11534500,4.0112624168396
2021-11-24,6.15000009536743,6.30000019073486,6.07999992370605,6.21999979019165,5090500,4.10362720489502
2021-11-25,6.25,6.32000017166138,6.1399998664856,6.19999980926514,3674300,4.09043216705322
2021-11-26,5.92999982833862,6.09999990463257,5.78000020980835,6,7717300,3.95848298072815
2021-11-29,6.21999979019165,6.25,5.96999979019165,5.96999979019165,7192300,3.93869018554688
2021-11-30,5.96000003814697,6.09999990463257,5.88000011444092,5.96999979019165,5746600,3.93869018554688
2021-12-01,6.07000017166138,6.19000005722046,5.8600001335144,5.8600001335144,8589000,3.86611843109131
2021-12-02,5.90000009536743,6.1399998664856,5.90000009536743,6.09000015258789,5224100,4.01786041259766
2021-12-03,6.05000019073486,6.32000017166138,6,6.01999998092651,6788300,3.97167778015137
2021-12-06,6.09999990463257,6.32000017166138,6.01000022888184,6.26000022888184,8325700,4.13001680374146
2021-12-07,6.48999977111816,6.73999977111816,6.42999982833862,6.53999996185303,13716800,4.31474637985229
2021-12-08,6.53999996185303,6.71000003814697,6.38000011444092,6.5,11147000,4.2883563041687
2021-12-09,6.46000003814697,6.80000019073486,6.42999982833862,6.76999998092651,8407100,4.46648836135864
2021-12-10,6.76000022888184,6.94999980926514,6.57999992370605,6.69000005722046,7627000,4.41370820999146
2021-12-13,6.8899998664856,7.19999980926514,6.84999990463257,6.86999988555908,12049600,4.53246307373047
2021-12-14,6.88000011444092,7.01000022888184,6.67000007629395,6.73000001907349,5833300,4.44009923934937
2021-12-15,6.73000001907349,6.84000015258789,6.5,6.78999996185303,7633800,4.47968339920044
2021-12-16,7.01999998092651,7.05000019073486,6.67000007629395,6.92000007629395,13812300,4.56545066833496
2021-12-17,6.8899998664856,7.25,6.82000017166138,7.21000003814697,10064600,4.75677728652954
2021-12-20,7.01999998092651,7.05000019073486,6.73000001907349,6.73000001907349,9790800,4.44009923934937
2021-12-21,6.88000011444092,7.01000022888184,6.73999977111816,6.92000007629395,9094600,4.56545066833496
2021-12-22,6.90999984741211,6.90999984741211,6.63000011444092,6.63000011444092,5805100,4.37412405014038
2021-12-23,6.67000007629395,6.69000005722046,6.46999979019165,6.63000011444092,4269100,4.37412405014038
2021-12-27,6.57000017166138,6.76999998092651,6.55000019073486,6.69000005722046,4210100,4.41370820999146
2021-12-28,6.65999984741211,6.65999984741211,6.42999982833862,6.51999998092651,7015700,4.3015513420105
2021-12-29,6.48999977111816,6.67000007629395,6.42999982833862,6.57999992370605,6493200,4.34113645553589
2021-12-30,6.6100001335144,6.96999979019165,6.57999992370605,6.73999977111816,48470300,4.50579738616943
2022-01-03,6.82999992370605,7.15999984741211,6.59000015258789,7.05000019073486,13281500,4.71303701400757
2022-01-04,7.1100001335144,7.59000015258789,7.09000015258789,7.55000019073486,17917900,5.04729557037354
2022-01-05,7.44999980926514,7.48000001907349,6.8899998664856,6.96000003814697,11435200,4.65287065505981
2022-01-06,7.1100001335144,7.17999982833862,6.76999998092651,6.82000017166138,7867700,4.55927801132202
2022-01-07,6.8899998664856,7.13000011444092,6.76999998092651,6.98000001907349,7379300,4.66624069213867
2022-01-10,6.8899998664856,7.03000020980835,6.69000005722046,6.98999977111816,6413000,4.67292594909668
2022-01-11,6.98999977111816,7.19999980926514,6.96000003814697,7,5508500,4.67961120605469
2022-01-12,7.17000007629395,7.44000005722046,7.03000020980835,7.30999994277954,12597400,4.88685131072998
2022-01-13,7.23999977111816,7.3600001335144,7.1399998664856,7.15999984741211,4670900,4.78657341003418
2022-01-14,7.15000009536743,7.23000001907349,7.07999992370605,7.17999982833862,3739200,4.79994440078735
2022-01-17,7.13000011444092,7.19999980926514,7.03000020980835,7.03999996185303,3172900,4.70635223388672
2022-01-18,7.03000020980835,7.26999998092651,6.96999979019165,7.19999980926514,6224500,4.81331491470337
2022-01-19,7.40999984741211,7.5,7.26999998092651,7.30000019073486,7777600,4.88016605377197
2022-01-20,7.32999992370605,7.48000001907349,7.21999979019165,7.21999979019165,4111100,4.82668447494507
2022-01-21,7.17999982833862,7.3600001335144,7.17000007629395,7.17999982833862,4145600,4.79994440078735
2022-01-24,7.07999992370605,7.09000015258789,6.90999984741211,7,5142300,4.67961120605469
2022-01-25,7,7.30000019073486,6.94000005722046,7.23000001907349,7937200,4.83336973190308
2022-01-26,7.30000019073486,7.53000020980835,7.21999979019165,7.23000001907349,11452900,4.83336973190308
2022-01-27,7.30999994277954,7.3899998664856,7.07000017166138,7.11999988555908,9175200,4.75983333587646
2022-01-28,7.28000020980835,7.28000020980835,7.09999990463257,7.15000009536743,8390700,4.77988910675049
2022-01-31,7.13000011444092,7.1399998664856,6.94999980926514,6.98000001907349,9465000,4.66624069213867
2022-02-01,6.96999979019165,7.26000022888184,6.96999979019165,7.19999980926514,7327700,4.81331491470337
2022-02-02,7.21000003814697,7.36999988555908,7.15000009536743,7.17000007629395,6626100,4.79325914382935
2022-02-03,7.17000007629395,7.21999979019165,7.07000017166138,7.15999984741211,3745000,4.78657341003418
2022-02-04,7.15999984741211,7.21000003814697,6.98999977111816,7.11999988555908,7753900,4.75983333587646
2022-02-07,7.15999984741211,7.26000022888184,7.09999990463257,7.11999988555908,9622400,4.75983333587646
2022-02-08,7.13000011444092,7.21000003814697,7.03999996185303,7.07000017166138,6874000,4.72640705108643
2022-02-09,7.07999992370605,7.09999990463257,6.88000011444092,6.94000005722046,11310300,4.6395001411438
2022-02-10,7.03999996185303,7.15000009536743,6.84000015258789,6.86999988555908,15482500,4.59270429611206
2022-02-11,6.86999988555908,6.90000009536743,6.59999990463257,6.59999990463257,11664400,4.41220474243164
2022-02-14,6.55000019073486,6.71999979019165,6.53000020980835,6.67000007629395,5742400,4.45900106430054
2022-02-15,6.53999996185303,6.69000005722046,6.51999998092651,6.65000009536743,4196000,4.44563102722168
2022-02-16,6.67000007629395,6.78000020980835,6.59999990463257,6.6399998664856,5999500,4.43894577026367
2022-02-17,6.57000017166138,6.59000015258789,6.36999988555908,6.38000011444092,5496100,4.26513195037842
2022-02-18,6.48999977111816,6.48999977111816,6.28999996185303,6.30000019073486,4431600,4.21165037155151
2022-02-21,6.40000009536743,6.44999980926514,6.11999988555908,6.17999982833862,4924200,4.13142871856689
2022-02-22,6.23000001907349,6.30999994277954,6.19000005722046,6.26000022888184,4462200,4.18490934371948
2022-02-23,6.25,6.34999990463257,6.13000011444092,6.13000011444092,5547900,4.0980019569397
2022-02-24,5.84999990463257,6.11999988555908,5.78000020980835,6.07999992370605,10722700,4.06457662582397
2022-02-25,6,6.23999977111816,6,6.19999980926514,7375600,4.14479827880859
2022-03-02,6.42000007629395,6.51999998092651,6.30999994277954,6.48000001907349,6050000,4.33198308944702
2022-03-03,6.53999996185303,6.78999996185303,6.53999996185303,6.63000011444092,9975400,4.43226099014282
2022-03-04,6.61999988555908,6.76000022888184,6.51999998092651,6.73999977111816,5557300,4.50579738616943
2022-03-07,6.80999994277954,7,6.71000003814697,6.78000020980835,8828500,4.53253746032715
2022-03-08,6.84999990463257,6.90000009536743,6.53000020980835,6.53000020980835,6496300,4.3654088973999
2022-03-09,6.51000022888184,6.78999996185303,6.44000005722046,6.71000003814697,8543300,4.48574209213257
2022-03-10,6.5,6.67000007629395,6.32000017166138,6.5,8186800,4.34535312652588
2022-03-11,6.53999996185303,6.73000001907349,6.44000005722046,6.44000005722046,6140800,4.30524253845215
2022-03-14,6.34999990463257,6.44999980926514,6.01000022888184,6.03999996185303,7304600,4.03783559799194
2022-03-15,5.98999977111816,5.98999977111816,5.67000007629395,5.71999979019165,7914400,3.82391095161438
2022-03-16,6,6.01999998092651,5.59999990463257,5.67000007629395,11554600,3.7904851436615
2022-03-17,5.73999977111816,5.80999994277954,5.69000005722046,5.75,5197300,3.8439667224884
2022-03-18,5.78000020980835,6.1399998664856,5.75,6.1399998664856,11521000,4.10468816757202
2022-03-21,6.13000011444092,6.23000001907349,6.07999992370605,6.17000007629395,4823900,4.12474298477173
2022-03-22,6.1399998664856,6.32999992370605,6.13000011444092,6.23000001907349,5612300,4.16485452651978
2022-03-23,6.23000001907349,6.30000019073486,6.1100001335144,6.1100001335144,4708200,4.08463191986084
2022-03-24,6.13000011444092,6.17999982833862,6.03999996185303,6.1399998664856,7669000,4.10468816757202
2022-03-25,6.15000009536743,6.30000019073486,6.13000011444092,6.15000009536743,5572500,4.11137294769287
2022-03-28,6.19999980926514,6.21999979019165,6.07000017166138,6.09000015258789,6540000,4.07126188278198
2022-03-29,6.15000009536743,6.19000005722046,6.01000022888184,6.03000020980835,6202500,4.03115129470825
2022-03-30,6.09999990463257,6.26999998092651,6.05999994277954,6.1100001335144,8251900,4.08463191986084
2022-03-31,6.13000011444092,6.17999982833862,6.03000020980835,6.03000020980835,5356700,4.03115129470825
