"Date","ITUB4.SA.Open","ITUB4.SA.High","ITUB4.SA.Low","ITUB4.SA.Close","ITUB4.SA.Volume","ITUB4.SA.Adjusted"
2017-01-30,22.9393920898438,23.024242401123,22.4303035736084,22.5696964263916,11518815,15.3490972518921
2017-01-31,22.5818176269531,22.7090892791748,22.3272724151611,22.5696964263916,18578835,15.3490972518921
2017-02-01,22.7575740814209,22.9393920898438,22.6727275848389,22.7999992370605,22670835,15.5125846862793
2017-02-02,22.5939388275146,22.9272727966309,22.1878776550293,22.7333335876465,23755050,15.4672374725342
2017-02-03,22.721212387085,23.4060592651367,22.6848487854004,23.2060604095459,23223420,15.7888622283936
2017-02-06,23.2121200561523,23.4484844207764,23.0060596466064,23.0363636016846,14271180,15.6734018325806
2017-02-07,23.8303031921387,23.9696960449219,23.4121208190918,23.4848480224609,37414740,15.9785432815552
2017-02-08,23.5030307769775,24.0909080505371,23.3575744628906,24.0909080505371,31663995,16.3908958435059
2017-02-09,24.0545444488525,24.5393924713135,23.8727264404297,24.2000007629395,32738970,16.4651184082031
2017-02-10,24.2060604095459,24.3939380645752,24,24.278787612915,34500675,16.5187206268311
2017-02-13,24.3636360168457,24.527271270752,23.9212112426758,24.1636352539062,14685825,16.4403800964355
2017-02-14,24.1636352539062,24.3636360168457,23.9878787994385,24.2424240112305,20899230,16.4939880371094
2017-02-15,24.4484844207764,25.2606067657471,24.3575744628906,25.2606067657471,41963625,17.1867389678955
2017-02-16,25.0606060028076,25.4545440673828,24.6969680786133,24.7696952819824,27257010,16.8527278900146
2017-02-17,24.5818176269531,24.8484840393066,24.4242420196533,24.7575740814209,15441195,16.8444843292236
2017-02-20,24.8848476409912,25.0606060028076,24.7696952819824,24.8727264404297,7212645,16.9228248596191
2017-02-21,24.7333335876465,24.8363628387451,24.4848480224609,24.7575740814209,15462975,17.1688671112061
2017-02-22,24.6969680786133,24.8606052398682,24.533332824707,24.8303031921387,16458915,17.219295501709
2017-02-23,24.975757598877,25.1575756072998,24.2848472595215,24.4545440673828,26767620,16.9587135314941
2017-02-24,24.1818180084229,24.4727268218994,24.0666656494141,24.2606067657471,10437405,16.8242225646973
2017-03-01,24.3818187713623,24.4969692230225,24.1333332061768,24.2121200561523,14119215,16.7975273132324
2017-03-02,24.1212120056152,24.2424240112305,23.8121204376221,23.9636363983154,14091990,16.6251354217529
2017-03-03,24.1212120056152,24.3999996185303,23.9878787994385,24.3999996185303,10413810,16.927864074707
2017-03-06,24.2484836578369,24.5212116241455,24.042423248291,24.3030300140381,13699125,16.8605995178223
2017-03-07,24.4121208190918,24.4121208190918,23.745454788208,23.8969688415527,12717870,16.5788764953613
2017-03-08,23.9393920898438,23.9454536437988,23.4848480224609,23.6242427825928,14212110,16.389669418335
2017-03-09,23.5454540252686,23.8484840393066,23.3939380645752,23.6969680786133,14748195,16.4401264190674
2017-03-10,23.8181800842285,24.1575756072998,23.5515155792236,23.7090892791748,15477990,16.4485454559326
2017-03-13,23.8545455932617,24.2242412567139,23.7999992370605,24.1393928527832,10775655,16.7470664978027
2017-03-14,24.0303020477295,24.3636360168457,23.9030303955078,23.9030303955078,14442120,16.5830898284912
2017-03-15,24.0606060028076,24.2606067657471,23.6363620758057,24.1333332061768,23600280,16.7428569793701
2017-03-16,24.1515140533447,24.2303028106689,23.6363620758057,23.8242416381836,22656975,16.5284233093262
2017-03-17,24.0606060028076,24.0666656494141,23.1393928527832,23.1393928527832,32770485,16.053295135498
2017-03-20,23.0606060028076,23.4969692230225,22.9151515960693,23.3939380645752,19581870,16.2299022674561
2017-03-21,23.3212127685547,23.4545440673828,22.5515155792236,22.8909091949463,26307600,15.8809127807617
2017-03-22,22.787878036499,23.3818187713623,22.7393932342529,23.0787868499756,14168385,16.0112571716309
2017-03-23,22.763635635376,23.1333332061768,22.7333335876465,22.9515151977539,14322000,15.9229593276978
2017-03-24,23.0303020477295,23.27272605896,22.8545455932617,23.2000007629395,10761300,16.0953464508057
2017-03-27,23.0060596466064,23.3939380645752,22.8363628387451,23.3696956634521,10253925,16.213077545166
2017-03-28,23.2484836578369,23.4484844207764,23.024242401123,23.2909088134766,15937845,16.1584300994873
2017-03-29,23.2242412567139,23.7515144348145,23.2121200561523,23.6363620758057,13024935,16.3980922698975
2017-03-30,23.787878036499,23.787878036499,23.2303028106689,23.3575744628906,16820760,16.2046642303467
2017-03-31,23.1939392089844,23.3999996185303,22.9696960449219,22.9696960449219,15850395,15.9355688095093
2017-04-03,23.024242401123,23.3757572174072,22.9090900421143,23.3454532623291,18699780,16.2026748657227
2017-04-04,23.2606067657471,23.5393924713135,23.1696968078613,23.4666652679443,15959460,16.2867984771729
2017-04-05,23.5878772735596,23.6242427825928,22.8727264404297,23.0363636016846,15248970,15.9881534576416
2017-04-06,22.9696960449219,23.1636352539062,22.6787872314453,22.8545455932617,16967280,15.8619594573975
2017-04-07,22.8545455932617,23.3090896606445,22.7272720336914,23.0303020477295,14904120,15.9839363098145
2017-04-10,23.0303020477295,23.1818180084229,22.7272720336914,22.9878787994385,21363705,15.9544973373413
2017-04-11,23.0909080505371,23.2303028106689,22.5939388275146,22.9454536437988,19088685,15.9250497817993
2017-04-12,22.9454536437988,23.1575756072998,22.7696952819824,22.9151515960693,21021825,15.9040288925171
2017-04-13,22.787878036499,22.9575748443604,22.4969692230225,22.4969692230225,14683020,15.6137914657593
2017-04-17,22.6363620758057,23.5454540252686,22.5636367797852,23.5030307769775,17636355,16.3120384216309
2017-04-18,23.3878784179688,23.6060600280762,23.1696968078613,23.4181804656982,19389810,16.2531490325928
2017-04-19,23.5454540252686,23.575756072998,23.1212120056152,23.2121200561523,13709685,16.1101360321045
2017-04-20,23.3333320617676,23.4848480224609,22.787878036499,22.8727264404297,16395555,15.8745765686035
2017-04-24,23.3333320617676,23.4848480224609,23.1272716522217,23.3151512145996,20766900,16.181640625
2017-04-25,23.2121200561523,23.5151500701904,23.0545444488525,23.4666652679443,12839805,16.2867984771729
2017-04-26,23.296968460083,23.8060607910156,23.296968460083,23.509090423584,14265075,16.3162441253662
2017-04-27,23.7333335876465,23.9454536437988,23.5939388275146,23.6424236297607,39862845,16.4087810516357
2017-04-28,23.6363620758057,23.8606052398682,23.4484844207764,23.7939395904541,18079380,16.5139389038086
2017-05-02,24,24.3333320617676,23.9393920898438,24.27272605896,35926440,16.8533191680908
2017-05-03,24.3878784179688,24.3939380645752,23.6606063842773,23.8727264404297,31919910,16.5755882263184
2017-05-04,23.8484840393066,23.9696960449219,23.0121212005615,23.0909080505371,22306185,16.0327472686768
2017-05-05,23.2060604095459,23.5151500701904,22.9939384460449,23.4545440673828,18967740,16.2852458953857
2017-05-08,23.278787612915,23.6848487854004,23.278787612915,23.509090423584,13419780,16.3231067657471
2017-05-09,23.6242427825928,23.6969680786133,23.4606056213379,23.5696964263916,8892840,16.3651790618896
2017-05-10,23.8181800842285,23.8666667938232,23.5696964263916,23.6848487854004,13250490,16.4451503753662
2017-05-11,23.7818183898926,24.1818180084229,23.6545448303223,24.0909080505371,14011635,16.7270832061768
2017-05-12,24.2363624572754,24.3636360168457,24.0484848022461,24.3212127685547,31052010,16.8869857788086
2017-05-15,24.3333320617676,24.509090423584,24.1636352539062,24.4242420196533,15654870,16.9585247039795
2017-05-16,24.4545440673828,24.509090423584,24.1575756072998,24.3939380645752,17870490,16.937479019165
2017-05-17,24.1393928527832,24.3212127685547,23.721212387085,23.8969688415527,22557975,16.5924167633057
2017-05-18,19.2121200561523,21.7818183898926,19.2121200561523,21.018180847168,115408920,14.5935964584351
2017-05-19,21.6666660308838,22.0727272033691,21.296968460083,21.5636367797852,48070110,14.9723138809204
2017-05-22,21.3272724151611,21.3696956634521,20.8181800842285,21.1393928527832,39509745,14.6777477264404
2017-05-23,21.3090896606445,21.6909084320068,21.2303028106689,21.4727268218994,31490580,14.9091844558716
2017-05-24,21.527271270752,22.042423248291,21.527271270752,21.6484832763672,31542555,15.0312280654907
2017-05-25,21.8060607910156,21.8848476409912,21.1030292510986,21.2424240112305,35798235,14.7492761611938
2017-05-26,21.4666652679443,21.9272727966309,21.4606056213379,21.8181800842285,29950965,15.1490488052368
2017-05-29,21.8181800842285,21.8181800842285,21.8181800842285,21.8181800842285,0,15.1490488052368
2017-05-30,21.6909084320068,21.8666667938232,21.6545448303223,21.7757568359375,8824365,15.1195907592773
2017-05-31,21.7393932342529,21.9515151977539,21.527271270752,21.5454540252686,21521445,14.9596910476685
2017-06-01,21.6242427825928,21.7090892791748,21.1878776550293,21.2909088134766,14860890,14.7891979217529
2017-06-02,21.5030307769775,21.6242427825928,21.2909088134766,21.5030307769775,15487560,14.9365367889404
2017-06-05,21.3818187713623,21.7515144348145,21.3333320617676,21.4787864685059,13962465,14.9196939468384
2017-06-06,21.4606056213379,21.9212112426758,21.3939380645752,21.8242416381836,20690340,15.1596651077271
2017-06-07,22.0303020477295,22.2848472595215,21.9878787994385,22.1818180084229,17141025,15.4080352783203
2017-06-08,22.1090908050537,22.1151504516602,21.763635635376,21.9515151977539,15155580,15.2480640411377
2017-06-09,22.0606060028076,22.1151504516602,21.575756072998,21.6060600280762,17979720,15.0080976486206
2017-06-12,21.5454540252686,21.6363620758057,21.3151512145996,21.6060600280762,15928110,15.0080976486206
2017-06-13,21.6484832763672,21.8969688415527,21.6363620758057,21.8727264404297,16862340,15.1933374404907
2017-06-14,21.9878787994385,22.3090896606445,21.9272727966309,22.0666656494141,34114905,15.3280572891235
2017-06-15,22.0666656494141,22.0666656494141,22.0666656494141,22.0666656494141,0,15.3280572891235
2017-06-16,21.9878787994385,22,21.7090892791748,21.9090900421143,27629910,15.218602180481
2017-06-19,21.9090900421143,22.1757564544678,21.763635635376,22.024242401123,9994380,15.2985801696777
2017-06-20,21.9393920898438,22.0303020477295,21.4787864685059,21.5393924713135,18563820,14.9617948532104
2017-06-21,21.6666660308838,21.721212387085,21.3696956634521,21.5636367797852,12353715,14.9786348342896
2017-06-22,21.6424236297607,21.763635635376,21.509090423584,21.5818176269531,14882175,14.9912605285645
2017-06-23,21.5878772735596,21.6969680786133,21.4606056213379,21.509090423584,10896105,14.940746307373
2017-06-26,21.6969680786133,22.1757564544678,21.575756072998,22.1151504516602,16504785,15.3617286682129
2017-06-27,22.1030292510986,22.1939392089844,21.7515144348145,21.9151515960693,16816140,15.2228078842163
2017-06-28,22.0606060028076,22.0606060028076,21.6606063842773,21.9090900421143,12615735,15.218602180481
2017-06-29,22.0606060028076,22.1272716522217,21.8303031921387,22.1272716522217,12630750,15.370153427124
2017-06-30,22.2060604095459,22.4060592651367,22.1333332061768,22.27272605896,13802250,15.4711875915527
2017-07-03,22.3818187713623,22.4848480224609,22.2909088134766,22.4727268218994,8060910,15.6164817810059
2017-07-04,22.4242420196533,22.527271270752,22.3636360168457,22.3818187713623,4007025,15.553316116333
2017-07-05,22.4363632202148,22.5696964263916,22.2000007629395,22.4424247741699,11187660,15.5954313278198
2017-07-06,22.3757572174072,22.4242420196533,22.0545444488525,22.1272716522217,17454360,15.3764228820801
2017-07-07,22.3393936157227,22.3393936157227,21.787878036499,21.9151515960693,26238795,15.2290191650391
2017-07-10,21.9333324432373,22.1818180084229,21.9272727966309,22.0909080505371,11552145,15.3511562347412
2017-07-11,22.1212120056152,22.4969692230225,22.018180847168,22.4242420196533,13639560,15.5827894210815
2017-07-12,22.5454540252686,22.7999992370605,22.1090908050537,22.6666660308838,36332505,15.7512540817261
2017-07-13,22.7515144348145,22.8484840393066,22.6000003814697,22.7272720336914,14836470,15.7933654785156
2017-07-14,22.8484840393066,22.8666667938232,22.490909576416,22.7757568359375,14923755,15.8270559310913
2017-07-17,22.6909084320068,22.745454788208,22.4545440673828,22.5575752258301,12991440,15.6754426956177
2017-07-18,22.5454540252686,22.6303024291992,22.3939380645752,22.5818176269531,12771990,15.6922855377197
2017-07-19,22.7515144348145,22.7515144348145,22.2424240112305,22.254545211792,13618605,15.4648571014404
2017-07-20,22.254545211792,22.4666652679443,22.2000007629395,22.278787612915,15747600,15.4817132949829
2017-07-21,22.2424240112305,22.3939380645752,22.1515140533447,22.2848472595215,12719025,15.4859294891357
2017-07-24,22.3575744628906,22.5030307769775,22.2484836578369,22.4242420196533,9495585,15.5827894210815
2017-07-25,22.5151500701904,22.7030296325684,22.3333320617676,22.4787864685059,18173430,15.620701789856
2017-07-26,22.4848480224609,22.5818176269531,22.3090896606445,22.3757572174072,13374405,15.5490970611572
2017-07-27,22.5575752258301,22.6545448303223,22.278787612915,22.3999996185303,13959330,15.5659475326538
2017-07-28,22.278787612915,22.5636367797852,22.2000007629395,22.4848480224609,11944350,15.6249141693115
2017-07-31,22.6060600280762,22.6909084320068,22.3818187713623,22.6181812286377,15360015,15.7175626754761
2017-08-01,23.042423248291,23.4848480224609,22.9696960449219,23.3333320617676,27643770,16.2210445404053
2017-08-02,23.254545211792,23.6606063842773,23.1212120056152,23.575756072998,22411620,16.3895854949951
2017-08-03,23.5515155792236,23.6787872314453,23.4242420196533,23.5212116241455,14576265,16.351655960083
2017-08-04,23.6363620758057,23.6545448303223,23.3757572174072,23.4606056213379,7213800,16.3095226287842
2017-08-07,23.4787864685059,23.8424243927002,23.3818187713623,23.8303031921387,15099810,16.5665340423584
2017-08-08,23.8181800842285,24.2909088134766,23.7151508331299,24.1212120056152,30885195,16.7687644958496
2017-08-09,23.9393920898438,24.0060596466064,23.763635635376,23.9696960449219,11398200,16.6634387969971
2017-08-10,23.9696960449219,23.9696960449219,23.575756072998,23.6666660308838,11166210,16.4527740478516
2017-08-11,23.6121215820312,23.8969688415527,23.4727268218994,23.787878036499,12330120,16.5370388031006
2017-08-14,23.8181800842285,24.3454532623291,23.8181800842285,24.2181816101074,16102185,16.8361892700195
2017-08-15,24.2181816101074,24.3454532623291,24.0060596466064,24.0787868499756,14829540,16.9081039428711
2017-08-16,24.27272605896,24.278787612915,23.8545455932617,24.1272716522217,19427430,16.9421558380127
2017-08-17,24.0606060028076,24.1090908050537,23.7939395904541,23.9333324432373,16535970,16.8059692382812
2017-08-18,23.9333324432373,24.296968460083,23.9030303955078,24.1636352539062,10617090,16.967679977417
2017-08-21,24.1636352539062,24.2909088134766,23.8727264404297,23.9878787994385,14761725,16.8442668914795
2017-08-22,24.1696968078613,24.6606063842773,24.1333332061768,24.4969692230225,16751295,17.2017593383789
2017-08-23,24.6606063842773,24.8121204376221,24.4727268218994,24.763635635376,11599335,17.389009475708
2017-08-24,24.7999992370605,25.0606060028076,24.745454788208,24.9696960449219,16296390,17.5336990356445
2017-08-25,25.0303020477295,25.0727272033691,24.7333335876465,24.8969688415527,10838685,17.4826278686523
2017-08-28,24.9272727966309,24.9515151977539,24.6000003814697,24.6787872314453,14543925,17.3294219970703
2017-08-29,24.4848480224609,24.9030303955078,24.3818187713623,24.9030303955078,11571120,17.4868812561035
2017-08-30,24.9696960449219,24.9696960449219,24.6303024291992,24.7696952819824,11257290,17.3932628631592
2017-08-31,24.8121204376221,24.8424243927002,24.3818187713623,24.4545440673828,13338765,17.1719570159912
2017-09-01,24.6363620758057,25.1212120056152,24.6181812286377,24.9575748443604,16800795,17.5317096710205
2017-09-04,24.787878036499,24.9818172454834,24.787878036499,24.8303031921387,6518820,17.4423084259033
2017-09-05,25.1636352539062,25.27272605896,24.5454540252686,24.8424243927002,25288560,17.4508190155029
2017-09-06,25.0303020477295,25.6969680786133,25.018180847168,25.509090423584,23693175,17.9191246032715
2017-09-07,25.509090423584,25.509090423584,25.509090423584,25.509090423584,0,17.9191246032715
2017-09-08,25.4484844207764,25.6545448303223,25.3393936157227,25.4787864685059,13022625,17.8978404998779
2017-09-11,25.6121215820312,26.1393928527832,25.5939388275146,25.9090900421143,15830595,18.2001037597656
2017-09-12,25.7818183898926,26.0848484039307,25.721212387085,25.8363628387451,12299100,18.1490230560303
2017-09-13,25.8909091949463,26.1757564544678,25.6484832763672,26.018180847168,14845875,18.2767429351807
2017-09-14,25.8666667938232,26.2060604095459,25.8060607910156,25.9575748443604,11085855,18.2341842651367
2017-09-15,26.0545444488525,26.5515155792236,25.8787860870361,26.4424247741699,33538230,18.5747566223145
2017-09-18,26.4060592651367,26.721212387085,26.3757572174072,26.6303024291992,16038165,18.7067279815674
2017-09-19,26.6181812286377,26.6303024291992,26.2000007629395,26.533332824707,15190065,18.6386184692383
2017-09-20,26.533332824707,26.6787872314453,25.9636363983154,26.254545211792,14025330,18.4427680969238
2017-09-21,26.3757572174072,26.6484832763672,26.0969696044922,26.2909088134766,13838385,18.4683208465576
2017-09-22,26.3333320617676,26.5515155792236,26.0969696044922,26.3818187713623,9784005,18.5321788787842
2017-09-25,26.1818180084229,26.4181804656982,26,26.1212120056152,9771795,18.3491249084473
2017-09-26,26.3030300140381,26.509090423584,26.0969696044922,26.1696968078613,17034600,18.3831825256348
2017-09-27,26.3333320617676,26.4121208190918,25.9151515960693,26.1878776550293,21051525,18.3959445953369
2017-09-28,26.1696968078613,26.2484836578369,25.9575748443604,26.0484848022461,13465155,18.298023223877
2017-09-29,26.3272724151611,26.4363632202148,26.1393928527832,26.27272605896,16486800,18.4555492401123
2017-10-02,26.1515140533447,26.4484844207764,26.0909080505371,26.3090896606445,7723155,18.4881286621094
2017-10-03,26.3818187713623,27.2121200561523,26.2242412567139,27.2121200561523,20813265,19.1227149963379
2017-10-04,27.27272605896,27.3212127685547,26.9333324432373,26.9696960449219,12288210,18.9523468017578
2017-10-05,27.2363624572754,27.7515144348145,27.1636352539062,27.3999996185303,23442540,19.2547435760498
2017-10-06,27.1515140533447,27.2666664123535,26.9212112426758,27.0787868499756,9774600,19.0290222167969
2017-10-09,27.0303020477295,27.0787868499756,26.6727275848389,26.7575740814209,9953460,18.8032894134521
2017-10-10,27.0606060028076,27.4242420196533,26.9696960449219,27.3393936157227,14132085,19.2121524810791
2017-10-11,27.3818187713623,27.4848480224609,27.1393928527832,27.27272605896,20574840,19.1653022766113
2017-10-12,27.27272605896,27.27272605896,27.27272605896,27.27272605896,0,19.1653022766113
2017-10-13,27.5030307769775,27.6909084320068,26.9939384460449,27.0484848022461,14539305,19.0077209472656
2017-10-16,27.2606067657471,27.2606067657471,26.7757568359375,26.9090900421143,12166110,18.9097690582275
2017-10-17,26.9212112426758,26.9696960449219,26.7030296325684,26.8666667938232,13746480,18.8799533843994
2017-10-18,26.9090900421143,27.1030292510986,26.7333335876465,26.9151515960693,13977810,18.9140281677246
2017-10-19,26.7939395904541,26.8666667938232,26.4484844207764,26.721212387085,8323755,18.7777347564697
2017-10-20,26.9151515960693,26.9575748443604,26.6666660308838,26.6666660308838,6589605,18.7394161224365
2017-10-23,26.7393932342529,26.8424243927002,26.3090896606445,26.4181804656982,10711635,18.5647850036621
2017-10-24,26.7393932342529,26.8424243927002,26.1939392089844,26.6121215820312,13018995,18.7010765075684
2017-10-25,26.7272720336914,26.9151515960693,26.2909088134766,26.7939395904541,12947220,18.8288440704346
2017-10-26,26.9575748443604,27.0545444488525,26.5030307769775,26.6303024291992,11880330,18.7138500213623
2017-10-27,26.6303024291992,26.9393920898438,26.4545440673828,26.4666652679443,13981440,18.5988597869873
2017-10-30,26.4666652679443,26.5454540252686,25.8727264404297,26.1272716522217,17743275,18.3603668212891
2017-10-31,26.3939380645752,26.3939380645752,25.3454532623291,25.4848480224609,27678585,17.9089126586914
2017-11-01,25.7272720336914,25.7757568359375,25.0484848022461,25.0484848022461,21000870,17.6085510253906
2017-11-02,25.0484848022461,25.0484848022461,25.0484848022461,25.0484848022461,0,17.6085510253906
2017-11-03,25.1878776550293,25.490909576416,25.1151504516602,25.3999996185303,22696410,17.8556537628174
2017-11-06,25.3999996185303,25.3999996185303,25.3999996185303,25.3999996185303,0,17.8556537628174
2017-11-07,25.3939380645752,25.4424247741699,24.8181800842285,24.9090900421143,20429475,17.510555267334
2017-11-08,25,25.8545455932617,25,25.8181800842285,21057795,18.1496257781982
2017-11-09,25.8787860870361,25.9272727966309,25.0727272033691,25.1212120056152,20933715,17.6596717834473
2017-11-10,25.1212120056152,25.3393936157227,24.8484840393066,25.1575756072998,16882965,17.6852416992188
2017-11-13,25.2848472595215,25.2848472595215,25.2848472595215,25.2848472595215,16044270,17.7747039794922
2017-11-14,25.2848472595215,25.3939380645752,24.7818183898926,24.7999992370605,21631170,17.4338703155518
2017-11-15,24.7999992370605,24.7999992370605,24.7999992370605,24.7999992370605,0,17.4338703155518
2017-11-16,24.8242416381836,25.575756072998,24.8242416381836,25.4242420196533,14501355,17.872688293457
2017-11-17,25.4242420196533,25.8848476409912,25.2909088134766,25.7757568359375,12323850,18.1197967529297
2017-11-20,25.7757568359375,25.7757568359375,25.7757568359375,25.7757568359375,0,18.1197967529297
2017-11-21,26.0484848022461,26.5454540252686,26.0060596466064,26.2909088134766,13992330,18.481954574585
2017-11-22,26.3575744628906,26.3818187713623,25.8606052398682,26.0363636016846,17913390,18.3029937744141
2017-11-23,26.0121212005615,26.0121212005615,25.6787872314453,25.9575748443604,4678410,18.2476291656494
2017-11-24,25.9030303955078,25.9939384460449,25.5151500701904,25.7151508331299,6802290,18.0771999359131
2017-11-27,25.5151500701904,25.8848476409912,25.4242420196533,25.8727264404297,10237920,18.1879730224609
2017-11-28,26.0545444488525,26.2606067657471,25.8060607910156,25.9151515960693,11685960,18.2178001403809
2017-11-29,26.0909080505371,26.1272716522217,25.3818187713623,25.3818187713623,18050340,17.8428783416748
2017-11-30,25.2363624572754,25.4181804656982,24.9212112426758,25.0121212005615,29804775,17.582986831665
2017-12-01,24.8969688415527,25.2121200561523,24.6666660308838,24.9878787994385,11358270,17.5723266601562
2017-12-04,25.1818180084229,25.7151508331299,25.0727272033691,25.3575744628906,16987245,17.832311630249
2017-12-05,25.3575744628906,25.8545455932617,25.0909080505371,25.2060604095459,12906795,17.7257595062256
2017-12-06,25.0606060028076,25.5878772735596,24.8363628387451,25.4727268218994,12649065,17.9132900238037
2017-12-07,25.0121212005615,25.4666652679443,24.7090892791748,25.3878784179688,23790360,17.8536186218262
2017-12-08,25.575756072998,25.8484840393066,25.575756072998,25.6060600280762,16481190,18.00705909729
2017-12-11,25.787878036499,25.9272727966309,25.5454540252686,25.6727275848389,10696125,18.0539493560791
2017-12-12,25.5818176269531,25.9878787994385,25.254545211792,25.8787860870361,17906790,18.1988544464111
2017-12-13,26.0545444488525,26.1212120056152,25.2181816101074,25.3030300140381,46216335,17.793966293335
2017-12-14,25.2060604095459,25.2060604095459,24.7757568359375,24.9030303955078,45676125,17.5126609802246
2017-12-15,24.8424243927002,25.1575756072998,24.7090892791748,24.9030303955078,41645670,17.5744686126709
2017-12-18,25.2000007629395,25.3030300140381,24.8969688415527,24.8969688415527,38376360,17.5701885223389
2017-12-19,24.8484840393066,24.9212112426758,24.6484832763672,24.7575740814209,19554315,17.4718227386475
2017-12-20,24.8606052398682,25.018180847168,24.7393932342529,24.8484840393066,12680580,17.5359745025635
2017-12-21,24.8787860870361,25.9575748443604,24.8787860870361,25.8969688415527,34220175,18.2759017944336
2017-12-22,25.6787872314453,25.8242416381836,25.5878772735596,25.7757568359375,8191095,18.1903629302979
2017-12-25,25.7757568359375,25.7757568359375,25.7757568359375,25.7757568359375,0,18.1903629302979
2017-12-26,25.7818183898926,26.0545444488525,25.6909084320068,25.8787860870361,7273530,18.2630767822266
2017-12-27,25.9090900421143,26.0121212005615,25.7272720336914,25.7393932342529,6801465,18.1646976470947
2017-12-28,25.763635635376,25.9393920898438,25.763635635376,25.8060607910156,17539170,18.211742401123
2017-12-29,25.8060607910156,25.8060607910156,25.8060607910156,25.8060607910156,0,18.211742401123
2018-01-02,25.9393920898438,26.5939388275146,25.9393920898438,26.5939388275146,18315990,18.7750492095947
2018-01-03,26.6060600280762,26.8727264404297,26.4060592651367,26.7757568359375,24525270,18.9034061431885
2018-01-04,26.8181800842285,27.4545440673828,26.8181800842285,27.3333320617676,25544805,19.2970447540283
2018-01-05,27.3454532623291,27.4666652679443,27.0303020477295,27.4121208190918,17289195,19.3526725769043
2018-01-08,27.3090896606445,27.4666652679443,27.1393928527832,27.3212127685547,13978965,19.2884902954102
2018-01-09,27.2484836578369,27.27272605896,26.9151515960693,27.024242401123,23548800,19.0788249969482
2018-01-10,26.8969688415527,27.0303020477295,26.763635635376,26.9333324432373,14961705,19.0146446228027
2018-01-11,27.0909080505371,27.4969692230225,27.0303020477295,27.4969692230225,17101095,19.4125709533691
2018-01-12,27.3696956634521,27.527271270752,27.254545211792,27.4727268218994,11310585,19.3954544067383
2018-01-15,27.5696964263916,27.6484832763672,27.5212116241455,27.6424236297607,12005070,19.515266418457
2018-01-16,27.575756072998,28.018180847168,27.5454540252686,27.8969688415527,14448555,19.6949729919434
2018-01-17,27.8848476409912,28.4545440673828,27.763635635376,28.3575744628906,15860790,20.0201511383057
2018-01-18,28.3030300140381,28.5575752258301,28.1696968078613,28.2909088134766,14289990,19.9730911254883
2018-01-19,28.4242420196533,28.5939388275146,28.2606067657471,28.5212116241455,12191355,20.1356792449951
2018-01-22,28.5212116241455,29.2303028106689,28.4666652679443,29.2303028106689,19656615,20.6362895965576
2018-01-23,29.0909080505371,29.3878784179688,29.0363636016846,29.1212120056152,27331425,20.5592670440674
2018-01-24,29.3575744628906,30.5636367797852,29.3333320617676,30.527271270752,24317865,21.551929473877
2018-01-25,30.527271270752,30.527271270752,30.527271270752,30.527271270752,0,21.551929473877
2018-01-26,31.0303020477295,32.1939392089844,30.9151515960693,32.060604095459,52180260,22.634449005127
2018-01-29,31.9030303955078,32.0363616943359,31.3272724151611,31.3272724151611,36443385,22.1167297363281
2018-01-30,31.1515140533447,31.3515148162842,30.787878036499,31.2060604095459,27989775,22.0311584472656
