"Date","PCAR3.SA.Open","PCAR3.SA.High","PCAR3.SA.Low","PCAR3.SA.Close","PCAR3.SA.Volume","PCAR3.SA.Adjusted"
2017-02-24,14.5650596618652,14.5650596618652,14.5650596618652,14.5650596618652,0,10.7354345321655
2017-03-01,14.5650596618652,14.5650596618652,14.5650596618652,14.5650596618652,0,10.7354345321655
2017-03-02,14.5650596618652,14.5650596618652,14.5650596618652,14.5650596618652,0,10.7354345321655
2017-03-03,14.5650596618652,14.5650596618652,14.5650596618652,14.5650596618652,0,10.7354345321655
2017-03-06,14.5650596618652,14.5650596618652,14.5650596618652,14.5650596618652,0,10.7354345321655
2017-03-07,14.5650596618652,14.5650596618652,14.5650596618652,14.5650596618652,0,10.7354345321655
2017-03-08,14.5650596618652,14.5650596618652,14.5650596618652,14.5650596618652,0,10.7354345321655
2017-03-09,14.5650596618652,14.5650596618652,14.5650596618652,14.5650596618652,0,10.7354345321655
2017-03-10,14.5650596618652,14.5650596618652,14.5650596618652,14.5650596618652,0,10.7354345321655
2017-03-13,14.5650596618652,14.5650596618652,14.5650596618652,14.5650596618652,0,10.7354345321655
2017-03-14,14.5650596618652,14.5650596618652,14.5650596618652,14.5650596618652,0,10.7354345321655
2017-03-15,14.5650596618652,14.5650596618652,14.5650596618652,14.5650596618652,0,10.7354345321655
2017-03-16,14.5650596618652,14.5650596618652,14.5650596618652,14.5650596618652,0,10.7354345321655
2017-03-17,14.5650596618652,14.5650596618652,14.5650596618652,14.5650596618652,0,10.7354345321655
2017-03-20,14.5650596618652,14.5650596618652,14.5650596618652,14.5650596618652,0,10.7354345321655
2017-03-21,14.5650596618652,14.5650596618652,14.5650596618652,14.5650596618652,0,10.7354345321655
2017-03-22,14.5650596618652,14.5650596618652,14.5650596618652,14.5650596618652,0,10.7354345321655
2017-03-23,14.5650596618652,14.5650596618652,14.5650596618652,14.5650596618652,0,10.7354345321655
2017-03-24,14.5650596618652,14.5650596618652,14.5650596618652,14.5650596618652,0,10.7354345321655
2017-03-27,14.5650596618652,14.5650596618652,14.5650596618652,14.5650596618652,0,10.7354345321655
2017-03-28,14.5650596618652,14.5650596618652,14.5650596618652,14.5650596618652,0,10.7354345321655
2017-03-29,11.2548189163208,11.2548189163208,11.2548189163208,11.2548189163208,755,8.29556179046631
2017-03-30,11.2548189163208,11.2548189163208,11.2548189163208,11.2548189163208,755,8.29556179046631
2017-03-31,11.2548189163208,11.2548189163208,11.2548189163208,11.2548189163208,0,8.29556179046631
2017-04-03,11.2548189163208,11.2548189163208,11.2548189163208,11.2548189163208,0,8.29556179046631
2017-04-04,11.2548189163208,11.2548189163208,11.2548189163208,11.2548189163208,0,8.29556179046631
2017-04-05,11.2548189163208,11.2548189163208,11.2548189163208,11.2548189163208,0,8.29556179046631
2017-04-06,11.2548189163208,11.2548189163208,11.2548189163208,11.2548189163208,0,8.29556179046631
2017-04-07,11.2548189163208,11.2548189163208,11.2548189163208,11.2548189163208,0,8.29556179046631
2017-04-10,11.2548189163208,11.2548189163208,11.2548189163208,11.2548189163208,0,8.29556179046631
2017-04-11,11.2548189163208,11.2548189163208,11.2548189163208,11.2548189163208,0,8.29556179046631
2017-04-12,11.2548189163208,11.2548189163208,11.2548189163208,11.2548189163208,0,8.29556179046631
2017-04-13,11.2548189163208,11.2548189163208,11.2548189163208,11.2548189163208,0,8.29556179046631
2017-04-17,11.2548189163208,11.2548189163208,11.2548189163208,11.2548189163208,0,8.29556179046631
2017-04-18,11.2548189163208,11.2548189163208,11.2548189163208,11.2548189163208,0,8.29556179046631
2017-04-19,11.2548189163208,11.2548189163208,11.2548189163208,11.2548189163208,0,8.29556179046631
2017-04-20,11.2548189163208,11.2548189163208,11.2548189163208,11.2548189163208,0,8.29556179046631
2017-04-24,11.2548189163208,11.2548189163208,11.2548189163208,11.2548189163208,0,8.29556179046631
2017-04-25,11.2548189163208,11.2548189163208,11.2548189163208,11.2548189163208,0,8.29556179046631
2017-04-26,11.2548189163208,11.2548189163208,11.2548189163208,11.2548189163208,0,8.29556179046631
2017-04-27,11.2548189163208,11.2548189163208,11.2548189163208,11.2548189163208,0,8.29556179046631
2017-04-28,9.59969902038574,9.59969902038574,9.59969902038574,9.59969902038574,755,7.07562828063965
2017-05-02,9.59969902038574,9.59969902038574,9.59969902038574,9.59969902038574,0,7.07562828063965
2017-05-03,9.59969902038574,9.59969902038574,9.59969902038574,9.59969902038574,0,7.07562828063965
2017-05-04,9.59969902038574,9.59969902038574,9.59969902038574,9.59969902038574,0,7.07562828063965
2017-05-05,17.0411205291748,17.0411205291748,17.0411205291748,17.0411205291748,755,12.5604572296143
2017-05-08,17.0411205291748,17.0411205291748,17.0411205291748,17.0411205291748,0,12.5604572296143
2017-05-09,17.2132530212402,17.2132530212402,17.2132530212402,17.2132530212402,755,12.6873292922974
2017-05-10,17.2132530212402,17.2132530212402,17.2132530212402,17.2132530212402,0,12.6873292922974
2017-05-11,17.2132530212402,17.2132530212402,17.2132530212402,17.2132530212402,0,12.6873292922974
2017-05-12,17.2132530212402,17.2132530212402,17.2132530212402,17.2132530212402,0,12.6873292922974
2017-05-15,17.2132530212402,17.2132530212402,17.2132530212402,17.2132530212402,0,12.6873292922974
2017-05-16,17.2132530212402,17.2132530212402,17.2132530212402,17.2132530212402,0,12.6873292922974
2017-05-17,17.2132530212402,17.2132530212402,17.2132530212402,17.2132530212402,0,12.6873292922974
2017-05-18,17.2132530212402,17.2132530212402,17.2132530212402,17.2132530212402,0,12.6873292922974
2017-05-19,11.256142616272,11.256142616272,11.256142616272,11.256142616272,755,8.29653835296631
2017-05-22,11.256142616272,11.256142616272,11.256142616272,11.256142616272,0,8.29653835296631
2017-05-23,11.256142616272,11.256142616272,11.256142616272,11.256142616272,0,8.29653835296631
2017-05-24,11.256142616272,11.256142616272,11.256142616272,11.256142616272,0,8.29653835296631
2017-05-25,11.256142616272,11.256142616272,11.256142616272,11.256142616272,0,8.29653835296631
2017-05-26,11.256142616272,11.256142616272,11.256142616272,11.256142616272,0,8.29653835296631
2017-05-29,11.256142616272,11.256142616272,11.256142616272,11.256142616272,0,8.29653835296631
2017-05-30,11.256142616272,11.256142616272,11.256142616272,11.256142616272,0,8.29653835296631
2017-05-31,11.256142616272,11.256142616272,11.256142616272,11.256142616272,0,8.29653835296631
2017-06-01,11.256142616272,11.256142616272,11.256142616272,11.256142616272,0,8.29653835296631
2017-06-02,11.256142616272,11.256142616272,11.256142616272,11.256142616272,0,8.29653835296631
2017-06-05,11.256142616272,11.256142616272,11.256142616272,11.256142616272,0,8.29653835296631
2017-06-06,11.256142616272,11.256142616272,11.256142616272,11.256142616272,0,8.29653835296631
2017-06-07,11.256142616272,11.256142616272,11.256142616272,11.256142616272,0,8.29653835296631
2017-06-08,11.256142616272,11.256142616272,11.256142616272,11.256142616272,0,8.29653835296631
2017-06-09,11.256142616272,11.256142616272,11.256142616272,11.256142616272,0,8.29653835296631
2017-06-12,11.256142616272,11.256142616272,11.256142616272,11.256142616272,0,8.29653835296631
2017-06-13,11.256142616272,11.256142616272,11.256142616272,11.256142616272,0,8.29653835296631
2017-06-14,11.256142616272,11.256142616272,11.256142616272,11.256142616272,0,8.29653835296631
2017-06-15,11.256142616272,11.256142616272,11.256142616272,11.256142616272,0,8.29653835296631
2017-06-16,11.256142616272,11.256142616272,11.256142616272,11.256142616272,0,8.29653835296631
2017-06-19,11.256142616272,11.256142616272,11.256142616272,11.256142616272,0,8.29653835296631
2017-06-20,11.256142616272,11.256142616272,11.256142616272,11.256142616272,0,8.29653835296631
2017-06-21,11.256142616272,11.256142616272,11.256142616272,11.256142616272,0,8.29653835296631
2017-06-22,11.256142616272,11.256142616272,11.256142616272,11.256142616272,0,8.29653835296631
2017-06-23,11.256142616272,11.256142616272,11.256142616272,11.256142616272,0,8.29653835296631
2017-06-26,11.256142616272,11.256142616272,11.256142616272,11.256142616272,0,8.29653835296631
2017-06-27,11.256142616272,11.256142616272,11.256142616272,11.256142616272,0,8.29653835296631
2017-06-28,11.256142616272,11.256142616272,11.256142616272,11.256142616272,0,8.29653835296631
2017-06-29,11.256142616272,11.256142616272,11.256142616272,11.256142616272,0,8.29653835296631
2017-06-30,11.256142616272,11.256142616272,11.256142616272,11.256142616272,0,8.29653835296631
2017-07-03,11.256142616272,11.256142616272,11.256142616272,11.256142616272,0,8.29653835296631
2017-07-04,11.256142616272,11.256142616272,11.256142616272,11.256142616272,0,8.29653835296631
2017-07-05,11.256142616272,11.256142616272,11.256142616272,11.256142616272,0,8.29653835296631
2017-07-06,11.256142616272,11.256142616272,11.256142616272,11.256142616272,0,8.29653835296631
2017-07-07,11.256142616272,11.256142616272,11.256142616272,11.256142616272,0,8.29653835296631
2017-07-10,11.256142616272,11.256142616272,11.256142616272,11.256142616272,0,8.29653835296631
2017-07-11,11.256142616272,11.256142616272,11.256142616272,11.256142616272,0,8.29653835296631
2017-07-12,11.256142616272,11.256142616272,11.256142616272,11.256142616272,0,8.29653835296631
2017-07-13,11.256142616272,11.256142616272,11.256142616272,11.256142616272,0,8.29653835296631
2017-07-14,11.256142616272,11.256142616272,11.256142616272,11.256142616272,0,8.29653835296631
2017-07-17,11.256142616272,11.256142616272,11.256142616272,11.256142616272,0,8.29653835296631
2017-07-18,11.256142616272,11.256142616272,11.256142616272,11.256142616272,0,8.29653835296631
2017-07-19,11.256142616272,11.256142616272,11.256142616272,11.256142616272,0,8.29653835296631
2017-07-20,11.256142616272,11.256142616272,11.256142616272,11.256142616272,0,8.29653835296631
2017-07-21,11.256142616272,11.256142616272,11.256142616272,11.256142616272,0,8.29653835296631
2017-07-24,11.256142616272,11.256142616272,11.256142616272,11.256142616272,0,8.29653835296631
2017-07-25,11.256142616272,11.256142616272,11.256142616272,11.256142616272,0,8.29653835296631
2017-07-26,11.256142616272,11.256142616272,11.256142616272,11.256142616272,0,8.29653835296631
2017-07-27,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,755,8.29458618164062
2017-07-28,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.29458618164062
2017-07-31,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.29458618164062
2017-08-01,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.29458618164062
2017-08-02,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.29458618164062
2017-08-03,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.29458618164062
2017-08-04,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.29458618164062
2017-08-07,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.29458618164062
2017-08-08,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.29458618164062
2017-08-09,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.29458618164062
2017-08-10,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.29458618164062
2017-08-11,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.29458618164062
2017-08-14,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.29458618164062
2017-08-15,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.29458618164062
2017-08-16,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.29458618164062
2017-08-17,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.29458618164062
2017-08-18,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.29458618164062
2017-08-21,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.29458618164062
2017-08-22,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.29458618164062
2017-08-23,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.29458618164062
2017-08-24,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.29458618164062
2017-08-25,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.29458618164062
2017-08-28,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.29458618164062
2017-08-29,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.29458618164062
2017-08-30,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.29458618164062
2017-08-31,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.29458618164062
2017-09-01,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.29458618164062
2017-09-04,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.29458618164062
2017-09-05,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.29458618164062
2017-09-06,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.29458618164062
2017-09-07,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.29458618164062
2017-09-08,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.29458618164062
2017-09-11,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.29458618164062
2017-09-12,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.29458618164062
2017-09-13,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.29458618164062
2017-09-14,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.29458618164062
2017-09-15,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.29458618164062
2017-09-18,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.29458618164062
2017-09-19,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.29458618164062
2017-09-20,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.29458618164062
2017-09-21,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.29458618164062
2017-09-22,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.29458618164062
2017-09-25,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.29458618164062
2017-09-26,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.29458618164062
2017-09-27,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.29458618164062
2017-09-28,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.29458618164062
2017-09-29,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.29458618164062
2017-10-02,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.29458618164062
2017-10-03,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.29458618164062
2017-10-04,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.29458618164062
2017-10-05,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.29458618164062
2017-10-06,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.29458618164062
2017-10-09,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.29458618164062
2017-10-10,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.29458618164062
2017-10-11,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.29458618164062
2017-10-12,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.29458618164062
2017-10-13,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.29458618164062
2017-10-16,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.29458618164062
2017-10-17,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.29458618164062
2017-10-18,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.29458618164062
2017-10-19,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.29458618164062
2017-10-20,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.29458618164062
2017-10-23,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.29458618164062
2017-10-24,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.29458618164062
2017-10-25,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.29458618164062
2017-10-26,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.29458618164062
2017-10-27,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.29458618164062
2017-10-30,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.29458618164062
2017-10-31,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.29458618164062
2017-11-01,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.29458618164062
2017-11-02,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.29458618164062
2017-11-03,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.29458618164062
2017-11-06,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.29458618164062
2017-11-07,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.29458618164062
2017-11-08,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.29458618164062
2017-11-09,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.29458618164062
2017-11-10,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.29458618164062
2017-11-13,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.29458618164062
2017-11-14,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.29458618164062
2017-11-15,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.29458618164062
2017-11-16,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.29458618164062
2017-11-17,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.29458618164062
2017-11-20,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.29458618164062
2017-11-21,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.29458618164062
2017-11-22,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.29458618164062
2017-11-23,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.29458618164062
2017-11-24,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.29458618164062
2017-11-27,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.29458618164062
2017-11-28,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.29458618164062
2017-11-29,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.29458618164062
2017-11-30,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.29458618164062
2017-12-01,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.29458618164062
2017-12-04,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.29458618164062
2017-12-05,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.29458618164062
2017-12-06,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.29458618164062
2017-12-07,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.48797607421875
2017-12-08,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.48797607421875
2017-12-11,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.48797607421875
2017-12-12,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.48797607421875
2017-12-13,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.48797607421875
2017-12-14,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.48797607421875
2017-12-15,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.48797607421875
2017-12-18,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.48797607421875
2017-12-19,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.48797607421875
2017-12-20,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.48797607421875
2017-12-21,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.48797607421875
2017-12-22,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.48797607421875
2017-12-25,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.48797607421875
2017-12-26,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.48797607421875
2017-12-27,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.48797607421875
2017-12-28,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.48797607421875
2017-12-29,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.48797607421875
2018-01-02,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.48797607421875
2018-01-03,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.48797607421875
2018-01-04,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.48797607421875
2018-01-05,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.48797607421875
2018-01-08,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.48797607421875
2018-01-09,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.48797607421875
2018-01-10,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.48797607421875
2018-01-11,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.48797607421875
2018-01-12,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.48797607421875
2018-01-15,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.48797607421875
2018-01-16,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.48797607421875
2018-01-17,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.48797607421875
2018-01-18,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.48797607421875
2018-01-19,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.48797607421875
2018-01-22,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.48797607421875
2018-01-23,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.48797607421875
2018-01-24,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.48797607421875
2018-01-25,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.48797607421875
2018-01-26,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.48797607421875
2018-01-29,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.48797607421875
2018-01-30,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.48797607421875
2018-01-31,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.48797607421875
2018-02-01,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.48797607421875
2018-02-02,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.48797607421875
2018-02-05,11.2534952163696,11.2534952163696,11.2534952163696,11.2534952163696,0,8.48797607421875
2018-02-06,10.0618076324463,10.0618076324463,10.0618076324463,10.0618076324463,3776,7.58914232254028
2018-02-07,11.9168672561646,11.9168672561646,11.9168672561646,11.9168672561646,2265,8.98832607269287
2018-02-08,11.9168672561646,11.9168672561646,11.9168672561646,11.9168672561646,0,8.98832607269287
2018-02-09,11.9168672561646,11.9168672561646,11.9168672561646,11.9168672561646,0,8.98832607269287
2018-02-14,11.9168672561646,11.9168672561646,11.9168672561646,11.9168672561646,0,8.98832607269287
2018-02-15,11.9168672561646,11.9168672561646,11.9168672561646,11.9168672561646,0,8.98832607269287
2018-02-16,11.9168672561646,11.9168672561646,11.9168672561646,11.9168672561646,0,8.98832607269287
