"Date","BHIA3.SA.Open","BHIA3.SA.High","BHIA3.SA.Low","BHIA3.SA.Close","BHIA3.SA.Volume","BHIA3.SA.Adjusted"
2017-04-13,89.6797409057617,94.7105560302734,89.6797409057617,92.9607086181641,525,92.5028991699219
2017-04-17,96.2416763305664,96.2416763305664,91.867057800293,91.867057800293,182,91.4146423339844
2017-04-18,96.2416763305664,96.2416763305664,92.5232467651367,96.0229415893555,818,95.5500564575195
2017-04-19,95.1480178833008,95.1480178833008,95.1480178833008,95.1480178833008,50,94.6794357299805
2017-04-20,89.6797409057617,96.2416763305664,89.4610137939453,94.0543670654297,388,93.5911712646484
2017-04-24,92.9607086181641,93.179443359375,91.867057800293,91.867057800293,100,91.4146423339844
2017-04-25,91.867057800293,91.867057800293,91.867057800293,91.867057800293,4,91.4146423339844
2017-04-26,92.9607086181641,94.9292907714844,91.867057800293,91.867057800293,105,91.4146423339844
2017-04-27,96.4604034423828,98.4289855957031,92.5232467651367,94.9292907714844,402,94.4617919921875
2017-04-28,95.5854797363281,98.4289855957031,95.5854797363281,98.4289855957031,429,97.9442443847656
2017-05-02,100.61629486084,109.365539550781,100.61629486084,108.709350585938,2153,108.173988342285
2017-05-03,116.146202087402,116.364936828613,107.178230285645,109.146812438965,1051,108.60929107666
2017-05-04,108.053153991699,108.928077697754,103.022338867188,103.678535461426,210,103.167945861816
2017-05-05,104.990921020508,106.959495544434,100.61629486084,102.803611755371,242,102.297325134277
2017-05-08,106.084571838379,113.521430969238,105.865844726562,111.334121704102,466,110.785835266113
2017-05-09,109.584274291992,111.552848815918,108.709350585938,108.928077697754,352,108.391639709473
2017-05-10,112.646507263184,112.646507263184,109.365539550781,109.365539550781,434,108.826942443848
2017-05-11,107.615692138672,108.490615844727,107.178230285645,108.27188873291,109,107.738677978516
2017-05-12,110.240463256836,110.240463256836,103.897262573242,103.897262573242,192,103.385597229004
2017-05-15,100.61629486084,102.366142272949,96.6791381835938,100.61629486084,297,100.120788574219
2017-05-16,100.61629486084,103.241073608398,99.0851821899414,99.3039093017578,178,98.8148651123047
2017-05-17,98.6477203369141,98.6477203369141,96.2416763305664,96.4604034423828,192,95.9853591918945
2017-05-18,90.7733993530273,91.867057800293,85.3051223754883,87.492431640625,1174,87.0615539550781
2017-05-19,91.4295883178711,91.867057800293,89.2422790527344,90.1172027587891,169,89.6733932495117
2017-05-22,90.1172027587891,90.1172027587891,87.492431640625,87.492431640625,525,87.0615539550781
2017-05-23,87.492431640625,87.492431640625,84.2114639282227,84.2114639282227,278,83.796745300293
2017-05-24,83.336540222168,84.64892578125,83.336540222168,84.4301986694336,123,84.014404296875
2017-05-25,84.4301986694336,84.8676605224609,82.0241546630859,83.5552749633789,260,83.1437911987305
2017-05-26,83.7740020751953,83.9927368164062,83.5552749633789,83.9927368164062,242,83.5790939331055
2017-05-29,83.9927368164062,83.9927368164062,83.9927368164062,83.9927368164062,0,83.5790939331055
2017-05-30,84.64892578125,84.64892578125,76.9933395385742,80.2743072509766,1302,79.8789749145508
2017-05-31,83.1178131103516,83.1178131103516,78.7431869506836,80.7117691040039,164,80.3142776489258
2017-06-01,80.9304962158203,84.4301986694336,80.9304962158203,81.1492309570312,160,80.7495956420898
2017-06-02,84.2114639282227,85.0863876342773,83.5552749633789,83.5552749633789,274,83.1437911987305
2017-06-05,87.492431640625,87.7111663818359,85.3051223754883,87.7111663818359,338,87.2792129516602
2017-06-06,89.8984756469727,91.2108612060547,87.492431640625,89.023551940918,347,88.5851287841797
2017-06-07,87.7111663818359,88.5860900878906,87.7111663818359,88.5860900878906,73,88.1498260498047
2017-06-08,84.2114639282227,84.64892578125,83.5552749633789,84.64892578125,123,84.232048034668
2017-06-09,84.64892578125,84.64892578125,83.336540222168,83.336540222168,64,82.9261245727539
2017-06-12,83.336540222168,89.4610137939453,83.336540222168,88.3673553466797,580,87.9321670532227
2017-06-13,89.4610137939453,89.6797409057617,88.1486282348633,88.1486282348633,100,87.7145233154297
2017-06-14,86.6175079345703,89.6797409057617,84.8676605224609,89.6797409057617,228,89.2380905151367
2017-06-15,89.6797409057617,89.6797409057617,89.6797409057617,89.6797409057617,0,89.2380905151367
2017-06-16,89.6797409057617,89.8984756469727,87.492431640625,89.6797409057617,329,89.2380905151367
2017-06-19,84.2114639282227,91.4295883178711,84.2114639282227,90.7733993530273,173,90.3263626098633
2017-06-20,83.9927368164062,87.2737045288086,83.7740020751953,84.64892578125,237,84.232048034668
2017-06-21,84.8676605224609,84.8676605224609,83.1178131103516,83.1178131103516,374,82.7084808349609
2017-06-22,83.1178131103516,87.0549697875977,83.1178131103516,86.3987731933594,187,85.9732818603516
2017-06-23,85.0863876342773,86.8362426757812,85.0863876342773,86.8362426757812,64,86.4085998535156
2017-06-26,85.3051223754883,85.7425842285156,84.8676605224609,85.7425842285156,173,85.3203201293945
2017-06-27,87.0549697875977,87.0549697875977,84.8676605224609,85.3051223754883,169,84.8850173950195
2017-06-28,85.3051223754883,85.3051223754883,85.3051223754883,85.3051223754883,0,84.8850173950195
2017-06-29,83.7740020751953,83.7740020751953,83.5552749633789,83.5552749633789,73,83.1437911987305
2017-06-30,85.0863876342773,87.9298934936523,85.0863876342773,87.9298934936523,292,87.4968643188477
2017-07-03,89.6797409057617,90.7733993530273,89.023551940918,90.3359375,278,89.8910522460938
2017-07-04,90.7733993530273,91.867057800293,90.3359375,91.867057800293,608,91.4146423339844
2017-07-05,92.9607086181641,99.5226440429688,90.3359375,97.335334777832,1206,96.8559875488281
2017-07-06,97.335334777832,102.803611755371,97.335334777832,99.0851821899414,909,98.5972137451172
2017-07-07,99.5226440429688,102.803611755371,99.5226440429688,102.803611755371,672,102.297325134277
2017-07-10,102.803611755371,105.647109985352,102.366142272949,105.647109985352,278,105.126831054688
2017-07-11,106.084571838379,106.084571838379,100.835029602051,101.053756713867,155,100.556091308594
2017-07-12,102.803611755371,103.022338867188,97.5540618896484,98.4289855957031,1078,97.9442443847656
2017-07-13,99.5226440429688,101.272491455078,98.6477203369141,98.6477203369141,384,98.1619033813477
2017-07-14,98.8664474487305,98.8664474487305,97.335334777832,97.335334777832,164,96.8559875488281
2017-07-17,97.335334777832,98.4289855957031,97.335334777832,98.4289855957031,50,97.9442443847656
2017-07-18,98.4289855957031,98.4289855957031,97.5540618896484,98.4289855957031,96,97.9442443847656
2017-07-19,95.5854797363281,103.241073608398,95.5854797363281,102.147415161133,964,101.64436340332
2017-07-20,104.990921020508,113.740165710449,104.990921020508,110.240463256836,1933,109.697555541992
2017-07-21,110.677925109863,113.521430969238,109.365539550781,113.302696228027,388,112.74471282959
2017-07-24,111.552848815918,111.552848815918,108.27188873291,111.552848815918,274,111.003479003906
2017-07-25,112.646507263184,125.770370483398,112.646507263184,119.427169799805,1430,118.839027404785
2017-07-26,119.427169799805,127.957679748535,114.83381652832,126.864028930664,594,126.2392578125
2017-07-27,131.019912719727,132.988494873047,127.301490783691,130.801193237305,356,130.157028198242
2017-07-28,130.582458496094,135.175811767578,126.864028930664,133.425964355469,297,132.76887512207
2017-07-31,133.207229614258,133.207229614258,127.08275604248,128.176406860352,717,127.54517364502
2017-08-01,127.08275604248,127.08275604248,124.676719665527,124.676719665527,420,124.062713623047
2017-08-02,124.895446777344,126.864028930664,120.739555358887,122.489402770996,214,121.886177062988
2017-08-03,126.864028930664,126.864028930664,122.489402770996,124.676719665527,736,124.062713623047
2017-08-04,123.145599365234,125.989105224609,121.614479064941,124.676719665527,914,124.062713623047
2017-08-07,123.583061218262,134.300888061523,123.145599365234,134.082153320312,420,133.421829223633
2017-08-08,135.613265991211,141.08154296875,134.082153320312,135.613265991211,937,134.945404052734
2017-08-09,133.425964355469,134.300888061523,129.707534790039,132.988494873047,443,132.333557128906
2017-08-10,131.238647460938,131.894836425781,128.395141601562,131.894836425781,105,131.24528503418
2017-08-11,131.894836425781,133.644683837891,131.894836425781,133.425964355469,45,132.76887512207
2017-08-14,133.644683837891,133.644683837891,125.770370483398,132.332305908203,164,131.680603027344
2017-08-15,132.332305908203,135.613265991211,127.08275604248,134.519607543945,658,133.857131958008
2017-08-16,134.519607543945,140.206619262695,130.801193237305,140.206619262695,608,139.516128540039
2017-08-17,139.987884521484,139.987884521484,130.582458496094,134.300888061523,946,133.639495849609
2017-08-18,138.019317626953,138.238037109375,126.864028930664,131.457382202148,768,130.809982299805
2017-08-21,131.457382202148,131.457382202148,128.176406860352,128.832611083984,91,128.198135375977
2017-08-22,131.894836425781,133.425964355469,129.051330566406,131.238647460938,630,130.592330932617
2017-08-23,129.051330566406,131.238647460938,127.08275604248,127.957679748535,850,127.327522277832
2017-08-24,128.176406860352,137.800582885742,128.176406860352,134.519607543945,457,133.857131958008
2017-08-25,142.175201416016,144.362518310547,137.36311340332,138.019317626953,1252,137.339599609375
2017-08-28,135.832000732422,143.268859863281,133.644683837891,143.05012512207,1051,142.345642089844
2017-08-29,143.268859863281,148.73713684082,138.675506591797,146.549819946289,809,145.828094482422
2017-08-30,142.831390380859,147.206024169922,141.519012451172,146.331100463867,329,145.610443115234
2017-08-31,147.643478393555,149.830795288086,145.456161499023,146.549819946289,137,145.828094482422
2017-09-01,148.73713684082,157.048919677734,148.73713684082,157.048919677734,1330,156.275497436523
2017-09-04,157.705108642578,167.548004150391,153.767944335938,157.486373901367,1522,156.710800170898
2017-09-05,157.486373901367,164.048309326172,153.111755371094,154.42414855957,1906,153.663650512695
2017-09-06,154.42414855957,162.954650878906,154.42414855957,162.079727172852,2281,161.281524658203
2017-09-07,162.079727172852,162.079727172852,162.079727172852,162.079727172852,0,161.281524658203
2017-09-08,161.860992431641,163.829574584961,154.205413818359,157.048919677734,1897,156.275497436523
2017-09-11,154.861602783203,157.486373901367,153.111755371094,153.111755371094,2427,152.357711791992
2017-09-12,153.111755371094,153.111755371094,148.955871582031,152.674301147461,1760,151.922409057617
2017-09-13,152.45556640625,158.580032348633,147.862213134766,158.142578125,1897,157.36376953125
2017-09-14,158.142578125,168.204208374023,156.392715454102,163.392120361328,3822,162.587463378906
2017-09-15,164.267044067383,173.01628112793,159.236221313477,165.798156738281,3776,164.981643676758
2017-09-18,165.798156738281,168.204208374023,160.111145019531,160.986068725586,2436,160.193252563477
2017-09-19,164.048309326172,167.32926940918,160.767349243164,164.267044067383,882,163.458068847656
2017-09-20,164.267044067383,165.798156738281,157.705108642578,164.485778808594,1897,163.675735473633
2017-09-21,164.923233032227,166.235626220703,162.079727172852,166.235626220703,2962,165.416961669922
2017-09-22,162.298461914062,166.235626220703,159.673690795898,161.423538208008,1078,160.628555297852
2017-09-25,161.860992431641,161.860992431641,154.205413818359,156.830184936523,740,156.057830810547
2017-09-26,154.205413818359,163.610855102539,154.205413818359,154.205413818359,809,153.445983886719
2017-09-27,157.705108642578,159.454956054688,146.549819946289,150.705718994141,758,149.963531494141
2017-09-28,153.111755371094,161.860992431641,152.674301147461,159.236221313477,1188,158.452026367188
2017-09-29,159.017501831055,172.578826904297,159.017501831055,171.485168457031,3250,170.640640258789
2017-10-02,172.578826904297,174.98486328125,170.828979492188,174.766128540039,1558,173.905456542969
2017-10-03,174.98486328125,182.859176635742,174.98486328125,179.140762329102,2578,178.258529663086
2017-10-04,177.828369140625,184.171569824219,175.203598022461,182.64045715332,2185,181.741012573242
2017-10-05,182.64045715332,188.108734130859,176.078521728516,176.078521728516,2144,175.211380004883
2017-10-06,174.98486328125,181.546798706055,170.391510009766,178.922027587891,1010,178.040893554688
2017-10-09,179.359481811523,182.64045715332,171.703903198242,175.422332763672,1024,174.55842590332
2017-10-10,181.546798706055,182.64045715332,174.547409057617,179.578216552734,854,178.69384765625
2017-10-11,176.078521728516,177.172180175781,172.141357421875,175.641052246094,850,174.776062011719
2017-10-12,175.641052246094,175.641052246094,175.641052246094,175.641052246094,0,174.776062011719
2017-10-13,172.360092163086,172.360092163086,157.486373901367,165.360702514648,3456,164.546340942383
2017-10-16,166.891815185547,166.891815185547,158.361297607422,159.673690795898,2157,158.887344360352
2017-10-17,162.954650878906,166.235626220703,156.392715454102,156.392715454102,1193,155.622512817383
2017-10-18,159.673690795898,167.985473632812,159.673690795898,167.766738891602,2043,166.940521240234
2017-10-19,169.516586303711,173.891204833984,166.235626220703,171.047698974609,1997,170.205337524414
2017-10-20,173.453750610352,174.328674316406,164.267044067383,167.32926940918,1568,166.505218505859
2017-10-23,164.267044067383,172.578826904297,160.767349243164,164.485778808594,2071,163.675735473633
2017-10-24,164.267044067383,172.578826904297,160.767349243164,168.422927856445,1622,167.593490600586
2017-10-25,171.047698974609,174.98486328125,171.047698974609,174.98486328125,1540,174.123107910156
2017-10-26,180.234405517578,180.234405517578,168.422927856445,170.172775268555,1783,169.334716796875
2017-10-27,170.172775268555,171.922622680664,160.767349243164,161.860992431641,2541,161.063873291016
2017-10-30,161.860992431641,166.016891479492,160.767349243164,161.642272949219,1366,160.846221923828
2017-10-31,165.798156738281,166.454345703125,162.079727172852,166.235626220703,566,165.416961669922
2017-11-01,170.172775268555,170.610244750977,160.767349243164,160.767349243164,617,159.975616455078
2017-11-02,160.767349243164,160.767349243164,160.767349243164,160.767349243164,0,159.975616455078
2017-11-03,160.986068725586,165.141967773438,160.767349243164,161.860992431641,699,161.063873291016
2017-11-06,166.235626220703,169.516586303711,160.767349243164,160.767349243164,539,159.975616455078
2017-11-07,163.610855102539,164.048309326172,153.111755371094,158.361297607422,2427,157.581405639648
2017-11-08,158.361297607422,159.673690795898,155.299072265625,159.673690795898,566,158.887344360352
2017-11-09,157.486373901367,157.486373901367,153.111755371094,153.767944335938,374,153.010681152344
2017-11-10,152.674301147461,157.267654418945,138.456771850586,142.612670898438,1545,141.910339355469
2017-11-13,135.832000732422,154.205413818359,135.832000732422,150.705718994141,516,149.963531494141
2017-11-14,150.924438476562,159.673690795898,150.48698425293,158.580032348633,521,157.799072265625
2017-11-15,158.580032348633,158.580032348633,158.580032348633,158.580032348633,0,157.799072265625
2017-11-16,153.986679077148,164.048309326172,151.799377441406,164.048309326172,914,163.24040222168
2017-11-17,168.204208374023,172.797546386719,161.860992431641,172.141357421875,1389,171.293609619141
2017-11-20,172.141357421875,172.141357421875,172.141357421875,172.141357421875,0,171.293609619141
2017-11-21,172.141357421875,175.422332763672,163.610855102539,164.048309326172,818,163.24040222168
2017-11-22,172.578826904297,172.578826904297,164.048309326172,166.454345703125,1028,165.63459777832
2017-11-23,164.048309326172,166.016891479492,163.610855102539,163.610855102539,210,162.805114746094
2017-11-24,167.766738891602,170.391510009766,166.235626220703,168.422927856445,685,167.593490600586
2017-11-27,170.610244750977,170.610244750977,168.422927856445,169.954055786133,690,169.117080688477
2017-11-28,170.610244750977,173.672485351562,166.235626220703,166.235626220703,795,165.416961669922
2017-11-29,168.422927856445,170.391510009766,163.392120361328,165.141967773438,521,164.328674316406
2017-11-30,163.610855102539,165.57942199707,153.986679077148,160.986068725586,525,160.193252563477
2017-12-01,164.048309326172,166.891815185547,153.767944335938,162.954650878906,278,162.152145385742
2017-12-04,161.642272949219,161.642272949219,156.392715454102,156.392715454102,370,155.622512817383
2017-12-05,155.299072265625,165.798156738281,154.861602783203,162.954650878906,923,162.152145385742
2017-12-06,158.361297607422,166.016891479492,155.736526489258,165.360702514648,777,164.546340942383
2017-12-07,161.860992431641,172.578826904297,160.767349243164,163.173385620117,1586,162.36979675293
2017-12-08,166.891815185547,170.610244750977,165.360702514648,170.172775268555,1819,169.334716796875
2017-12-11,170.172775268555,173.672485351562,166.235626220703,170.172775268555,1531,169.334716796875
2017-12-12,164.267044067383,171.703903198242,162.517196655273,163.392120361328,251,162.587463378906
2017-12-13,171.485168457031,171.485168457031,162.298461914062,162.298461914062,123,161.49919128418
2017-12-14,162.079727172852,168.422927856445,158.798767089844,163.392120361328,1161,162.587463378906
2017-12-15,166.235626220703,171.485168457031,166.235626220703,171.26643371582,681,170.423004150391
2017-12-18,172.797546386719,172.797546386719,169.516586303711,169.516586303711,800,169.266189575195
2017-12-19,172.578826904297,173.235015869141,164.048309326172,164.704498291016,406,164.461212158203
2017-12-20,168.204208374023,168.204208374023,165.57942199707,165.57942199707,329,165.334838867188
2017-12-21,168.422927856445,168.422927856445,167.110549926758,168.422927856445,118,168.17414855957
2017-12-22,170.610244750977,170.610244750977,164.048309326172,169.2978515625,242,169.047775268555
2017-12-25,169.2978515625,169.2978515625,169.2978515625,169.2978515625,0,169.047775268555
2017-12-26,169.516586303711,171.703903198242,162.735931396484,170.828979492188,329,170.576644897461
2017-12-27,172.360092163086,172.797546386719,170.391510009766,171.703903198242,1005,171.450271606445
2017-12-28,173.01628112793,173.453750610352,166.673080444336,173.453750610352,662,173.197540283203
2017-12-29,173.453750610352,173.453750610352,173.453750610352,173.453750610352,0,173.197540283203
2018-01-02,173.453750610352,175.859786987305,168.641662597656,168.641662597656,868,168.392562866211
2018-01-03,174.109939575195,174.328674316406,168.860397338867,169.516586303711,443,169.266189575195
2018-01-04,173.01628112793,173.01628112793,169.516586303711,170.828979492188,489,170.576644897461
2018-01-05,172.360092163086,172.360092163086,164.267044067383,165.360702514648,457,165.116439819336
2018-01-08,170.172775268555,170.172775268555,165.798156738281,168.204208374023,155,167.955749511719
2018-01-09,169.954055786133,170.172775268555,169.079132080078,169.079132080078,45,168.829376220703
2018-01-10,170.172775268555,172.141357421875,164.704498291016,164.704498291016,443,164.461212158203
2018-01-11,171.703903198242,171.703903198242,165.360702514648,169.516586303711,278,169.266189575195
2018-01-12,169.2978515625,169.516586303711,167.985473632812,169.516586303711,370,169.266189575195
2018-01-15,172.360092163086,175.422332763672,167.548004150391,170.391510009766,1229,170.13981628418
2018-01-16,169.079132080078,169.079132080078,166.673080444336,166.891815185547,59,166.645294189453
2018-01-17,166.235626220703,166.235626220703,166.016891479492,166.235626220703,36,165.990081787109
2018-01-18,164.267044067383,166.235626220703,161.204803466797,162.954650878906,1110,162.713943481445
2018-01-19,165.57942199707,170.172775268555,164.048309326172,169.516586303711,324,169.266189575195
2018-01-22,170.391510009766,170.610244750977,164.485778808594,164.485778808594,2258,164.242813110352
2018-01-23,170.610244750977,172.578826904297,168.204208374023,168.422927856445,397,168.17414855957
2018-01-24,171.703903198242,186.796340942383,171.485168457031,183.734115600586,2564,183.46272277832
2018-01-25,183.734115600586,183.734115600586,183.734115600586,183.734115600586,0,183.46272277832
2018-01-26,185.702682495117,194.014465332031,181.109329223633,189.202392578125,1787,188.922912597656
2018-01-29,188.108734130859,194.451934814453,169.516586303711,177.172180175781,5157,176.91047668457
2018-01-30,177.172180175781,181.765533447266,175.422332763672,175.859786987305,1266,175.600021362305
2018-01-31,175.641052246094,180.671875,175.422332763672,177.172180175781,1613,176.91047668457
2018-02-01,181.109329223633,182.64045715332,178.265838623047,180.453140258789,850,180.186584472656
2018-02-02,180.890609741211,180.890609741211,173.891204833984,174.766128540039,758,174.50798034668
2018-02-05,174.328674316406,174.98486328125,170.610244750977,171.922622680664,758,171.668670654297
2018-02-06,168.641662597656,172.360092163086,167.32926940918,171.703903198242,507,171.450271606445
2018-02-07,171.703903198242,171.703903198242,166.673080444336,170.828979492188,484,170.576644897461
2018-02-08,173.672485351562,173.672485351562,167.32926940918,168.422927856445,352,168.17414855957
2018-02-09,166.016891479492,166.673080444336,160.767349243164,160.986068725586,822,160.748275756836
2018-02-14,163.610855102539,174.766128540039,161.423538208008,174.766128540039,1010,174.50798034668
2018-02-15,174.766128540039,176.734710693359,168.422927856445,173.235015869141,1042,172.979125976562
2018-02-16,171.703903198242,175.859786987305,170.610244750977,170.610244750977,544,170.35823059082
2018-02-19,174.766128540039,176.95344543457,169.079132080078,169.2978515625,768,169.047775268555
2018-02-20,169.079132080078,174.98486328125,162.079727172852,166.454345703125,685,166.208465576172
2018-02-21,166.454345703125,172.141357421875,163.173385620117,167.985473632812,699,167.737335205078
2018-02-22,169.516586303711,177.172180175781,169.516586303711,177.172180175781,1444,176.91047668457
2018-02-23,178.265838623047,178.922027587891,173.891204833984,174.547409057617,1165,174.289581298828
2018-02-26,176.95344543457,179.140762329102,174.766128540039,174.766128540039,1042,174.50798034668
2018-02-27,176.078521728516,176.078521728516,170.172775268555,170.828979492188,342,170.576644897461
2018-02-28,170.828979492188,175.422332763672,170.391510009766,172.360092163086,219,172.105499267578
2018-03-01,172.360092163086,175.203598022461,171.922622680664,174.328674316406,192,174.071166992188
2018-03-02,172.797546386719,181.546798706055,168.422927856445,173.891204833984,585,173.634353637695
2018-03-05,171.047698974609,177.172180175781,171.047698974609,173.891204833984,256,173.634353637695
2018-03-06,175.203598022461,175.203598022461,168.422927856445,168.422927856445,722,168.17414855957
2018-03-07,166.673080444336,167.985473632812,162.735931396484,166.235626220703,544,165.990081787109
2018-03-08,165.141967773438,168.422927856445,164.048309326172,164.048309326172,512,163.80598449707
