"Date","ITSA4.SA.Open","ITSA4.SA.High","ITSA4.SA.Low","ITSA4.SA.Close","ITSA4.SA.Volume","ITSA4.SA.Adjusted"
2017-06-07,6.37685012817383,6.46215915679932,6.35552310943604,6.41950511932373,17394217,3.83360004425049
2017-06-08,6.39817810058594,6.44083213806152,6.32708692550659,6.36974096298218,17038194,3.80388140678406
2017-06-09,6.40528678894043,6.44083213806152,6.2559962272644,6.2631049156189,18410381,3.74020051956177
2017-06-12,6.27732276916504,6.29154109954834,6.15646886825562,6.2631049156189,16222618,3.74020051956177
2017-06-13,6.28443193435669,6.32708692550659,6.2631049156189,6.30575895309448,12762820,3.76567459106445
2017-06-14,6.34130477905273,6.43372297286987,6.30575895309448,6.36974096298218,32900147,3.80388140678406
2017-06-15,6.36974096298218,6.36974096298218,6.36974096298218,6.36974096298218,0,3.80388140678406
2017-06-16,6.32708692550659,6.42661380767822,6.29864978790283,6.40528678894043,28124006,3.82511019706726
2017-06-19,6.39817810058594,6.46215915679932,6.37685012817383,6.41239595413208,12555199,3.82935643196106
2017-06-20,6.39817810058594,6.39817810058594,6.20623207092285,6.24888706207275,24362482,3.73171043395996
2017-06-21,6.27732276916504,6.29864978790283,6.19201421737671,6.2133412361145,11405684,3.71048426628113
2017-06-22,6.2417778968811,6.2559962272644,6.18490505218506,6.22755908966064,19512351,3.71897506713867
2017-06-23,6.2417778968811,6.2559962272644,6.16357803344727,6.16357803344727,16750815,3.68076729774475
2017-06-26,6.22044992446899,6.36263179779053,6.19201421737671,6.32708692550659,19725177,3.77840971946716
2017-06-27,6.3199782371521,6.35552310943604,6.20623207092285,6.20623207092285,21177403,3.70623779296875
2017-06-28,6.23466920852661,6.31286907196045,6.20623207092285,6.2631049156189,15742809,3.74020051956177
2017-06-29,6.29864978790283,6.36263179779053,6.2417778968811,6.34841394424438,12615122,3.79114603996277
2017-06-30,6.39817810058594,6.42661380767822,6.36263179779053,6.41239595413208,14038512,3.82935643196106
2017-07-03,6.42661380767822,6.44083213806152,6.39106798171997,6.41239595413208,12688830,3.82935643196106
2017-07-04,6.39817810058594,6.44083213806152,6.39817810058594,6.40528678894043,8237204,3.82511019706726
2017-07-05,6.41950511932373,6.50481414794922,6.40528678894043,6.46926784515381,25020935,3.86331725120544
2017-07-06,6.47637796401978,6.49059581756592,6.35552310943604,6.38395881652832,12101695,3.8123733997345
2017-07-07,6.41239595413208,6.44083213806152,6.34130477905273,6.37685012817383,25486255,3.80812644958496
2017-07-10,6.39817810058594,6.44794082641602,6.38395881652832,6.43372297286987,11803063,3.84209084510803
2017-07-11,6.43372297286987,6.52614116668701,6.39817810058594,6.52614116668701,13825263,3.89728236198425
2017-07-12,6.5545768737793,6.57590484619141,6.42661380767822,6.54035902023315,40872057,3.90577292442322
2017-07-13,6.5545768737793,6.5972318649292,6.52614116668701,6.56168699264526,23279080,3.91850686073303
2017-07-14,6.58301401138306,6.59012317657471,6.49770498275757,6.5474681854248,26369631,3.91001749038696
2017-07-17,6.54035902023315,6.5545768737793,6.48348712921143,6.52614116668701,17889780,3.89728236198425
2017-07-18,6.51192283630371,6.58301401138306,6.49059581756592,6.58301401138306,22877622,3.93124437332153
2017-07-19,6.5972318649292,6.6114501953125,6.49059581756592,6.52614116668701,24553364,3.89728236198425
2017-07-20,6.52614116668701,6.57590484619141,6.51192283630371,6.5545768737793,22904489,3.9142599105835
2017-07-21,6.5474681854248,6.57590484619141,6.52614116668701,6.54035902023315,16027656,3.90577292442322
2017-07-24,6.57590484619141,6.57590484619141,6.51903200149536,6.54035902023315,14249228,3.90577292442322
2017-07-25,6.56168699264526,6.63277721405029,6.5474681854248,6.5972318649292,14232067,3.93973517417908
2017-07-26,6.5972318649292,6.63277721405029,6.51192283630371,6.51903200149536,25368237,3.89303803443909
2017-07-27,6.57590484619141,6.59012317657471,6.51903200149536,6.56879615783691,19321047,3.92275309562683
2017-07-28,6.56879615783691,6.58301401138306,6.51903200149536,6.56879615783691,32254494,3.92275309562683
2017-07-31,6.58301401138306,6.6114501953125,6.54035902023315,6.57590484619141,20476610,3.92700052261353
2017-08-01,6.6541051864624,6.81761407852173,6.6541051864624,6.78917694091797,25205628,4.05435991287231
2017-08-02,6.78206777572632,6.91714096069336,6.76074123382568,6.86737680435181,43041393,4.10105895996094
2017-08-03,6.86737680435181,6.91714096069336,6.83894109725952,6.85315895080566,27954223,4.09256839752197
2017-08-04,6.86737680435181,6.89581394195557,6.79628610610962,6.83183193206787,11194968,4.07983350753784
2017-08-07,6.86026811599731,7.00244998931885,6.83894109725952,6.98112297058105,23446893,4.16898727416992
2017-08-08,6.98823213577271,7.08775901794434,6.9455771446228,6.98823213577271,38355137,4.17323303222656
2017-08-09,6.95979499816895,6.9740138053894,6.88870477676392,6.95979499816895,26418301,4.15624952316284
2017-08-10,6.93846797943115,6.95979499816895,6.83894109725952,6.91003179550171,16353014,4.12653207778931
2017-08-11,6.90292310714722,6.96690511703491,6.85315895080566,6.9455771446228,16834229,4.14776039123535
2017-08-14,6.96690511703491,7.09486818313599,6.93846797943115,7.04510402679443,18886110,4.20719432830811
2017-08-15,7.0522141456604,7.08775901794434,7.02377700805664,7.02377700805664,17988105,4.22816610336304
2017-08-16,7.04510402679443,7.08775901794434,6.9455771446228,7.03088617324829,27403519,4.23244476318359
2017-08-17,7.01666784286499,7.02377700805664,6.9313588142395,6.9740138053894,23535231,4.19820785522461
2017-08-18,6.98112297058105,7.08064985275269,6.9740138053894,7.06643199920654,23628914,4.25384283065796
2017-08-21,7.08064985275269,7.08064985275269,7.00244998931885,7.05932283401489,12017436,4.24956321716309
2017-08-22,7.08775901794434,7.25837707519531,7.08775901794434,7.13041400909424,27356397,4.29235935211182
2017-08-23,7.16595888137817,7.27970409393311,7.13041400909424,7.27970409393311,18279703,4.38222742080688
2017-08-24,7.2654857635498,7.37923192977905,7.25837707519531,7.33657693862915,30746987,4.41646528244019
2017-08-25,7.3863410949707,7.3934497833252,7.25837707519531,7.32235908508301,18586212,4.40790700912476
2017-08-28,7.32235908508301,7.37923192977905,7.2868127822876,7.30814123153687,27337266,4.39934682846069
2017-08-29,7.27970409393311,7.4076681137085,7.23705005645752,7.36501312255859,26025424,4.4335823059082
2017-08-30,7.3934497833252,7.40055894851685,7.30814123153687,7.37212181091309,29830132,4.43786144256592
2017-08-31,7.3863410949707,7.40055894851685,7.18728590011597,7.25126791000366,30791015,4.36510848999023
2017-09-01,7.30814123153687,7.45743179321289,7.27970409393311,7.37923192977905,24391740,4.44868469238281
2017-09-04,7.37923192977905,7.4076681137085,7.33657693862915,7.35079479217529,8867946,4.43154144287109
2017-09-05,7.43610382080078,7.48586797714233,7.3436861038208,7.3934497833252,25923020,4.45725584030151
2017-09-06,7.44321298599243,7.62804985046387,7.43610382080078,7.59961318969727,37295648,4.58154392242432
2017-09-07,7.59961318969727,7.59961318969727,7.59961318969727,7.59961318969727,0,4.58154392242432
2017-09-08,7.54984998703003,7.71335887908936,7.54274082183838,7.62094116210938,34374035,4.59440135955811
2017-09-11,7.6778130531311,7.81288623809814,7.65648603439331,7.72046804428101,36888141,4.65440320968628
2017-09-12,7.73468589782715,7.81288623809814,7.6991400718689,7.75601291656494,21418222,4.67583084106445
2017-09-13,7.76312208175659,7.82710409164429,7.6991400718689,7.77733993530273,22363913,4.68868923187256
2017-09-14,7.76312208175659,7.84843111038208,7.73468589782715,7.80577707290649,32158842,4.70583343505859
2017-09-15,7.79866790771484,8.03326797485352,7.77023077011108,7.97639513015747,39247235,4.80869436264038
2017-09-18,7.96928596496582,8.03326797485352,7.92663097381592,8.02615833282471,19279410,4.83869457244873
2017-09-19,8.04748630523682,8.05459499359131,7.87686777114868,7.99772214889526,20285165,4.8215503692627
2017-09-20,8.00483131408691,8.0190486907959,7.79155921936035,7.91952180862427,22360959,4.77440547943115
2017-09-21,7.95506811141968,7.99061298370361,7.86975908279419,7.92663097381592,24696421,4.77869319915771
2017-09-22,7.92663097381592,7.95506811141968,7.86975908279419,7.91241312026978,23927405,4.7701210975647
2017-09-25,7.89819478988647,7.92663097381592,7.77733993530273,7.82710409164429,20395024,4.71869039535522
2017-09-26,7.84132194519043,7.92663097381592,7.81288623809814,7.81999492645264,30849532,4.71440553665161
2017-09-27,7.85553979873657,7.89108610153198,7.6778130531311,7.70625019073486,50366806,4.64583253860474
2017-09-28,7.72046804428101,7.74890422821045,7.66359519958496,7.69203090667725,23459131,4.63725996017456
2017-09-29,7.73468589782715,7.86975908279419,7.72046804428101,7.84132194519043,22967085,4.72726154327393
2017-10-02,7.82710409164429,7.83421277999878,7.75601291656494,7.79155921936035,20035906,4.69726276397705
2017-10-03,7.81288623809814,8.09724903106689,7.79866790771484,8.09724903106689,21975677,4.88155126571655
2017-10-04,8.10435771942139,8.10435771942139,7.94795799255371,8.04037666320801,16524907,4.84726619720459
2017-10-05,8.06881332397461,8.22521305084229,8.06881332397461,8.0901403427124,24811766,4.87726640701294
2017-10-06,8.06881332397461,8.06881332397461,7.97639513015747,8.05459499359131,15435175,4.85583782196045
2017-10-09,8.0617036819458,8.0617036819458,7.89108610153198,7.93374013900757,15675149,4.78297758102417
2017-10-10,8.01194000244141,8.1114673614502,7.98350381851196,8.09724903106689,17025815,4.88155126571655
2017-10-11,8.06881332397461,8.118577003479,8.01194000244141,8.0759220123291,20905779,4.86869525909424
2017-10-12,8.0759220123291,8.0759220123291,8.0759220123291,8.0759220123291,0,4.86869525909424
2017-10-13,8.10435771942139,8.14701271057129,7.99061298370361,8.06881332397461,21978209,4.86440896987915
2017-10-16,8.0901403427124,8.10435771942139,7.96928596496582,8.03326797485352,13063140,4.84298038482666
2017-10-17,8.03326797485352,8.03326797485352,7.93374013900757,7.94084882736206,13332373,4.7872633934021
2017-10-18,7.95506811141968,8.0190486907959,7.91952180862427,7.97639513015747,26529005,4.80869436264038
2017-10-19,7.96217679977417,7.96217679977417,7.82710409164429,7.92663097381592,15056223,4.77869319915771
2017-10-20,7.94795799255371,7.96928596496582,7.88397693634033,7.92663097381592,8833342,4.77869319915771
2017-10-23,7.92663097381592,7.93374013900757,7.72757720947266,7.7417950630188,17642209,4.66726160049438
2017-10-24,7.76312208175659,7.91241312026978,7.6991400718689,7.91241312026978,28151154,4.7701210975647
2017-10-25,7.93374013900757,8.04748630523682,7.84132194519043,8.03326797485352,39405905,4.84298038482666
2017-10-26,8.04748630523682,8.09724903106689,7.89108610153198,7.94795799255371,16365674,4.79155111312866
2017-10-27,7.95506811141968,8.02615833282471,7.89108610153198,7.92663097381592,17714933,4.77869319915771
2017-10-30,7.91952180862427,7.92663097381592,7.63515901565552,7.70625019073486,34360812,4.64583253860474
2017-10-31,7.75601291656494,7.79155921936035,7.45032215118408,7.45032215118408,37852822,4.49154090881348
2017-11-01,7.56406784057617,7.57117700576782,7.36501312255859,7.3934497833252,32309213,4.45725584030151
2017-11-02,7.3934497833252,7.3934497833252,7.3934497833252,7.3934497833252,0,4.45725584030151
2017-11-03,7.45032215118408,7.52141284942627,7.35790395736694,7.46454095840454,39005994,4.50011396408081
2017-11-06,7.52852201461792,7.56406784057617,7.46454095840454,7.48586797714233,31137614,4.51297044754028
2017-11-07,7.47875881195068,7.49297714233398,7.29392290115356,7.32235908508301,29838572,4.41439819335938
2017-11-08,7.35790395736694,7.62804985046387,7.35790395736694,7.56406784057617,27862791,4.56011438369751
2017-11-09,7.57117700576782,7.57117700576782,7.40055894851685,7.44321298599243,22096790,4.48725652694702
2017-11-10,7.45032215118408,7.47875881195068,7.35790395736694,7.44321298599243,13236299,4.48725652694702
2017-11-13,7.44321298599243,7.44321298599243,7.44321298599243,7.44321298599243,17148756,4.48725652694702
2017-11-14,7.44321298599243,7.56406784057617,7.30814123153687,7.33657693862915,26980399,4.42297077178955
2017-11-15,7.33657693862915,7.33657693862915,7.33657693862915,7.33657693862915,0,4.42297077178955
2017-11-16,7.3294677734375,7.52141284942627,7.3294677734375,7.45032215118408,15040891,4.49154090881348
2017-11-17,7.46454095840454,7.58539485931396,7.4076681137085,7.53563117980957,22604872,4.54297161102295
2017-11-20,7.53563117980957,7.53563117980957,7.53563117980957,7.53563117980957,0,4.54297161102295
2017-11-21,7.60672187805176,7.76312208175659,7.60672187805176,7.64937686920166,23273172,4.61154460906982
2017-11-22,7.66359519958496,7.6991400718689,7.57117700576782,7.62804985046387,22186816,4.59868955612183
2017-11-23,7.63515901565552,7.65648603439331,7.53563117980957,7.62094116210938,8492370,4.59440135955811
2017-11-24,7.63515901565552,7.63515901565552,7.54984998703003,7.54984998703003,10953727,4.55154371261597
2017-11-27,7.53563117980957,7.67070388793945,7.47165012359619,7.67070388793945,11344917,4.62440252304077
2017-11-28,7.71335887908936,7.74890422821045,7.62804985046387,7.64226818084717,14410571,4.60725879669189
2017-11-29,7.66359519958496,7.70625019073486,7.45743179321289,7.45743179321289,18077849,4.49582767486572
2017-11-30,7.43610382080078,7.46454095840454,7.30103206634521,7.37923192977905,41718016,4.44868469238281
2017-12-01,7.31524991989136,7.46454095840454,7.2868127822876,7.43610382080078,19390957,4.48945760726929
2017-12-04,7.50008583068848,7.60672187805176,7.43610382080078,7.46454095840454,15472310,4.50662612915039
2017-12-05,7.46454095840454,7.62804985046387,7.36501312255859,7.42899513244629,15468231,4.48516607284546
2017-12-06,7.41477680206299,7.53563117980957,7.30814123153687,7.53563117980957,17867836,4.5495457649231
2017-12-07,7.41477680206299,7.48586797714233,7.29392290115356,7.45032215118408,25976191,4.4980411529541
2017-12-08,7.50008583068848,7.57828617095947,7.47875881195068,7.47875881195068,12700506,4.51521062850952
2017-12-11,7.52141284942627,7.57828617095947,7.45743179321289,7.51430416107178,14486811,4.53667116165161
2017-12-12,7.48586797714233,7.59250402450562,7.3863410949707,7.59250402450562,22491777,4.58388042449951
2017-12-13,7.62804985046387,7.64937686920166,7.42188596725464,7.48586797714233,33177397,4.51950407028198
2017-12-14,7.47165012359619,7.47165012359619,7.35790395736694,7.46454095840454,52165350,4.50662612915039
2017-12-15,7.44321298599243,7.53563117980957,7.42899513244629,7.50008583068848,36623410,4.52808618545532
2017-12-18,7.53563117980957,7.59250402450562,7.46454095840454,7.46454095840454,22299770,4.50662612915039
2017-12-19,7.46454095840454,7.47165012359619,7.36501312255859,7.3934497833252,19535279,4.46370649337769
2017-12-20,7.46454095840454,7.50719499588013,7.43610382080078,7.50719499588013,10897320,4.53237915039062
2017-12-21,7.52141284942627,7.78444910049438,7.50008583068848,7.78444910049438,24482047,4.69976854324341
2017-12-22,7.74890422821045,7.79866790771484,7.6991400718689,7.79155921936035,12324508,4.70406055450439
2017-12-25,7.79155921936035,7.79155921936035,7.79155921936035,7.79155921936035,0,4.70406055450439
2017-12-26,7.72757720947266,7.78444910049438,7.69203090667725,7.70625019073486,9387000,4.72468757629395
2017-12-27,7.73468589782715,7.78444910049438,7.66359519958496,7.68492221832275,15348244,4.7116117477417
2017-12-28,7.6991400718689,7.73468589782715,7.66359519958496,7.69203090667725,20654270,4.71596813201904
2017-12-29,7.69203090667725,7.69203090667725,7.69203090667725,7.69203090667725,0,4.71596813201904
2018-01-02,7.72757720947266,7.84132194519043,7.71335887908936,7.84132194519043,17955189,4.80749750137329
2018-01-03,7.80577707290649,7.96217679977417,7.77733993530273,7.93374013900757,17261992,4.86416053771973
2018-01-04,7.95506811141968,8.10435771942139,7.94084882736206,8.08303070068359,18290956,4.95569038391113
2018-01-05,8.08303070068359,8.09724903106689,7.99772214889526,8.09724903106689,13868307,4.9644079208374
2018-01-08,8.05459499359131,8.0901403427124,8.0190486907959,8.0901403427124,14098154,4.96004915237427
2018-01-09,8.09724903106689,8.09724903106689,7.95506811141968,7.96217679977417,31789033,4.88159465789795
2018-01-10,7.94795799255371,7.99061298370361,7.87686777114868,7.96217679977417,15517745,4.88159465789795
2018-01-11,7.99061298370361,8.09724903106689,7.95506811141968,8.0901403427124,17987261,4.96004915237427
2018-01-12,8.04748630523682,8.1114673614502,8.03326797485352,8.1114673614502,27693993,4.97312164306641
2018-01-15,8.118577003479,8.21099472045898,8.118577003479,8.21099472045898,10214814,5.03414630889893
2018-01-16,8.19677734375,8.34606742858887,8.17544937133789,8.31763076782227,20432582,5.09952306747437
2018-01-17,8.28208637237549,8.48824882507324,8.26075839996338,8.44559478759766,19192197,5.17797470092773
2018-01-18,8.43137645721436,8.54512214660645,8.42426681518555,8.48824882507324,27913711,5.20412921905518
2018-01-19,8.50957584381104,8.57355785369873,8.45270442962646,8.51668453216553,12916145,5.22156238555908
2018-01-22,8.50246715545654,8.72995758056641,8.50246715545654,8.72995758056641,25695846,5.35231781005859
2018-01-23,8.70863056182861,8.77261257171631,8.61621284484863,8.61621284484863,17342030,5.28258323669434
2018-01-24,8.70152187347412,9.17783069610596,8.70152187347412,9.17783069610596,36016440,5.62691020965576
