"Date","SLCE3.SA.Open","SLCE3.SA.High","SLCE3.SA.Low","SLCE3.SA.Close","SLCE3.SA.Volume","SLCE3.SA.Adjusted"
2017-06-09,4.17355298995972,4.20661115646362,4.13223123550415,4.1942138671875,350900,2.1294367313385
2017-06-12,4.2004132270813,4.2004132270813,4.13223123550415,4.1425609588623,1525568,2.10321235656738
2017-06-13,4.14875984191895,4.17355298995972,4.13223123550415,4.13223123550415,540628,2.09796833992004
2017-06-14,4.13636302947998,4.28512287139893,4.06818103790283,4.24793291091919,2480984,2.15671038627625
2017-06-15,4.24793291091919,4.24793291091919,4.24793291091919,4.24793291091919,0,2.15671038627625
2017-06-16,4.25206613540649,4.25413179397583,4.1942138671875,4.22520589828491,1196448,2.14517164230347
2017-06-19,4.20867681503296,4.26239585876465,4.1632227897644,4.23140382766724,740036,2.14831852912903
2017-06-20,4.23347091674805,4.23966884613037,4.14669418334961,4.18388414382935,244904,2.12419271469116
2017-06-21,4.18181800842285,4.21487617492676,4.1157021522522,4.16115713119507,460768,2.1126537322998
2017-06-22,4.16115713119507,4.26446199417114,4.15289211273193,4.23553705215454,2256892,2.15041732788086
2017-06-23,4.25206613540649,4.29752016067505,4.21487617492676,4.21487617492676,1133044,2.13992738723755
2017-06-26,4.25206613540649,4.25206613540649,4.19214820861816,4.22520589828491,1325192,2.14517164230347
2017-06-27,4.2004132270813,4.28305721282959,4.17561912536621,4.28305721282959,1123848,2.17454361915588
2017-06-28,4.27066087722778,4.38429689407349,4.25826406478882,4.28718996047974,1210968,2.17664122581482
2017-06-29,4.29752016067505,4.32851219177246,4.26239585876465,4.27479314804077,413820,2.17034769058228
2017-06-30,4.30165195465088,4.35950422286987,4.28305721282959,4.35950422286987,835868,2.21335601806641
2017-07-03,4.35743808746338,4.38842916488647,4.31818103790283,4.38016510009766,929764,2.22384595870972
2017-07-04,4.38016510009766,4.42148685455322,4.35743808746338,4.38016510009766,533368,2.22384595870972
2017-07-05,4.38016510009766,4.42148685455322,4.33471012115479,4.39875984191895,1491204,2.2332866191864
2017-07-06,4.40702390670776,4.54545402526855,4.23553705215454,4.23553705215454,1892440,2.15041732788086
2017-07-07,4.24380111694336,4.28925609588623,4.15909004211426,4.18388414382935,1967944,2.12419271469116
2017-07-10,4.21694183349609,4.27685880661011,4.19214820861816,4.23553705215454,678084,2.15041732788086
2017-07-11,4.2458667755127,4.28925609588623,4.17768478393555,4.23553705215454,470448,2.15041732788086
2017-07-12,4.21487617492676,4.3925609588623,4.21487617492676,4.33884191513062,1074964,2.20286583900452
2017-07-13,4.32851219177246,4.49380111694336,4.32851219177246,4.4483470916748,1706100,2.25846242904663
2017-07-14,4.45867681503296,4.49173498153687,4.4152889251709,4.44214820861816,1001396,2.25531530380249
2017-07-17,4.44008207321167,4.46487617492676,4.35537099838257,4.42148685455322,1520728,2.2448251247406
2017-07-18,4.42768478393555,4.49173498153687,4.31198310852051,4.40082597732544,1246300,2.23433566093445
2017-07-19,4.42561912536621,4.45661115646362,4.37603282928467,4.38429689407349,1323740,2.22594356536865
2017-07-20,4.4152889251709,4.45247888565063,4.33884191513062,4.33884191513062,1048344,2.20286583900452
2017-07-21,4.34710693359375,4.44628000259399,4.34710693359375,4.42561912536621,1731752,2.24692296981812
2017-07-24,4.42561912536621,4.45454502105713,4.38429689407349,4.40082597732544,504328,2.23433566093445
2017-07-25,4.44008207321167,4.46074295043945,4.37809896469116,4.41115713119507,1262272,2.23958086967468
2017-07-26,4.44214820861816,4.46694183349609,4.42561912536621,4.44214820861816,1992628,2.25531530380249
2017-07-27,4.46280908584595,4.49380111694336,4.38223123550415,4.38223123550415,894432,2.22489476203918
2017-07-28,4.37396621704102,4.48966884613037,4.37396621704102,4.48966884613037,1312608,2.27944183349609
2017-07-31,4.48760318756104,4.50413179397583,4.43801593780518,4.4958667755127,366872,2.28258848190308
2017-08-01,4.49173498153687,4.51859521865845,4.40082597732544,4.44214820861816,1276792,2.25531530380249
2017-08-02,4.45454502105713,4.46280908584595,4.42148685455322,4.42148685455322,493680,2.2448251247406
2017-08-03,4.4442138671875,4.47727203369141,4.42561912536621,4.46074295043945,663080,2.2647557258606
2017-08-04,4.45454502105713,4.48347091674805,4.44628000259399,4.48347091674805,493196,2.27629542350769
2017-08-07,4.49793291091919,4.49793291091919,4.43181800842285,4.43801593780518,1062864,2.25321745872498
2017-08-08,4.4483470916748,4.64875984191895,4.4483470916748,4.64875984191895,985424,2.36021327972412
2017-08-09,4.64875984191895,4.71694183349609,4.54545402526855,4.56198310852051,932184,2.3161563873291
2017-08-10,4.65909004211426,4.68801593780518,4.55991697311401,4.55991697311401,2495988,2.31510734558105
2017-08-11,4.58264398574829,4.64049482345581,4.54545402526855,4.54545402526855,1028984,2.30776453018188
2017-08-14,4.55165195465088,4.6157021522522,4.55165195465088,4.57644605636597,950092,2.32349991798401
2017-08-15,4.59710693359375,4.73966884613037,4.58471012115479,4.70247888565063,1240492,2.38748741149902
2017-08-16,4.7004132270813,4.72107410430908,4.61776781082153,4.66115713119507,5588748,2.36650800704956
2017-08-17,4.65495777130127,4.76033020019531,4.46487617492676,4.54958581924438,2028928,2.3098623752594
2017-08-18,4.55165195465088,4.67561912536621,4.47313976287842,4.59710693359375,1183380,2.33398914337158
2017-08-21,4.63636302947998,4.73140382766724,4.57024717330933,4.70454502105713,977196,2.38853597640991
2017-08-22,4.72520589828491,4.72520589828491,4.64049482345581,4.6983470916748,1573000,2.38539004325867
2017-08-23,4.69628000259399,4.79752016067505,4.67148685455322,4.7293381690979,1078836,2.40112400054932
2017-08-24,4.71900796890259,4.77685880661011,4.68594980239868,4.74173498153687,686312,2.40741777420044
2017-08-25,4.73140382766724,4.77272701263428,4.71074295043945,4.74173498153687,493680,2.40741777420044
2017-08-28,4.73140382766724,4.79958581924438,4.73140382766724,4.7809910774231,405592,2.42734861373901
2017-08-29,4.77272701263428,4.77272701263428,4.64462804794312,4.69214820861816,910888,2.38224196434021
2017-08-30,4.6942138671875,4.7293381690979,4.60950422286987,4.65909004211426,428824,2.3654580116272
2017-08-31,4.69628000259399,4.71074295043945,4.53512287139893,4.58677577972412,866844,2.32874369621277
2017-09-01,4.62809896469116,4.62809896469116,4.52479314804077,4.52479314804077,1052216,2.29727458953857
2017-09-04,4.52272701263428,4.60537099838257,4.46694183349609,4.52479314804077,586608,2.29727458953857
2017-09-05,4.58471012115479,4.64462804794312,4.54958581924438,4.6136360168457,751168,2.34238123893738
2017-09-06,4.59297513961792,4.63842916488647,4.56818103790283,4.59090900421143,272008,2.33084225654602
2017-09-07,4.59090900421143,4.59090900421143,4.59090900421143,4.59090900421143,0,2.33084225654602
2017-09-08,4.6425609588623,4.67561912536621,4.59504079818726,4.6632227897644,1006236,2.36755704879761
2017-09-11,4.67355298995972,4.7458667755127,4.67355298995972,4.73140382766724,634524,2.40217232704163
2017-09-12,4.74173498153687,4.74173498153687,4.6942138671875,4.73140382766724,999460,2.40217232704163
2017-09-13,4.71074295043945,4.73140382766724,4.68388414382935,4.71074295043945,647108,2.39168310165405
2017-09-14,4.71280908584595,4.7293381690979,4.68594980239868,4.7293381690979,419144,2.40112400054932
2017-09-15,4.7293381690979,4.77272701263428,4.71694183349609,4.7293381690979,1115620,2.40112400054932
2017-09-18,4.78512287139893,4.96074295043945,4.78512287139893,4.92148685455322,3979932,2.49867916107178
2017-09-19,4.9958667755127,5.10123920440674,4.96280908584595,5.03925609588623,4171112,2.55847144126892
2017-09-20,5.06404876708984,5.09710693359375,4.96074295043945,5.01652812957764,1953908,2.54693269729614
2017-09-21,5.0309910774231,5.0805778503418,4.96280908584595,5.07231378555298,2334332,2.57525539398193
2017-09-22,5.04132223129272,5.31404876708984,5.0289249420166,5.27066087722778,2887544,2.67595767974854
2017-09-25,5.2809910774231,5.37809896469116,5.21694183349609,5.21694183349609,5166700,2.64868450164795
2017-09-26,5.23760318756104,5.30165195465088,5.11776781082153,5.14669418334961,2014892,2.61301922798157
2017-09-27,5.14875984191895,5.21280908584595,5.12396621704102,5.14049482345581,1959716,2.60987138748169
2017-09-28,5.17561912536621,5.32851219177246,5.08677577972412,5.14669418334961,2531804,2.61301922798157
2017-09-29,5.1632227897644,5.21694183349609,5.06611490249634,5.10330486297607,2596660,2.59099006652832
2017-10-02,4.61776781082153,4.70454502105713,4.54545402526855,4.56611490249634,2034736,2.53029108047485
2017-10-03,4.55371904373169,4.64462804794312,4.46487617492676,4.52066087722778,2518252,2.50510311126709
2017-10-04,4.54545402526855,4.54545402526855,4.38223123550415,4.42148685455322,3438820,2.45014619827271
2017-10-05,4.45247888565063,4.54338788986206,4.29545402526855,4.33264398574829,3326532,2.40091395378113
2017-10-06,4.33471012115479,4.45454502105713,4.30991697311401,4.43801593780518,2294160,2.45930552482605
2017-10-09,4.46694183349609,4.54958581924438,4.43801593780518,4.50413179397583,1895344,2.49594354629517
2017-10-10,4.56198310852051,4.71280908584595,4.5289249420166,4.71280908584595,1997468,2.61158108711243
2017-10-11,4.71280908584595,4.75206613540649,4.60123920440674,4.71280908584595,2993056,2.61158108711243
2017-10-12,4.71280908584595,4.71280908584595,4.71280908584595,4.71280908584595,0,2.61158108711243
2017-10-13,4.75,4.79338788986206,4.66735506057739,4.68181800842285,2346916,2.594407081604
2017-10-16,4.68388414382935,4.72727203369141,4.61156988143921,4.65909004211426,1027048,2.58181262016296
2017-10-17,4.65909004211426,4.67561912536621,4.55785083770752,4.61776781082153,1275340,2.55891442298889
2017-10-18,4.6632227897644,4.75206613540649,4.60743808746338,4.75206613540649,1323256,2.63333487510681
2017-10-19,4.75206613540649,4.75206613540649,4.65289211273193,4.68181800842285,449152,2.594407081604
2017-10-20,4.72727203369141,4.75,4.59504079818726,4.59504079818726,1827100,2.54632043838501
2017-10-23,4.61776781082153,4.62809896469116,4.54958581924438,4.54958581924438,1748208,2.52113151550293
2017-10-24,4.55578517913818,4.58677577972412,4.4793381690979,4.56404876708984,1031404,2.52914619445801
2017-10-25,4.56818103790283,4.59297513961792,4.50413179397583,4.51652812957764,467544,2.50281286239624
2017-10-26,4.54545402526855,4.70454502105713,4.51652812957764,4.70454502105713,1657216,2.60700130462646
2017-10-27,4.67768478393555,4.74380111694336,4.60743808746338,4.62809896469116,977196,2.56463956832886
2017-10-30,4.63636302947998,4.68181800842285,4.55785083770752,4.6157021522522,871684,2.5577700138092
2017-10-31,4.60123920440674,4.60330486297607,4.53512287139893,4.54545402526855,558536,2.5188422203064
2017-11-01,4.54752016067505,4.59710693359375,4.44008207321167,4.44008207321167,586124,2.46045088768005
2017-11-02,4.44008207321167,4.44008207321167,4.44008207321167,4.44008207321167,0,2.46045088768005
2017-11-03,4.40289211273193,4.53925609588623,4.38016510009766,4.44214820861816,745844,2.46159505844116
2017-11-06,4.48553705215454,4.54545402526855,4.44214820861816,4.47313976287842,573056,2.47876906394958
2017-11-07,4.48760318756104,4.48760318756104,4.35123920440674,4.36156988143921,415756,2.41694307327271
2017-11-08,4.35330486297607,4.46280908584595,4.32437992095947,4.46280908584595,676632,2.47304463386536
2017-11-09,4.56611490249634,4.56611490249634,4.44008207321167,4.51446199417114,927344,2.50166797637939
2017-11-10,4.53512287139893,4.54752016067505,4.48347091674805,4.50413179397583,1057540,2.49594354629517
2017-11-13,4.50413179397583,4.53512287139893,4.46694183349609,4.48347091674805,911856,2.48449468612671
2017-11-14,4.48553705215454,4.54545402526855,4.18388414382935,4.2458667755127,2736052,2.35282707214355
2017-11-15,4.2458667755127,4.2458667755127,4.2458667755127,4.2458667755127,0,2.35282707214355
2017-11-16,4.29752016067505,4.49793291091919,4.29338788986206,4.46280908584595,922988,2.47304463386536
2017-11-17,4.51859521865845,4.68594980239868,4.45867681503296,4.65702390670776,1840652,2.58066773414612
2017-11-20,4.65702390670776,4.65702390670776,4.65702390670776,4.65702390670776,0,2.58066773414612
2017-11-21,4.65702390670776,4.73760318756104,4.60743808746338,4.7004132270813,1121428,2.60471224784851
2017-11-22,4.66115713119507,4.79338788986206,4.66115713119507,4.75206613540649,926376,2.63333487510681
2017-11-23,4.77479314804077,4.77685880661011,4.68594980239868,4.72727203369141,263780,2.61959552764893
2017-11-24,4.71900796890259,4.76239585876465,4.67355298995972,4.67355298995972,521268,2.5898277759552
2017-11-27,4.6983470916748,4.7458667755127,4.5805778503418,4.71694183349609,967516,2.6138710975647
2017-11-28,4.7458667755127,4.7789249420166,4.67975187301636,4.75206613540649,2168804,2.63333487510681
2017-11-29,4.75206613540649,4.77272701263428,4.61156988143921,4.61156988143921,805376,2.55547952651978
2017-11-30,4.6157021522522,4.74173498153687,4.5805778503418,4.59917306900024,1676576,2.54860973358154
2017-12-01,4.60743808746338,4.73553705215454,4.60743808746338,4.67975187301636,1279696,2.59326243400574
2017-12-04,4.73553705215454,4.8305778503418,4.71487617492676,4.74173498153687,1032372,2.62760996818542
2017-12-05,4.76446199417114,4.79132223129272,4.64669418334961,4.68594980239868,1906960,2.5966968536377
2017-12-06,4.70867681503296,4.75,4.66115713119507,4.7004132270813,1404084,2.60471224784851
2017-12-07,4.65289211273193,4.77685880661011,4.65082597732544,4.70867681503296,1774344,2.60929107666016
2017-12-08,4.70867681503296,4.79338788986206,4.70867681503296,4.79338788986206,749232,2.65623378753662
2017-12-11,4.81404876708984,4.85537099838257,4.80371904373169,4.83471012115479,1434092,2.67913150787354
2017-12-12,4.83471012115479,4.93388414382935,4.77685880661011,4.91942119598389,1827100,2.72607398033142
2017-12-13,4.9483470916748,5.04132223129272,4.89462804794312,5.02066087722778,1427800,2.78217577934265
2017-12-14,5.03512287139893,5.06198310852051,4.84917306900024,4.96900796890259,1501368,2.75355243682861
2017-12-15,4.98347091674805,5.14049482345581,4.9442138671875,5.06198310852051,14591148,2.8050742149353
2017-12-18,5.11776781082153,5.1652889251709,5.07231378555298,5.14875984191895,1254528,2.85316061973572
2017-12-19,5.14669418334961,5.19008207321167,5.08471012115479,5.13223123550415,829576,2.84400153160095
2017-12-20,5.09090900421143,5.26859521865845,4.99380111694336,5.12809896469116,2150412,2.84171223640442
2017-12-21,5.21280908584595,5.36156988143921,5.16735506057739,5.29752016067505,2246244,2.93559598922729
2017-12-22,5.30785083770752,5.40702390670776,5.22727203369141,5.36983394622803,1265176,2.97566890716553
2017-12-25,5.36983394622803,5.36983394622803,5.36983394622803,5.36983394622803,0,2.97566890716553
2017-12-26,5.43181800842285,5.45454502105713,5.3305778503418,5.40082597732544,1042536,2.99284195899963
2017-12-27,5.37396621704102,5.46694183349609,5.34710693359375,5.45454502105713,1082708,3.0226104259491
2017-12-28,5.43181800842285,5.6136360168457,5.41942119598389,5.51033020019531,1702228,3.05352330207825
2017-12-29,5.51033020019531,5.51033020019531,5.51033020019531,5.51033020019531,0,3.05352330207825
2018-01-02,5.51652812957764,5.76033020019531,5.51652812957764,5.71280908584595,1227908,3.16572690010071
2018-01-03,5.71280908584595,5.96900796890259,5.6942138671875,5.76239585876465,2494536,3.19320487976074
2018-01-04,5.76239585876465,5.93594980239868,5.67148685455322,5.73966884613037,2957724,3.18061089515686
2018-01-05,5.82437992095947,5.87809896469116,5.69628000259399,5.84710693359375,2140248,3.24014663696289
2018-01-08,5.84710693359375,5.90909004211426,5.77685880661011,5.81611490249634,1613172,3.22297263145447
2018-01-09,5.81818103790283,5.89875984191895,5.73347091674805,5.81818103790283,1759340,3.22411775588989
2018-01-10,5.8636360168457,6.15495777130127,5.78305721282959,5.96074295043945,2925780,3.30311727523804
2018-01-11,6.00413179397583,6.05371904373169,5.88842916488647,5.96900796890259,1887116,3.30769777297974
2018-01-12,5.97313976287842,6.09297513961792,5.94628000259399,5.9504132270813,2123308,3.29739356040955
2018-01-15,5.9504132270813,6.17355298995972,5.9504132270813,6.01239585876465,1513468,3.33174085617065
2018-01-16,6.10950422286987,6.10950422286987,5.99173498153687,6.03305721282959,2573912,3.34319043159485
2018-01-17,6.04752016067505,6.10537099838257,5.93388414382935,6.0309910774231,1735140,3.342045545578
2018-01-18,5.99173498153687,6.14462804794312,5.99173498153687,6.05371904373169,2104432,3.35464000701904
2018-01-19,6.05371904373169,6.28718996047974,6.05371904373169,6.16115713119507,1487816,3.41417646408081
2018-01-22,6.17561912536621,6.20247888565063,6.06611490249634,6.12603282928467,2268024,3.39471220970154
2018-01-23,6.12603282928467,6.25,6.09090900421143,6.19214820861816,2001340,3.4313497543335
2018-01-24,6.27479314804077,6.50619792938232,6.22520589828491,6.46694183349609,1189672,3.58362531661987
2018-01-25,6.46694183349609,6.46694183349609,6.46694183349609,6.46694183349609,0,3.58362531661987
2018-01-26,6.45661115646362,6.65082597732544,6.42768478393555,6.57644605636597,964612,3.64430665969849
2018-01-29,6.63636302947998,6.70247888565063,6.35950422286987,6.64875984191895,1869692,3.68437838554382
