"Date","LJQQ3.SA.Open","LJQQ3.SA.High","LJQQ3.SA.Low","LJQQ3.SA.Close","LJQQ3.SA.Volume","LJQQ3.SA.Adjusted"
2021-04-07,16.1982860565186,16.336311340332,15.9518127441406,16.1391334533691,777261,15.2470769882202
2021-04-08,16.1391334533691,16.5433502197266,15.8335046768188,16.336311340332,1863379,15.4333562850952
2021-04-09,16.2574405670166,16.4644794464111,15.9123773574829,16.2771587371826,865810,15.3774728775024
2021-04-12,16.2771587371826,16.3757476806641,15.9320945739746,16.1785697937012,700986,15.2843332290649
2021-04-13,16.1785697937012,16.2672996520996,15.9518127441406,16.0701198577881,726850,15.1818771362305
2021-04-14,16.1194152832031,16.1588516235352,15.7053375244141,15.8236455917358,825745,14.9490261077881
2021-04-15,15.9222364425659,16.01096534729,15.7053375244141,15.9320945739746,912164,15.0514812469482
2021-04-16,15.8828001022339,16.4644794464111,15.8828001022339,16.0996971130371,1094333,15.2098197937012
2021-04-19,16.346170425415,17.341926574707,16.1489925384521,16.96728515625,2626643,16.0294532775879
2021-04-20,16.96728515625,17.5489654541016,16.326452255249,16.957426071167,1530180,16.0201377868652
2021-04-22,17.0954532623291,17.2039012908936,16.5630683898926,16.7010936737061,920785,15.7779750823975
2021-04-23,16.8686962127686,17.1940422058105,16.7405300140381,16.8391208648682,1113098,15.9083738327026
2021-04-26,16.9377098083496,17.1546077728271,16.4644794464111,16.661657333374,928494,15.7407188415527
2021-04-27,16.7405300140381,17.1940422058105,16.326452255249,16.8686962127686,968052,15.9363136291504
2021-04-28,16.8686962127686,17.0954532623291,16.6123638153076,16.7602481842041,1284819,15.8338603973389
2021-04-29,16.7503890991211,17.7067089080811,16.691234588623,17.696849822998,2669041,16.7369403839111
2021-04-30,17.5489654541016,18.1010684967041,17.1841831207275,17.8644523620605,2185218,16.8954524993896
2021-05-03,18.623592376709,18.633451461792,18.1010684967041,18.4362735748291,1468409,17.4362564086914
2021-05-04,18.4658508300781,19.26442527771,18.1405048370361,18.4461326599121,2566799,17.4455814361572
2021-05-05,18.5250034332275,18.978515625,18.4066963195801,18.8799266815186,1754747,17.8558464050293
2021-05-06,19.3827342987061,19.4517478942871,18.5545806884766,18.8799266815186,1857192,17.8558464050293
2021-05-07,19.027811050415,20.1122970581055,18.948938369751,19.7179393768311,2677866,18.6484031677246
2021-05-10,19.609489440918,20.013708114624,19.2447071075439,19.372875213623,2097987,18.3220558166504
2021-05-11,19.1756954193115,19.8461055755615,18.59401512146,19.037670135498,1784770,18.005033493042
2021-05-12,18.7419013977051,19.0968246459961,18.002477645874,18.1405048370361,1953145,17.1565322875977
2021-05-13,18.4559917449951,19.678503036499,18.2489528656006,19.4616050720215,4315359,18.4059734344482
2021-05-14,18.8996448516846,19.7968101501465,18.8996448516846,19.619348526001,2661332,18.5551605224609
2021-05-17,19.5601959228516,20.1813106536865,19.254566192627,19.5207595825195,1260273,18.4619197845459
2021-05-18,19.5601959228516,19.954553604126,19.3925933837891,19.4714641571045,1355415,18.4152965545654
2021-05-19,19.353157043457,19.7672348022461,19.1855545043945,19.2249908447266,640229,18.1821937561035
2021-05-20,19.2249908447266,19.5306186676025,18.958797454834,19.3827342987061,1178723,18.3313808441162
2021-05-21,19.4221706390381,19.7770938873291,19.284143447876,19.5700531005859,913280,18.5085391998291
2021-05-24,19.668643951416,19.944694519043,19.4221706390381,19.609489440918,1256622,18.5458354949951
2021-05-25,19.658784866333,20.0630035400391,19.4221706390381,19.5601959228516,1697337,18.4992160797119
2021-05-26,19.7376575469971,20.684118270874,19.629207611084,20.358772277832,2609806,19.2544765472412
2021-05-27,20.358772277832,21.0686187744141,20.260181427002,21.0686187744141,3117668,19.9258193969727
2021-05-28,21.0784778594971,21.5517063140869,21.019323348999,21.295373916626,2541543,20.1402759552002
2021-05-31,21.5615653991699,21.8573341369629,21.2263603210449,21.610860824585,1553407,20.4386501312256
2021-06-01,21.679874420166,22.2122573852539,21.5812835693359,21.7981815338135,2733551,20.6158103942871
2021-06-02,21.7981815338135,22.379861831665,21.0587596893311,21.620719909668,2791468,20.4479732513428
2021-06-04,21.679874420166,21.975643157959,21.1474895477295,21.630578994751,1997774,20.4572982788086
2021-06-07,21.679874420166,21.9164886474609,21.1080532073975,21.689733505249,1763165,20.5132446289062
2021-06-08,21.7883224487305,22.2418346405029,21.285514831543,21.689733505249,2252669,20.5132446289062
2021-06-09,21.8770523071289,21.9263477325439,21.5024127960205,21.8869113922119,663558,20.6997261047363
2021-06-10,21.9263477325439,22.0643749237061,21.640438079834,21.8869113922119,953040,20.6997261047363
2021-06-11,21.8573341369629,22.04465675354,21.7291698455811,21.7883224487305,1159553,20.6064853668213
2021-06-14,22.0840911865234,22.7840785980225,21.7981815338135,21.936206817627,3272248,20.7463474273682
2021-06-15,21.936206817627,22.7249240875244,21.8869113922119,22.4291553497314,1955376,21.2125587463379
2021-06-16,22.626335144043,23.1291427612305,22.034797668457,22.5671806335449,1623699,21.3430957794189
2021-06-17,22.655912399292,23.4249114990234,22.370002746582,23.2277317047119,1700583,21.9678192138672
2021-06-18,23.3756160736084,24.4108085632324,23.040412902832,24.4108085632324,3358870,23.0867233276367
2021-06-21,24.341796875,24.8446025848389,24.0361671447754,24.4995384216309,1633537,23.1706390380859
2021-06-22,24.4699611663818,24.982629776001,24.331937789917,24.5192565917969,1581706,23.1892890930176
2021-06-23,24.637565612793,24.8840389251709,23.9080009460449,24.0657444000244,1523790,22.7603759765625
2021-06-24,24.3516540527344,24.3615131378174,23.28688621521,23.612232208252,1830414,22.3314628601074
2021-06-25,23.661527633667,23.8389873504639,22.8333721160889,23.1192836761475,1759818,21.8652534484863
2021-06-28,22.626335144043,23.336181640625,22.3995780944824,23.1192836761475,2242424,21.8652534484863
2021-06-29,23.4742069244385,23.8291282653809,22.5967578887939,23.2671680450439,1349329,22.0051155090332
2021-06-30,23.0995655059814,23.1488609313965,22.5277442932129,22.5868988037109,2478352,21.3617458343506
2021-07-01,22.675630569458,22.9221038818359,21.8474750518799,22.300989151001,2352375,21.091344833374
2021-07-02,22.320707321167,22.8826675415039,22.0742321014404,22.281270980835,2273361,21.0726947784424
2021-07-05,22.2516937255859,22.665771484375,22.005220413208,22.360143661499,717417,21.147289276123
2021-07-06,22.360143661499,22.636194229126,21.9066295623779,22.1432456970215,1349938,20.9421558380127
2021-07-07,21.975643157959,23.1488609313965,21.9164886474609,22.8728084564209,2424492,21.6321468353271
2021-07-08,22.685489654541,23.0502700805664,22.2319755554199,22.9023857116699,2537587,21.660120010376
2021-07-12,22.981258392334,23.8488464355469,22.981258392334,23.8488464355469,2233600,22.5552425384521
2021-07-13,23.8389873504639,24.1544742584229,23.5333595275879,24.1446151733398,1280762,22.8349685668945
2021-07-14,24.1544742584229,24.322078704834,23.7305393218994,23.95729637146,1510401,22.6578102111816
2021-07-15,23.947437286377,24.3516540527344,23.4939231872559,23.67138671875,1473784,22.3874092102051
2021-07-16,23.8094100952148,24.322078704834,23.5826549530029,23.8882827758789,1359979,22.5925407409668
2021-07-19,23.5530776977539,23.7699756622314,22.5178852081299,22.8333721160889,2094437,21.5948486328125
2021-07-20,22.9122447967529,23.2080135345459,22.5277442932129,22.991117477417,1157828,21.7440376281738
2021-07-21,23.0798473358154,23.1587181091309,22.3995780944824,22.9221038818359,1316871,21.678768157959
2021-07-22,22.9221038818359,23.4742069244385,22.71506690979,23.0699882507324,1212499,21.8186302185059
2021-07-23,22.991117477417,23.365758895874,22.7840785980225,23.296745300293,1084393,22.033088684082
2021-07-26,23.5629367828369,23.5629367828369,21.354528427124,22.1038093566895,2195259,20.9048595428467
2021-07-27,22.1038093566895,22.2023983001709,21.5024127960205,21.689733505249,1302570,20.5132446289062
2021-07-28,21.5517063140869,22.2221164703369,21.5517063140869,21.7883224487305,1126689,20.6064853668213
2021-07-29,21.8573341369629,22.2615528106689,21.610860824585,21.719310760498,1290804,20.5412158966064
2021-07-30,21.4728355407715,21.8376178741455,21.0686187744141,21.8376178741455,1141498,20.6531066894531
2021-08-02,21.640438079834,21.8869113922119,21.324951171875,21.4925537109375,1392336,20.3267593383789
2021-08-03,21.4333992004395,21.8573341369629,20.7925662994385,21.8573341369629,1411202,20.6717529296875
2021-08-04,21.8573341369629,22.024938583374,21.1672077178955,21.7883224487305,1859220,20.6064853668213
2021-08-05,22.0840911865234,22.2319755554199,20.7235546112061,21.1573486328125,4247299,20.0097370147705
2021-08-06,21.1573486328125,21.344669342041,20.4573612213135,20.999605178833,3381489,19.8605499267578
2021-08-09,20.9108734130859,21.66015625,20.9010143280029,21.0981941223145,4687000,19.9537906646729
2021-08-10,21.2165012359619,21.324951171875,20.8024253845215,21.0686187744141,2449343,19.9258193969727
2021-08-11,21.0587596893311,21.1869258880615,20.368631362915,20.960168838501,1564767,19.8232517242432
2021-08-12,20.940450668335,21.354528427124,20.60524559021,20.664400100708,1752617,19.5435256958008
2021-08-13,20.5559501647949,20.9207324981689,20.1911697387695,20.5066566467285,1586169,19.3943386077881
2021-08-16,20.4475021362305,20.5263748168945,19.353157043457,19.93483543396,3041595,18.8535346984863
2021-08-17,19.658784866333,20.1221561431885,19.1066837310791,20.1221561431885,2741361,19.0306949615479
2021-08-18,20.0630035400391,21.039041519165,19.5404777526855,20.70383644104,3166050,19.5808238983154
2021-08-19,20.043285369873,20.70383644104,19.8263874053955,20.3193359375,2385746,19.2171783447266
2021-08-20,20.4080677032471,20.4869384765625,19.984130859375,20.2404632568359,1394770,19.1425838470459
2021-08-23,20.3193359375,20.5756683349609,19.678503036499,19.8855419158936,1996861,18.8069152832031
2021-08-24,20.03342628479,20.5362339019775,19.8658237457275,20.289758682251,1877275,19.1892070770264
2021-08-25,20.3982086181641,20.4475021362305,20.03342628479,20.378490447998,992497,19.2731246948242
2021-08-26,20.270040512085,20.5756683349609,19.8066692352295,20.03342628479,998887,18.94677734375
2021-08-27,19.9151172637939,20.3193359375,19.8559646606445,19.984130859375,1037735,18.9001560211182
2021-08-30,20.023567199707,20.1122970581055,19.688362121582,19.7475166320801,1406942,18.6763763427734
2021-08-31,19.7770938873291,20.03342628479,19.1559772491455,19.5700531005859,1289688,18.5085391998291
2021-09-01,19.7179393768311,19.7179393768311,19.0573883056641,19.1264019012451,1955782,18.0889511108398
2021-09-02,19.1066837310791,19.1461181640625,18.7911968231201,18.8799266815186,3005892,17.8558464050293
2021-09-03,18.978515625,19.1461181640625,18.653169631958,19.027811050415,1648346,17.9957084655762
2021-09-06,18.8799266815186,19.5601959228516,18.7419013977051,19.4714641571045,1170507,18.4152965545654
2021-09-08,19.333438873291,19.3925933837891,18.2095165252686,18.337682723999,1927584,17.3430137634277
2021-09-09,18.1207866668701,18.4264144897461,17.7461452484131,18.288387298584,1800390,17.2963924407959
2021-09-10,18.8109130859375,18.8897857666016,18.1109275817871,18.1996574401855,1373774,17.212474822998
2021-09-13,18.4264144897461,18.988374710083,18.3968372344971,18.7419013977051,1030026,17.7253074645996
2021-09-14,18.7320423126221,18.919361114502,18.5250034332275,18.7221832275391,1204791,17.7066593170166
2021-09-15,18.7221832275391,18.7517604827881,17.9137477874756,18.288387298584,1195053,17.2963924407959
2021-09-16,18.0419139862061,18.288387298584,17.7855815887451,18.1207866668701,1235828,17.137882232666
2021-09-17,18.0419139862061,18.4658508300781,17.5785427093506,17.7461452484131,2533631,16.7835636138916
2021-09-20,17.341926574707,17.4799537658691,16.96728515625,17.1841831207275,1677558,16.252082824707
2021-09-21,17.3912220001221,17.7855815887451,17.2334785461426,17.7855815887451,913990,16.8208599090576
