"Date","LWSA3.SA.Open","LWSA3.SA.High","LWSA3.SA.Low","LWSA3.SA.Close","LWSA3.SA.Volume","LWSA3.SA.Adjusted"
2021-03-25,23.4599990844727,24.2999992370605,22.8600006103516,23.5,8156200,22.8979759216309
2021-03-26,23.6399993896484,24.0200004577637,22.6200008392334,23,8662900,22.4107837677002
2021-03-29,22.7600002288818,23.2199993133545,21.3299999237061,21.4899997711182,9336500,20.9394664764404
2021-03-30,21.2800006866455,23.3500003814697,20.8999996185303,22.7099990844727,9653800,22.1282119750977
2021-03-31,22.9099998474121,23.7700004577637,22.2000007629395,22.8500003814697,7641900,22.264627456665
2021-04-01,23.5,25.4899997711182,23.2000007629395,24.0100002288818,15547900,23.3949108123779
2021-04-05,24.6399993896484,24.9400005340576,23.75,24,6315900,23.3851661682129
2021-04-06,24.2000007629395,25.9400005340576,24.0499992370605,25.4599990844727,9874100,24.8077640533447
2021-04-07,25.6700000762939,26.2299995422363,24.8500003814697,25.7600002288818,6700500,25.1000785827637
2021-04-08,26.2999992370605,27.8899993896484,25.9400005340576,27.4899997711182,11302900,26.785758972168
2021-04-09,27.1800003051758,27.3500003814697,25.8500003814697,26.0599994659424,10318500,25.3923931121826
2021-04-12,26.1900005340576,26.4799995422363,25.2000007629395,26.1700000762939,8414100,25.4995746612549
2021-04-13,26.6200008392334,27.6700000762939,26.2000007629395,27.2000007629395,11933200,26.5031890869141
2021-04-14,27.6000003814697,28.1000003814697,26.4099998474121,26.9099998474121,7467600,26.2206192016602
2021-04-15,27,27.7900009155273,26.5,26.75,6908200,26.06471824646
2021-04-16,26.8700008392334,27.4099998474121,26.6299991607666,26.9400005340576,3960900,26.249849319458
2021-04-19,27.1599998474121,27.6000003814697,26.7000007629395,27.1399993896484,5437600,26.4447250366211
2021-04-20,27.2800006866455,27.9599990844727,27.1599998474121,27.4400005340576,5610000,26.73703956604
2021-04-22,29,29.7999992370605,27.7099990844727,27.8400001525879,16497600,27.1267929077148
2021-04-23,28.1200008392334,29.4099998474121,28.1200008392334,28.7700004577637,9777500,28.0329685211182
2021-04-26,28.8999996185303,29.1900005340576,28.2199993133545,28.7999992370605,5185700,28.062198638916
2021-04-27,28.8500003814697,29.0400009155273,27.5300006866455,28.1100006103516,3607400,27.3898773193359
2021-04-28,28.3799991607666,29.4799995422363,28.3199996948242,28.5499992370605,5042500,27.818603515625
2021-04-29,28.8199996948242,29.0799999237061,28.1000003814697,28.8999996185303,4185000,28.1596374511719
2021-04-30,28.8999996185303,29.7700004577637,28.6499996185303,28.7700004577637,21657300,28.0329685211182
2021-05-03,28.7000007629395,29.3899993896484,26.8999996185303,28.0499992370605,12448300,27.331413269043
2021-05-04,27.7299995422363,27.7299995422363,26.3600006103516,26.6100006103516,7460500,25.9283046722412
2021-05-05,26.6299991607666,27.5900001525879,25.9799995422363,26.9799995422363,6179100,26.2888240814209
2021-05-06,26.9500007629395,26.9799995422363,25.1000003814697,25.4799995422363,6889300,24.8272514343262
2021-05-07,25.9599990844727,26.2399997711182,24.2199993133545,24.8099994659424,8865000,24.1744136810303
2021-05-10,24.9400005340576,24.9599990844727,22.9500007629395,23.5,16037100,22.8979759216309
2021-05-11,22.7600002288818,23.7299995422363,21.9200000762939,23.5300006866455,14993200,22.9272079467773
2021-05-12,22.8700008392334,23.3400001525879,22.4099998474121,22.9799995422363,9065700,22.3912963867188
2021-05-13,23.2600002288818,23.8500003814697,21.8999996185303,22.1700000762939,13296100,21.6020488739014
2021-05-14,22.5100002288818,23,22.1299991607666,22.8199996948242,7438000,22.2353954315186
2021-05-17,23.3999996185303,23.4400005340576,22.6000003814697,22.7700004577637,4662000,22.1866779327393
2021-05-18,22.8700008392334,23.4899997711182,22.5799999237061,23.2299995422363,5451700,22.6348915100098
2021-05-19,22.8400001525879,23.3500003814697,22.5200004577637,23.0900001525879,6328400,22.4984798431396
2021-05-20,23.0300006866455,23.8299999237061,22.8500003814697,23.4300003051758,5347100,22.8297691345215
2021-05-21,23.4799995422363,24.1100006103516,22.9099998474121,22.9500007629395,5019500,22.3620662689209
2021-05-24,23.1000003814697,24.8500003814697,22.8400001525879,24.6800003051758,8185500,24.0477466583252
2021-05-25,24.9699993133545,25.3999996185303,24.1700000762939,24.1700000762939,7155800,23.5508117675781
2021-05-26,24.3299999237061,25.8099994659424,24.3299999237061,25.7999992370605,10942300,25.1390533447266
2021-05-27,25.9400005340576,26.75,25.5,26.2399997711182,8465700,25.5677814483643
2021-05-28,25.8999996185303,26.4500007629395,25.6399993896484,26.1800003051758,4632000,25.5093193054199
2021-05-31,26.1599998474121,26.4500007629395,25.25,26.1599998474121,5041100,25.4898300170898
2021-06-01,26.3500003814697,26.4099998474121,24.4799995422363,24.7099990844727,13127600,24.076976776123
2021-06-02,24.8999996185303,25.1399993896484,23.8999996185303,23.9300003051758,9442000,23.3169612884521
2021-06-04,23.9599990844727,24.5499992370605,23.5100002288818,24.2900009155273,8549800,23.6677379608154
2021-06-07,24.2900009155273,24.3899993896484,23.8400001525879,23.9200000762939,3941400,23.3072147369385
2021-06-08,23.9300003051758,24.3600006103516,23.75,23.9500007629395,5550300,23.3364486694336
2021-06-09,24.1100006103516,24.8400001525879,23.8999996185303,24.6499996185303,5862100,24.0185127258301
2021-06-10,24.8400001525879,26.3299999237061,24.3500003814697,26.0300006866455,11738300,25.3631629943848
2021-06-11,26.0799999237061,26.3299999237061,25.0599994659424,25.1599998474121,4324200,24.5154495239258
2021-06-14,25.2600002288818,27.0599994659424,25.2600002288818,26.7299995422363,9403800,26.0452270507812
2021-06-15,26.9200000762939,27.6100006103516,25.7399997711182,26.0599994659424,7731300,25.3923931121826
2021-06-16,26.2600002288818,27.0300006866455,25.7999992370605,26.1000003814697,9556700,25.4313697814941
2021-06-17,25.9699993133545,27.5,25.4099998474121,27.3500003814697,8969200,26.6493453979492
2021-06-18,27.3400001525879,27.8400001525879,26.7700004577637,27.0900001525879,10326900,26.3960075378418
2021-06-21,27.5699996948242,28.2700004577637,27.3500003814697,27.9200000762939,8507600,27.2047424316406
2021-06-22,27.9400005340576,28.1700000762939,27.1100006103516,27.7999992370605,5413900,27.087818145752
2021-06-23,27.7800006866455,28.1200008392334,27.1399993896484,27.7600002288818,4558600,27.0488414764404
2021-06-24,27.8500003814697,28.3500003814697,26.8299999237061,27.0799999237061,7328000,26.3862628936768
2021-06-25,27.1499996185303,27.4599990844727,25.8600006103516,26.3099994659424,6463300,25.6359882354736
2021-06-28,26.4400005340576,27.6200008392334,26.3600006103516,27.0799999237061,7881800,26.3862628936768
2021-06-29,27.2099990844727,28.2600002288818,26.3700008392334,27.6499996185303,9230100,26.9416599273682
2021-06-30,27.4500007629395,27.5100002288818,26.6700000762939,27.0599994659424,7633100,26.3667755126953
2021-07-01,27.0699996948242,27.2299995422363,25.9300003051758,26.1100006103516,6908600,25.4411125183105
2021-07-02,26.3099994659424,27.0599994659424,26.1599998474121,26.7999992370605,5557300,26.1134338378906
2021-07-05,27.0799999237061,27.0799999237061,25.9500007629395,26.0699996948242,5525200,25.402135848999
2021-07-06,25.8999996185303,26.0300006866455,25.0799999237061,25.3799991607666,5539600,24.7298126220703
2021-07-07,25.9899997711182,26.6599998474121,25.8400001525879,26.1599998474121,7258400,25.4898300170898
2021-07-08,25.9300003051758,25.9300003051758,24.8500003814697,25.2299995422363,8563300,24.5836563110352
2021-07-12,25.3400001525879,26.0400009155273,25.0499992370605,25.8099994659424,6726100,25.1487979888916
2021-07-13,25.6100006103516,26.4200000762939,25.3199996948242,26.2299995422363,3822500,25.5580368041992
2021-07-14,26.5,27.2199993133545,25.6000003814697,26.0499992370605,8595400,25.3826484680176
2021-07-15,25.9599990844727,26.4599990844727,25.6700000762939,25.9599990844727,3804600,25.2949542999268
2021-07-16,25.9599990844727,26.5400009155273,25.5499992370605,26,3984800,25.3339290618896
2021-07-19,25.4899997711182,26.5499992370605,24.8999996185303,26.3600006103516,7256700,25.6847095489502
2021-07-20,26.3600006103516,26.75,25.8500003814697,26.4899997711182,5376300,25.8113765716553
2021-07-21,26.4099998474121,26.7999992370605,26.25,26.3999996185303,4014100,25.7236824035645
2021-07-22,26.4400005340576,28.0499992370605,26.4400005340576,27.8500003814697,12153700,27.1365356445312
2021-07-23,27.8299999237061,28.2399997711182,27.2299995422363,27.6299991607666,4041900,26.9221725463867
2021-07-26,27.6499996185303,27.8299999237061,26.9200000762939,27.2299995422363,5653100,26.5324211120605
2021-07-27,26.9099998474121,27.1299991607666,25.8500003814697,26.1599998474121,6954600,25.4898300170898
2021-07-28,26.1700000762939,26.5900001525879,25.5100002288818,25.8700008392334,6300600,25.2072620391846
2021-07-29,25.8700008392334,26.1499996185303,25.3099994659424,25.5499992370605,4039500,24.8954582214355
2021-07-30,25.3099994659424,25.6900005340576,24.6700000762939,24.9099998474121,5040500,24.2718544006348
2021-08-02,25.2600002288818,25.6800003051758,25.0599994659424,25.2800006866455,3985600,24.6323757171631
2021-08-03,25.8099994659424,25.9799995422363,24.3600006103516,25.3600006103516,5773900,24.7103252410889
2021-08-04,25.1000003814697,25.4200000762939,24.8500003814697,25.1900005340576,3492800,24.5446815490723
2021-08-05,25.3199996948242,25.8700008392334,25.25,25.6000003814697,4314600,24.9441776275635
2021-08-06,25.5300006866455,25.7800006866455,25.0200004577637,25.5499992370605,4504800,24.8954582214355
2021-08-09,25.5599994659424,26.2800006866455,25.25,25.9400005340576,5685000,25.2754688262939
2021-08-10,25.9699993133545,26.4799995422363,25.6499996185303,25.6900005340576,4108900,25.0318717956543
2021-08-11,25.7399997711182,25.8999996185303,25.1800003051758,25.7199993133545,7034100,25.0611038208008
2021-08-12,25.8199996948242,26.1900005340576,25,25.0900001525879,9073800,24.4472427368164
2021-08-13,25.0100002288818,25.2600002288818,23.9400005340576,24.8500003814697,7768100,24.2133922576904
2021-08-16,24.5,24.6399993896484,23.6000003814697,23.75,9362300,23.1415710449219
2021-08-17,23.5100002288818,23.5100002288818,21.5599994659424,22.1100006103516,13538300,21.5435848236084
2021-08-18,22.2700004577637,23.0900001525879,21.3500003814697,22.6000003814697,13228900,22.021032333374
2021-08-19,21.5599994659424,24.5,21.5599994659424,24.3600006103516,10169800,23.7359447479248
2021-08-20,23.9400005340576,25.1000003814697,23.7600002288818,24.8999996185303,6951500,24.2621097564697
2021-08-23,24.9200000762939,25.0499992370605,24.2999992370605,24.5100002288818,4394100,23.88210105896
2021-08-24,24.8500003814697,25.3199996948242,24.6000003814697,24.6700000762939,4398500,24.0380020141602
2021-08-25,24.7999992370605,25.1100006103516,24.3600006103516,24.9699993133545,5094100,24.3303146362305
2021-08-26,24.9799995422363,25.6499996185303,24.3500003814697,24.3899993896484,5868700,23.7651748657227
2021-08-27,24.3700008392334,25.0499992370605,24.1399993896484,24.8700008392334,3157600,24.2328796386719
2021-08-30,24.7999992370605,25.2099990844727,24.5499992370605,24.7700004577637,2157800,24.135440826416
2021-08-31,24.8700008392334,25.0400009155273,23.9500007629395,24.4899997711182,5526100,23.8626117706299
2021-09-01,24.5499992370605,25.8299999237061,24.3299999237061,24.8099994659424,6292500,24.1744136810303
2021-09-02,24.6800003051758,25.0599994659424,24.1800003051758,24.2199993133545,5233400,23.5995292663574
2021-09-03,24.5,24.8600006103516,23.4099998474121,23.9799995422363,5867700,23.3656787872314
2021-09-06,23.8999996185303,24.7800006866455,23.6399993896484,24.5100002288818,2904300,23.88210105896
2021-09-08,24.3400001525879,24.3400001525879,22.2299995422363,22.5499992370605,7296400,21.9723110198975
2021-09-09,22.5499992370605,23.4799995422363,22.2299995422363,23.1200008392334,4928500,22.5277099609375
2021-09-10,23.6200008392334,23.7999992370605,22.5900001525879,22.7600002288818,4921600,22.1769332885742
2021-09-13,23.0100002288818,23.6399993896484,22.8400001525879,23.3999996185303,4198000,22.800537109375
2021-09-14,23.4799995422363,25.5900001525879,23.4699993133545,25.3199996948242,12007500,24.671350479126
2021-09-15,25.2700004577637,25.4300003051758,24.3199996948242,24.8600006103516,5792800,24.2231349945068
2021-09-16,24.7199993133545,24.7199993133545,23.8099994659424,24.0799999237061,4220500,23.4631156921387
2021-09-17,24.0599994659424,24.5100002288818,23.2999992370605,24.2399997711182,7563500,23.6190166473389
2021-09-20,23.7600002288818,23.9400005340576,22.7600002288818,22.9599990844727,3817000,22.3718070983887
2021-09-21,23.2199993133545,23.4500007629395,22.6499996185303,23.2000007629395,3258300,22.6056613922119
2021-09-22,23.4300003051758,24.0599994659424,23.2099990844727,23.3999996185303,3945200,22.800537109375
2021-09-23,23.6499996185303,24.5,23.3500003814697,23.6399993896484,4766100,23.034387588501
2021-09-24,23.3099994659424,24.0100002288818,23.1800003051758,23.7199993133545,4084000,23.1123390197754
2021-09-27,23.7399997711182,23.7700004577637,22.4699993133545,23,7991500,22.4107837677002
2021-09-28,22.5400009155273,22.6599998474121,21.6100006103516,21.9300003051758,8687200,21.3681964874268
2021-09-29,22.2000007629395,22.4899997711182,21.7999992370605,21.8199996948242,5162200,21.2610130310059
2021-09-30,22.0499992370605,23.0699996948242,21.6700000762939,22.8799991607666,8421200,22.2938575744629
2021-10-01,22.8799991607666,23.5,22.6399993896484,23.3600006103516,6159600,22.7615623474121
2021-10-04,23.2000007629395,23.2199993133545,22.3099994659424,22.8299999237061,4096400,22.2451400756836
2021-10-05,23.25,23.3600006103516,22.2999992370605,22.3999996185303,5508200,21.8261547088623
2021-10-06,21.8999996185303,21.9699993133545,20.9500007629395,21.3999996185303,11786400,20.8517723083496
2021-10-07,21.7000007629395,21.8299999237061,21.1000003814697,21.3199996948242,4499300,20.7738227844238
2021-10-08,21.3600006103516,22.7000007629395,21.3600006103516,22.1499996185303,4205900,21.5825595855713
2021-10-11,22.0699996948242,22.3700008392334,21.4200000762939,21.5,4515600,20.9492111206055
2021-10-13,21.4899997711182,22.0799999237061,21.3199996948242,21.7199993133545,7798300,21.16357421875
2021-10-14,21.8799991607666,22.6399993896484,21.4799995422363,22.3400001525879,4049000,21.767692565918
2021-10-15,22.4500007629395,22.5200004577637,21.7700004577637,22.0499992370605,3773700,21.4851207733154
2021-10-18,21.5799999237061,23.4099998474121,21.2999992370605,22.9899997711182,4953900,22.4010410308838
2021-10-19,22.6800003051758,22.6800003051758,21.1000003814697,21.3700008392334,7827900,20.8225440979004
2021-10-20,21.4599990844727,22.8600006103516,21.3899993896484,22.5699996948242,8770900,21.9918003082275
2021-10-21,21.7900009155273,22.7000007629395,21.5300006866455,22.1499996185303,7537000,21.5825595855713
2021-10-22,21.5499992370605,22.2000007629395,19.5300006866455,20.1800003051758,19306700,19.663028717041
2021-10-25,20.3500003814697,21.5200004577637,19.9500007629395,20.9400005340576,8533800,20.4035587310791
2021-10-26,20.5499992370605,20.8299999237061,19.4500007629395,19.6700000762939,6977700,19.1660919189453
2021-10-27,19.7399997711182,20.7900009155273,19.4699993133545,20.3999996185303,6275300,19.8773899078369
2021-10-28,19.9899997711182,20.9099998474121,19.8099994659424,20,5956400,19.4876384735107
2021-10-29,20.2000007629395,20.2000007629395,18.2999992370605,18.2999992370605,6245900,17.8311882019043
2021-11-01,18.6000003814697,19.2000007629395,18.4400005340576,18.6299991607666,5561700,18.1527347564697
2021-11-03,18.6100006103516,20.3999996185303,18.4300003051758,20.3199996948242,8044100,19.7994403839111
2021-11-04,20.1700000762939,21.6800003051758,20.0699996948242,20.6200008392334,5823700,20.0917568206787
2021-11-05,21.0799999237061,22.3899993896484,20.6700000762939,22.0499992370605,5377200,21.4851207733154
2021-11-08,22.0499992370605,22.5900001525879,21.2999992370605,21.3500003814697,3824300,20.8030548095703
2021-11-09,21.5100002288818,22.2600002288818,21.1499996185303,21.7199993133545,3995800,21.16357421875
2021-11-10,21.6200008392334,22.0699996948242,20.8700008392334,21,4432300,20.4620208740234
2021-11-11,21,21.5,19.0400009155273,20.8999996185303,9753500,20.3645820617676
2021-11-12,21.1000003814697,21.2600002288818,18.8400001525879,19.1000003814697,7980800,18.6106948852539
2021-11-16,19.1599998474121,19.4300003051758,16.2199993133545,16.8500003814697,19063000,16.4183349609375
2021-11-17,16.9699993133545,17.4799995422363,15.2600002288818,15.2600002288818,19219500,14.8690690994263
2021-11-18,15.3500003814697,15.8999996185303,14.8699998855591,15.7200002670288,20238300,15.3172836303711
2021-11-19,15.710000038147,16.2600002288818,14.960000038147,15.0500001907349,10818600,14.6644477844238
2021-11-22,15.289999961853,15.289999961853,13.5600004196167,13.6599998474121,11334800,13.3100576400757
2021-11-23,13.6700000762939,13.8599996566772,12.1199998855591,13.210000038147,25637500,12.8715858459473
2021-11-24,13.0900001525879,14.5600004196167,13,13.8500003814697,19116400,13.4951906204224
2021-11-25,14.0600004196167,14.6000003814697,13.8500003814697,14.3100004196167,8169300,13.9434061050415
2021-11-26,13.7200002670288,14.6800003051758,13.3800001144409,13.7399997711182,8155000,13.3880081176758
2021-11-29,14.1099996566772,14.8999996185303,13.9499998092651,14.6700000762939,6737000,14.2941827774048
2021-11-30,14.5,14.5500001907349,12.9399995803833,13.1899995803833,11912200,12.8520975112915
2021-12-01,13.6800003051758,13.9399995803833,11.8100004196167,11.8800001144409,16944300,11.5756568908691
2021-12-02,12.0500001907349,12.6400003433228,11.3400001525879,11.7399997711182,14026400,11.4392433166504
2021-12-03,11.8100004196167,13.1199998855591,11.8100004196167,12.75,16293700,12.4233694076538
2021-12-06,12.8999996185303,12.960000038147,12.1999998092651,12.9200000762939,8840500,12.5890140533447
2021-12-07,13.2299995422363,13.9200000762939,13.0200004577637,13.8199996948242,10361400,13.4659585952759
2021-12-08,13.8100004196167,14.960000038147,13.2600002288818,14.5500001907349,11237900,14.1772575378418
2021-12-09,14.2799997329712,14.5,13.6000003814697,13.8000001907349,9067500,13.4464702606201
2021-12-10,14,14.960000038147,13.9200000762939,14.8599996566772,6134800,14.4793157577515
2021-12-13,15.0100002288818,15.8999996185303,14.6300001144409,14.8500003814697,9188200,14.4695720672607
2021-12-14,15,15.1599998474121,13.1300001144409,13.1999998092651,11118100,12.8618412017822
2021-12-15,13.1999998092651,13.9700002670288,12.539999961853,13.8400001525879,12039000,13.4854459762573
2021-12-16,14,14.3699998855591,13.4799995422363,13.5500001907349,7527100,13.2028751373291
2021-12-17,13.1899995803833,13.8199996948242,12.9399995803833,13.7399997711182,6359500,13.3880081176758
2021-12-20,13.210000038147,13.4799995422363,12.6899995803833,12.7600002288818,5782200,12.4331130981445
2021-12-21,13.0299997329712,13.6499996185303,12.8500003814697,13.5900001525879,7134600,13.2418508529663
2021-12-22,13.4700002670288,13.9499998092651,13.1700000762939,13.5,7976400,13.1541566848755
2021-12-23,13.5900001525879,14.0299997329712,13.039999961853,13.4799995422363,6690900,13.1346673965454
2021-12-27,13.5200004577637,13.8500003814697,12.960000038147,13.210000038147,5048300,12.8715858459473
2021-12-28,13.2600002288818,13.7600002288818,12.75,12.8999996185303,4090400,12.5695266723633
2021-12-29,12.9799995422363,13.1899995803833,12.3900003433228,12.5100002288818,4765800,12.1895179748535
2021-12-30,12.5900001525879,13.4300003051758,12.5900001525879,13.1599998474121,6079900,12.822865486145
2022-01-03,13.2799997329712,13.4799995422363,12.3900003433228,12.75,6082100,12.4233694076538
2022-01-04,12.8800001144409,13.039999961853,11.8000001907349,11.8900003433228,8925500,11.5854015350342
2022-01-05,11.8000001907349,11.8199996948242,10.3400001525879,10.3699998855591,12654700,10.1043405532837
2022-01-06,10.4799995422363,10.5900001525879,9.89000034332275,10.1400003433228,12254500,9.88023281097412
2022-01-07,10.1099996566772,10.5600004196167,9.90999984741211,9.90999984741211,7540700,9.65612411499023
2022-01-10,9.72000026702881,9.94999980926514,9.47999954223633,9.80000019073486,7836900,9.54894256591797
2022-01-11,9.8100004196167,10.1400003433228,9.63000011444092,9.89000034332275,31498700,9.63663768768311
2022-01-12,9.96000003814697,10.1700000762939,9.42000007629395,9.55000019073486,27970400,9.30534744262695
2022-01-13,9.48999977111816,9.69999980926514,8.52999973297119,8.75,26740500,8.52584171295166
2022-01-14,8.73999977111816,9.0600004196167,8.15999984741211,8.39000034332275,20487200,8.17506408691406
2022-01-17,8.30000019073486,8.71000003814697,8.06999969482422,8.57999992370605,8459000,8.36019706726074
2022-01-18,8.32999992370605,8.39999961853027,7.67000007629395,7.67000007629395,15900800,7.47350978851318
2022-01-19,7.75,8.77000045776367,7.75,8.64000034332275,19971100,8.41866111755371
2022-01-20,8.85000038146973,9.36999988555908,8.52999973297119,8.64000034332275,18622400,8.41866111755371
2022-01-21,8.39000034332275,9.17000007629395,8.30000019073486,9,14923600,8.76943778991699
2022-01-24,8.89000034332275,8.9399995803833,8,8.53999996185303,16575700,8.32122135162354
2022-01-25,8.42000007629395,9.17000007629395,8.23999977111816,9.09000015258789,13688000,8.85713195800781
2022-01-26,9.27999973297119,9.60000038146973,8.89999961853027,9.03999996185303,15098300,8.8084135055542
2022-01-27,9.14999961853027,9.96000003814697,9.14999961853027,9.22000026702881,17420600,8.98380184173584
2022-01-28,9.10000038146973,9.38000011444092,8.60999965667725,9.18000030517578,12523000,8.94482612609863
2022-01-31,9.19999980926514,9.8100004196167,9.13000011444092,9.69999980926514,10113200,9.45150470733643
2022-02-01,9.69999980926514,10.0799999237061,9.55000019073486,9.97000026702881,11632300,9.7145881652832
2022-02-02,10.3599996566772,10.460000038147,9.36999988555908,9.44999980926514,16669200,9.20790958404541
2022-02-03,9.47999954223633,9.65999984741211,8.67000007629395,8.73999977111816,19799200,8.51609802246094
2022-02-04,8.84000015258789,9.77999973297119,8.17000007629395,9.72999954223633,26091400,9.48073577880859
2022-02-07,9.60999965667725,10.1099996566772,9.27000045776367,10.0100002288818,16475900,9.75356388092041
2022-02-08,9.89999961853027,10.0699996948242,9.60999965667725,9.84000015258789,11643200,9.58791828155518
2022-02-09,9.88000011444092,10.6300001144409,9.85000038146973,10.1800003051758,16889800,9.91920852661133
2022-02-10,10.2200002670288,10.3999996185303,9.64999961853027,9.77999973297119,25875200,9.52945518493652
2022-02-11,9.81999969482422,10.5100002288818,9.69999980926514,9.85999965667725,24248700,9.60740566253662
2022-02-14,9.97999954223633,10.2700004577637,9.56999969482422,9.67000007629395,14264800,9.42227268218994
2022-02-15,9.9399995803833,11.289999961853,9.85999965667725,11.1499996185303,23368700,10.8643579483032
2022-02-16,11.1000003814697,11.1199998855591,10.6199998855591,10.9300003051758,13555400,10.6499948501587
2022-02-17,10.9300003051758,11.2200002670288,10.6800003051758,10.960000038147,10691300,10.6792259216309
2022-02-18,11.1700000762939,11.1800003051758,10.1800003051758,10.1800003051758,14947500,9.91920852661133
2022-02-21,10.2399997711182,10.3500003814697,9.51000022888184,9.75,15074700,9.50022315979004
2022-02-22,9.89999961853027,10.3199996948242,9.80000019073486,10.1199998855591,15146200,9.86074447631836
2022-02-23,10.1300001144409,10.6899995803833,10.0500001907349,10.1599998474121,15685200,9.89972019195557
2022-02-24,9.55000019073486,10.9399995803833,9.46000003814697,10.7299995422363,20841500,10.4551181793213
2022-02-25,10.6999998092651,10.8299999237061,9.85999965667725,9.98999977111816,12802000,9.73407554626465
2022-03-02,9.89999961853027,10.0600004196167,9.72999954223633,9.80000019073486,8257600,9.54894256591797
2022-03-03,9.88000011444092,10.3800001144409,9.64000034332275,9.69999980926514,10122500,9.45150470733643
2022-03-04,9.8100004196167,9.86999988555908,8.98999977111816,9.18000030517578,12115700,8.94482612609863
2022-03-07,9,9.43000030517578,8.64999961853027,8.80000019073486,11293900,8.57456207275391
2022-03-08,9,9.07999992370605,8.22000026702881,8.44999980926514,17667100,8.23352718353271
2022-03-09,8.84000015258789,9.52999973297119,8.6899995803833,9.0600004196167,22005500,8.82790088653564
2022-03-10,8.88000011444092,8.9399995803833,8.52999973297119,8.72000026702881,10678400,8.49661159515381
2022-03-11,8.89000034332275,8.92000007629395,8.39000034332275,8.48999977111816,13083500,8.27250289916992
2022-03-14,8.5600004196167,8.56999969482422,8.21000003814697,8.28999996185303,9633400,8.07762622833252
2022-03-15,8.28999996185303,8.68000030517578,8.10000038146973,8.42000007629395,13280400,8.20429611206055
2022-03-16,8.72000026702881,9.43000030517578,8.60000038146973,9.28999996185303,17967800,9.05200862884521
2022-03-17,9.13000011444092,9.43000030517578,8.97000026702881,9.31999969482422,11123700,9.08123970031738
2022-03-18,9.23999977111816,9.89999961853027,9.21000003814697,9.69999980926514,14004000,9.45150470733643
2022-03-21,9.72999954223633,9.86999988555908,9.30000019073486,9.68000030517578,14315900,9.43201732635498
2022-03-22,9.72999954223633,10.6499996185303,9.72999954223633,10.1000003814697,13739300,9.84125804901123
2022-03-23,10.0699996948242,10.5,9.86999988555908,10.3599996566772,10636800,10.0945959091187
2022-03-24,10,10.1199998855591,9.39000034332275,9.63000011444092,30409300,9.38329792022705
2022-03-25,9.75,10.2799997329712,9.56999969482422,10.0600004196167,21885700,9.80228233337402
2022-03-28,9.64999961853027,9.75,9.25,9.60000038146973,24233800,9.35406684875488
2022-03-29,9.86999988555908,10.5,9.85999965667725,10.0600004196167,17378800,9.80228233337402
2022-03-30,10,10.6499996185303,9.89000034332275,10.2600002288818,11526700,9.99715900421143
2022-03-31,10.3000001907349,10.5299997329712,9.9399995803833,10.1000003814697,8725700,9.84125804901123
2022-04-01,10.3100004196167,10.7200002670288,10.25,10.5100002288818,10868500,10.2407541275024
2022-04-04,10.5600004196167,10.5900001525879,10.210000038147,10.5500001907349,6781800,10.2797298431396
2022-04-05,10.5100002288818,10.6599998474121,9.82999992370605,9.84000015258789,13706200,9.58791828155518
2022-04-06,9.72999954223633,9.72999954223633,8.81999969482422,9.05000019073486,27608100,8.81815719604492
2022-04-07,9.09000015258789,9.10000038146973,8.73999977111816,8.9399995803833,12271100,8.71097373962402
2022-04-08,8.89999961853027,8.92000007629395,8.63000011444092,8.76000022888184,11599500,8.5355863571167
2022-04-11,8.52000045776367,8.72999954223633,8.47000026702881,8.56999969482422,9464000,8.35045337677002
2022-04-12,8.92000007629395,9.02999973297119,8.21000003814697,8.27000045776367,13123700,8.05813884735107
2022-04-13,8.39000034332275,8.52000045776367,8.22000026702881,8.27999973297119,9653600,8.0678825378418
2022-04-14,8.30000019073486,8.31999969482422,7.98000001907349,8.05000019073486,11229600,7.84377479553223
2022-04-18,8.10000038146973,8.47999954223633,8.09000015258789,8.39000034332275,14628900,8.17506408691406
2022-04-19,8.32999992370605,8.77000045776367,8.14000034332275,8.68000030517578,13015900,8.4576358795166
2022-04-20,8.71000003814697,8.97999954223633,8.34000015258789,8.43000030517578,11498200,8.21403980255127
2022-04-22,8.17000007629395,8.26000022888184,7.80000019073486,7.90000009536743,13870500,7.6976170539856
2022-04-25,7.78999996185303,8.0600004196167,7.67999982833862,7.92999982833862,12414000,7.72684860229492
2022-04-26,7.82999992370605,7.94999980926514,7.19999980926514,7.26999998092651,19595200,7.08375692367554
2022-04-27,7.48999977111816,7.53000020980835,7.25,7.32999992370605,11186500,7.14221954345703
2022-04-28,7.48000001907349,7.76000022888184,7.19999980926514,7.6399998664856,13715800,7.4442777633667
2022-04-29,7.75,7.78000020980835,7.17000007629395,7.17000007629395,10617500,6.98631858825684
2022-05-02,7.21999979019165,7.3899998664856,6.8899998664856,7.07999992370605,13449600,6.89862394332886
2022-05-03,7.09000015258789,7.26000022888184,6.82999992370605,6.94999980926514,10183000,6.77195453643799
2022-05-04,6.80000019073486,7.25,6.6399998664856,7.17000007629395,14317600,6.98631858825684
2022-05-05,6.94000005722046,7.05999994277954,6.73999977111816,6.82000017166138,12990200,6.64528465270996
2022-05-06,6.73000001907349,6.84999990463257,6.28000020980835,6.30000019073486,19910500,6.13860607147217
2022-05-09,6.11999988555908,6.17999982833862,5.38000011444092,5.3899998664856,32193100,5.25191831588745
