"AZZA3.SA.Open","AZZA3.SA.High","AZZA3.SA.Low","AZZA3.SA.Close","AZZA3.SA.Volume","AZZA3.SA.Adjusted"
32.2099990844727,32.2099990844727,31.75,31.8899993896484,147900,26.7221965789795
31.9300003051758,32.2000007629395,31.7600002288818,32.2000007629395,104300,26.9819660186768
32.2799987792969,32.4199981689453,31.8899993896484,32.4000015258789,633900,27.1495494842529
32.3699989318848,32.439998626709,32.0900001525879,32.1500015258789,448100,26.940055847168
32.2999992370605,33.9300003051758,32.2000007629395,33.7000007629395,316000,28.2388820648193
33.2900009155273,34.1199989318848,33.1199989318848,33.8499984741211,305200,28.8755321502686
33.8499984741211,34.7099990844727,33.4000015258789,34.0400009155273,300400,29.0376148223877
34.8699989318848,35.25,33.0299987792969,33.5,393800,28.5769710540771
33.2299995422363,34.0800018310547,33.2299995422363,34.0400009155273,227500,29.0376148223877
34.1199989318848,34.5499992370605,33.4500007629395,33.8800010681152,153100,28.9011306762695
34.1699981689453,34.2599983215332,33.7200012207031,34,384000,29.0034885406494
34.1800003051758,34.8800010681152,34,34.5,559900,29.4300098419189
34.5499992370605,35.9300003051758,34.5499992370605,35.5,587400,30.2830581665039
35.4900016784668,35.6699981689453,35.060001373291,35.2000007629395,213900,30.0271492004395
35.6599998474121,35.6599998474121,34.3600006103516,35.5999984741211,464500,30.3683528900146
35.5299987792969,36.0999984741211,34.9700012207031,36.0999984741211,307800,30.7948837280273
36.1100006103516,36.5800018310547,35.1699981689453,36,283900,30.7095832824707
33.6100006103516,33.6100006103516,31.8299999237061,32,501500,27.2974071502686
32.0099983215332,33.8400001525879,32.0099983215332,33.4300003051758,715600,28.5172576904297
32.8899993896484,32.8899993896484,30.8400001525879,31.8999996185303,659900,27.2120971679688
32.4700012207031,33.2299995422363,31.4599990844727,33,403000,28.150447845459
32.7099990844727,33.3899993896484,32.2299995422363,33.2999992370605,274700,28.4063606262207
33.3899993896484,33.4199981689453,32.5400009155273,33,177500,28.150447845459
33.0200004577637,33.8499984741211,32.7200012207031,33.5,631700,28.5769710540771
33.5,33.5,33.5,33.5,0,28.5769710540771
32.7700004577637,33.4300003051758,32.439998626709,32.4700012207031,230200,27.6983337402344
32.4700012207031,33.0200004577637,31.4599990844727,32.0900001525879,492500,27.3741760253906
31.8099994659424,32.4300003051758,31.5300006866455,31.5499992370605,281400,26.9135360717773
31.8700008392334,32.2000007629395,31.3500003814697,32.0900001525879,182300,27.3741760253906
31.6100006103516,32.6599998474121,31.6100006103516,32.0999984741211,339400,27.3827075958252
32.2599983215332,33.0400009155273,31.9200000762939,32.8199996948242,391200,27.9969043731689
32.7900009155273,33.4300003051758,32.6599998474121,33.4000015258789,477900,28.491662979126
33.3300018310547,33.7000007629395,32.6500015258789,33.7000007629395,272600,28.7475757598877
33.4199981689453,33.5900001525879,31.9699993133545,32.4000015258789,766000,27.6386184692383
32.0900001525879,32.2299995422363,31.4200000762939,32.2299995422363,318600,27.4935989379883
32.4300003051758,32.7000007629395,31.7700004577637,32.5200004577637,178900,27.74098777771
32.5,33,32.189998626709,33,233900,28.150447845459
33,33,33,33,0,28.150447845459
32.7200012207031,33.0200004577637,32.5499992370605,33,395500,28.150447845459
32.9599990844727,33.1599998474121,32.6599998474121,32.9000015258789,129100,28.0651416778564
32.8600006103516,33.0800018310547,32.3600006103516,32.7400016784668,120200,27.9286613464355
32.6100006103516,32.8499984741211,31.5200004577637,31.7199993133545,272900,27.0585498809814
31.6700000762939,32,31.4500007629395,32,99200,27.2974071502686
31.8899993896484,32.3300018310547,31.8899993896484,32.189998626709,127100,27.4594764709473
32.2299995422363,32.4500007629395,32.0999984741211,32.4000015258789,222300,27.6386184692383
32.2999992370605,32.439998626709,32.0699996948242,32.4000015258789,69700,27.6386184692383
32.25,32.25,31.5799999237061,31.8500003814697,134500,27.1694450378418
31.9699993133545,32.2799987792969,31.75,32.0499992370605,88900,27.3400573730469
32.3499984741211,32.7099990844727,31.9500007629395,32.7099990844727,229400,27.9030628204346
32.5800018310547,32.5800018310547,31.5400009155273,31.9400005340576,198700,27.4475746154785
31.9599990844727,32.0400009155273,31.7600002288818,32,69300,27.499137878418
31.8299999237061,32.2999992370605,31.5300006866455,32.2999992370605,123900,27.7569351196289
32.0400009155273,33.1300010681152,31.7999992370605,33.1300010681152,402500,28.4701976776123
33.1599998474121,34.9700012207031,32.7599983215332,34.9700012207031,601400,30.0514030456543
34.7200012207031,34.9199981689453,34.0999984741211,34.5900001525879,396900,29.7248458862305
34.6399993896484,35.7900009155273,34.6399993896484,34.9799995422363,213400,30.0599822998047
35.9199981689453,35.9300003051758,34.8199996948242,35.2299995422363,180800,30.274829864502
35.8199996948242,36.5800018310547,35.5,35.5999984741211,151800,30.5927791595459
35.6800003051758,36.1500015258789,35.1399993896484,36.1500015258789,144200,31.0654315948486
36.1399993896484,36.7900009155273,35.6800003051758,36.3600006103516,195900,31.2458896636963
36.25,37.2000007629395,36.0900001525879,36.7000007629395,272900,31.538064956665
36.5400009155273,36.7900009155273,35.0499992370605,36.2099990844727,349300,31.1169948577881
36.1800003051758,36.310001373291,35.5400009155273,36.1300010681152,195900,31.0482349395752
36.5099983215332,37.1500015258789,36,36.5800018310547,239400,31.4349479675293
36.7599983215332,37.0999984741211,36.5499992370605,36.7200012207031,211600,31.5552520751953
36.7299995422363,37.0099983215332,36.3300018310547,36.4000015258789,213000,31.2802715301514
36.4199981689453,36.6599998474121,35.939998626709,36.0699996948242,226200,30.9966831207275
36.4799995422363,36.8800010681152,36.439998626709,36.7000007629395,221500,31.538064956665
36.8600006103516,36.9799995422363,35.7999992370605,36.7000007629395,94100,31.538064956665
36.6399993896484,37,35.7700004577637,37,285000,31.7958717346191
36.7400016784668,36.7400016784668,36.3199996948242,36.5499992370605,247900,31.4091701507568
36.6800003051758,36.7599983215332,34.9000015258789,35.2099990844727,638200,30.257640838623
35,35.5800018310547,35,35.5,398600,30.5068531036377
35.560001373291,35.7700004577637,34.9300003051758,35.5,484000,30.5068531036377
35.4900016784668,35.5299987792969,35.060001373291,35.4000015258789,408400,30.420919418335
35.5699996948242,37.0900001525879,35.1800003051758,37,1140500,31.7958717346191
37,37.0699996948242,36.3800010681152,36.8499984741211,345700,31.6669673919678
36.8699989318848,37.8499984741211,36.0999984741211,37.1500015258789,1546700,31.9247779846191
36.8499984741211,39.2799987792969,36.8499984741211,39,1072500,33.5145683288574
39.0099983215332,41.5400009155273,39.0099983215332,41.1599998474121,1102300,35.3707733154297
40.9799995422363,42.25,40.1300010681152,41.939998626709,507000,36.0410499572754
41.9199981689453,43.6199989318848,41.5400009155273,42,720700,36.0926170349121
41.6300010681152,41.7200012207031,41.1500015258789,41.3800010681152,247400,35.5598220825195
41.6300010681152,43.0400009155273,41.6300010681152,42.9900016784668,418000,36.9433670043945
42.8699989318848,43.0800018310547,41.8600006103516,41.8600006103516,505200,35.9723091125488
42.2299995422363,44.0800018310547,42.0499992370605,44,447700,37.8113098144531
43.6199989318848,45.8800010681152,43.5099983215332,45.5999984741211,687500,39.1862602233887
45.5999984741211,45.5999984741211,44.7099990844727,45,262400,38.6706619262695
44.9599990844727,45.2000007629395,43.9599990844727,44.3499984741211,665900,38.1120758056641
44.439998626709,47.4000015258789,44.4300003051758,47.2999992370605,488700,40.6471557617188
47.189998626709,47.189998626709,44.9000015258789,45.0099983215332,804100,38.6792449951172
45.1100006103516,45.310001373291,44.7000007629395,44.8899993896484,353800,38.5761337280273
45.0099983215332,45.8499984741211,45.0099983215332,45.7799987792969,651300,39.340950012207
45.810001373291,47.0400009155273,45.6699981689453,47,403100,40.3893585205078
47.0900001525879,47.1500015258789,46.0999984741211,46.2000007629395,892800,39.7018814086914
45.7999992370605,46.7999992370605,45.3800010681152,46.0200004577637,362300,39.9015655517578
46.0499992370605,50.6399993896484,46.0499992370605,50,1775800,43.3524284362793
50,50,50,50,0,43.3524284362793
49.9900016784668,52.7099990844727,49.2999992370605,52,505500,45.0865287780762
51.9500007629395,54.0800018310547,51.6100006103516,53.5999984741211,447300,46.4738006591797
53.7700004577637,54.7000007629395,52.6199989318848,53.7599983215332,291800,46.6125335693359
53.3499984741211,54.8300018310547,53.2900009155273,53.7000007629395,464000,46.5605125427246
53.1500015258789,54.6199989318848,52.3300018310547,52.6800003051758,554800,45.6761169433594
53,53.3600006103516,52.0400009155273,52.0400009155273,1074200,45.121208190918
51.560001373291,55.1699981689453,51.560001373291,53.9799995422363,398000,46.8032836914062
54.1199989318848,54.5,52.8199996948242,53,249800,45.9535751342773
52.6100006103516,55.310001373291,51.1599998474121,51.4000015258789,477300,44.5662956237793
51.060001373291,52.4300003051758,50.4099998474121,51.3499984741211,529600,44.5229415893555
51.0999984741211,51.9500007629395,51,51.060001373291,309600,44.2715034484863
51.5,51.810001373291,48.9099998474121,49.4700012207031,398500,42.8928909301758
49.1599998474121,50.1599998474121,48.5999984741211,49,288300,42.4853782653809
49.0200004577637,49.25,46.7099990844727,47.6699981689453,301000,41.3322143554688
48,49.3899993896484,46.5,47.0999984741211,319000,40.8379936218262
47.1199989318848,50.7400016784668,47.1199989318848,50,441000,43.3524284362793
50.5,50.8600006103516,49,49.7200012207031,306500,43.1096572875977
49.7200012207031,51.939998626709,49.6100006103516,50.6699981689453,338900,43.933349609375
51.0099983215332,52.7999992370605,50.7999992370605,52.3499984741211,218700,45.3899955749512
52.6399993896484,53.4000015258789,50.560001373291,50.560001373291,337400,43.8379821777344
50.2799987792969,51.1199989318848,49.6500015258789,50.5,308800,43.7859497070312
50.8199996948242,51.6199989318848,49.5099983215332,50.7999992370605,253300,44.0460662841797
51.0299987792969,52.6399993896484,50.4599990844727,52.2299995422363,359500,45.2859497070312
52.3600006103516,52.4199981689453,51.2000007629395,51.939998626709,216600,45.0345001220703
51.939998626709,51.939998626709,51.939998626709,51.939998626709,0,45.0345001220703
52.6500015258789,53.4099998474121,51.9599990844727,52.9700012207031,377500,45.9275703430176
53.0099983215332,53.7400016784668,52,53.4500007629395,263200,46.3437461853027
53.4599990844727,53.4599990844727,51.5099983215332,51.75,320600,44.8697624206543
51.6300010681152,53.4000015258789,51.6300010681152,52.8300018310547,213500,45.8061790466309
53.060001373291,54.1500015258789,51.8199996948242,53.2000007629395,183700,46.1269836425781
53.6599998474121,54.9000015258789,53.4500007629395,53.4500007629395,252200,46.3437461853027
53.4799995422363,53.8699989318848,53,53.2999992370605,106300,46.2136840820312
53.8800010681152,54.2999992370605,52.9799995422363,53.5,181000,46.3871002197266
53.5,54.8699989318848,53.0200004577637,54.4000015258789,233800,47.1674423217773
54.4000015258789,54.6300010681152,53.7099990844727,54.3499984741211,342900,47.1240844726562
54.8199996948242,55.8499984741211,54.4700012207031,55,1228200,47.6876754760742
55.1500015258789,55.560001373291,53.2999992370605,53.2999992370605,306900,46.2136840820312
53.5299987792969,53.7400016784668,50.2799987792969,50.5499992370605,675300,43.8293075561523
50.560001373291,50.6699981689453,48.6500015258789,50.2999992370605,602800,43.6125411987305
50.2999992370605,50.2999992370605,50.2999992370605,50.2999992370605,0,43.6125411987305
50.3300018310547,50.3300018310547,47.0999984741211,48.5,424700,42.0518455505371
48.5999984741211,51,47.9900016784668,51,623500,44.2194862365723
50.7900009155273,50.7900009155273,45.5699996948242,45.5699996948242,1041800,39.5114059448242
46.0900001525879,49,44.9900016784668,48.3400001525879,645800,41.9131240844727
47.7799987792969,47.7999992370605,44.9500007629395,44.9500007629395,518400,38.9738349914551
45.5,46.3199996948242,43.9099998474121,44.3400001525879,487800,38.444938659668
43.8300018310547,46.9500007629395,43.810001373291,46.4700012207031,262700,40.2917442321777
47.2299995422363,48.2000007629395,46.5099983215332,47.0999984741211,205100,40.8379936218262
47.0999984741211,47.0999984741211,47.0999984741211,47.0999984741211,0,40.8379936218262
47.7999992370605,48.7999992370605,47.0499992370605,48.5,893900,42.0518455505371
48.9599990844727,50,48.5499992370605,49.4900016784668,146700,42.9102325439453
49.4900016784668,49.4900016784668,49.4900016784668,49.4900016784668,0,42.9102325439453
49.2999992370605,50.5,49.2999992370605,49.6199989318848,173400,43.0229454040527
49.1300010681152,49.75,48.5999984741211,49.0499992370605,551800,42.5287322998047
49.0499992370605,49.439998626709,48.1699981689453,48.9000015258789,83300,42.398681640625
48.6599998474121,49.4099998474121,47.689998626709,48,278500,41.6183280944824
47.3699989318848,49.9199981689453,47.0200004577637,48.4799995422363,202000,42.0345153808594
48.0699996948242,50.4000015258789,48.0699996948242,49.3899993896484,108800,42.8235282897949
49.4099998474121,49.6800003051758,48.4500007629395,48.4500007629395,3098400,42.0084991455078
48.9500007629395,48.9500007629395,46.2099990844727,46.2099990844727,301200,40.0663070678711
46.25,48.4599990844727,45.4799995422363,47.5,258800,41.1848030090332
46.8699989318848,48.8199996948242,46.8699989318848,48.3899993896484,196900,41.956470489502
48.8300018310547,50.6399993896484,48.3400001525879,49,148500,42.4853782653809
48.3199996948242,51.0099983215332,48.3199996948242,51.0099983215332,211500,44.2281455993652
51.310001373291,51.310001373291,48.5699996948242,49.5,229600,42.9189071655273
48.8699989318848,50.4799995422363,48.8699989318848,50,64900,43.3524284362793
49.3400001525879,49.810001373291,48.8300018310547,48.8499984741211,79400,42.3553123474121
49.0800018310547,49.0800018310547,47.4199981689453,48.6699981689453,167500,42.1992492675781
48.6800003051758,50,48.4300003051758,49.5,421100,42.9189071655273
48.7999992370605,49.5999984741211,47.9000015258789,48,211600,41.6183280944824
48.2700004577637,50.7999992370605,47.6800003051758,50.1399993896484,392700,43.4738121032715
50.6500015258789,51.5,50.6500015258789,51.2999992370605,138400,44.4795837402344
51.2999992370605,52.689998626709,50.8300018310547,51.6500015258789,141400,44.7830543518066
50.9300003051758,52.7999992370605,50.9300003051758,51.1500015258789,269800,44.3495330810547
51.1599998474121,52.060001373291,51.1599998474121,51.7000007629395,284400,44.8264122009277
51.5,51.75,51.2200012207031,51.5,47000,44.8552627563477
51.5,51.5,51.5,51.5,0,44.8552627563477
51.2900009155273,52.810001373291,50.3600006103516,51.7900009155273,914900,45.1078453063965
51.1500015258789,52.5,51.1500015258789,52.060001373291,122300,45.3430061340332
52.060001373291,56.189998626709,52.060001373291,54.7000007629395,539000,47.6423759460449
54.7000007629395,54.7000007629395,54.7000007629395,54.7000007629395,0,47.6423759460449
54.7000007629395,56.7099990844727,54.3800010681152,56.2999992370605,253500,49.0359420776367
56.7900009155273,59,56.2200012207031,58,334500,50.5166015625
58.1399993896484,60.9099998474121,58.1399993896484,59.8300018310547,531600,52.1104850769043
60.0099983215332,60.4199981689453,57.5,57.8199996948242,400400,50.3598289489746
58,58.1599998474121,57.0099983215332,57.1100006103516,118000,49.7414398193359
57.1100006103516,57.9799995422363,56.4500007629395,56.75,114600,49.4278831481934
56.9900016784668,57.2999992370605,56.1100006103516,56.7999992370605,126100,49.4714202880859
57.3800010681152,57.6100006103516,56.2599983215332,57.5,106200,50.0811157226562
57.7799987792969,57.7799987792969,56.310001373291,56.5999984741211,200700,49.297233581543
56.5900001525879,58.9099998474121,56.5900001525879,58.5400009155273,131400,50.9869270324707
58.5099983215332,59.4000015258789,58.4199981689453,59.2000007629395,92000,51.5617752075195
59.189998626709,61.9099998474121,59.1100006103516,61.0200004577637,576300,53.1469535827637
61.0299987792969,61.560001373291,61,61.2000007629395,87900,53.3037261962891
61.1199989318848,61.9599990844727,60.7999992370605,60.7999992370605,104300,52.9553298950195
61.2700004577637,62.1199989318848,60.810001373291,61.5999984741211,351900,53.6521072387695
61.1399993896484,61.1399993896484,58.8699989318848,58.9599990844727,666000,51.3527374267578
59.7900009155273,61.0099983215332,57.9799995422363,58.8699989318848,546200,51.2743492126465
58.8699989318848,58.8699989318848,58.8699989318848,58.8699989318848,0,51.2743492126465
59.5,59.9799995422363,58.5499992370605,58.8600006103516,296600,51.2656478881836
58.4900016784668,59.1699981689453,57.8699989318848,58,160400,50.5166015625
58,58.9900016784668,57.2099990844727,58,126300,50.5166015625
58.7000007629395,61,57.9599990844727,59.7700004577637,194800,52.058235168457
60.4300003051758,60.7400016784668,58.9000015258789,59.1300010681152,72100,51.500804901123
59.1300010681152,59.1300010681152,56.1100006103516,56.560001373291,299900,49.2623977661133
56.7900009155273,56.8300018310547,55.7200012207031,55.810001373291,119600,48.6091690063477
55.1399993896484,55.7999992370605,54.8199996948242,54.8199996948242,190500,47.746898651123
54.810001373291,55.310001373291,53.4599990844727,53.4599990844727,217400,46.5623664855957
53.9199981689453,54.2599983215332,51.6699981689453,52.2999992370605,262600,45.5520362854004
51.9099998474121,53.5400009155273,50.8800010681152,53.2000007629395,802400,46.3359146118164
54.1800003051758,55.1500015258789,53.8300018310547,54.3899993896484,187200,47.372386932373
54.5699996948242,55.7099990844727,54.310001373291,54.3499984741211,78900,47.337532043457
54.6399993896484,54.9900016784668,53.689998626709,54,85500,47.0326919555664
54.4000015258789,55.5900001525879,53.9099998474121,55.5900001525879,94200,48.4175491333008
55.5900001525879,55.5900001525879,54,55.3600006103516,126300,48.2172203063965
55.8800010681152,56.1199989318848,54.25,54.25,851900,47.2504425048828
54.2599983215332,56.560001373291,54.2599983215332,56.560001373291,164600,49.2623977661133
56.0800018310547,57.3600006103516,55.75,56.5,91500,49.2101402282715
56.5,56.9599990844727,56.1199989318848,56.7000007629395,75800,49.3843307495117
57,58,56.5200004577637,57.1800003051758,89700,49.8024024963379
56.2400016784668,57.9099998474121,56.0999984741211,56.0999984741211,119400,48.8617477416992
56.2000007629395,57.189998626709,55.8800010681152,56.0499992370605,67700,48.8181953430176
55.8800010681152,56.689998626709,54.939998626709,55.9300003051758,106200,48.7136764526367
56.1399993896484,56.1500015258789,54.8600006103516,55.2000007629395,199300,48.0778656005859
55.9500007629395,55.9500007629395,54.3499984741211,55,89500,47.903678894043
55.5499992370605,55.7400016784668,53.0099983215332,53.2000007629395,402700,46.3359146118164
53.0099983215332,53.5499992370605,51.6599998474121,52,345300,45.2907485961914
52.3199996948242,53.9900016784668,51.7999992370605,53.3499984741211,122600,46.4665603637695
53.3499984741211,53.8699989318848,52.5999984741211,52.7999992370605,200200,45.9875259399414
52.8600006103516,53.4000015258789,52.2000007629395,52.3899993896484,137600,45.6304321289062
52.2099990844727,52.8800010681152,50.5299987792969,51.2000007629395,629700,44.5939712524414
50.5499992370605,52.1199989318848,50.3699989318848,52,318600,45.2907485961914
51.6500015258789,53.0999984741211,50.1599998474121,50.1599998474121,207700,43.6881446838379
50,50.7799987792969,49.7999992370605,50.0999984741211,87200,43.6358985900879
50.25,50.3699989318848,48.2900009155273,48.3199996948242,462400,42.0855598449707
48.3300018310547,48.5999984741211,46.2700004577637,47.5999984741211,907500,41.4584541320801
47.7900009155273,50.8899993896484,47.6699981689453,50,486900,43.5487976074219
50,50.2999992370605,49.2000007629395,49.810001373291,139900,43.3833084106445
49.8800010681152,51.3899993896484,49.810001373291,50.75,190200,44.202018737793
50.5299987792969,50.5800018310547,48.5699996948242,49.4300003051758,213700,43.0523376464844
48.7299995422363,50.1300010681152,48.2599983215332,50.1300010681152,79900,43.6620178222656
49.7099990844727,51.5999984741211,48.8300018310547,50.5499992370605,207800,44.02783203125
51.0400009155273,51.5900001525879,48.5299987792969,49.9599990844727,207400,43.5139541625977
50.0699996948242,50.8300018310547,49.4700012207031,50.4599990844727,92100,43.9494400024414
50,50.189998626709,48.9099998474121,50.189998626709,113400,43.714282989502
51.0099983215332,51.9000015258789,50.0499992370605,51.9000015258789,153500,45.2036476135254
51.7000007629395,51.8400001525879,49.3800010681152,50.5,270400,43.9842758178711
49.9799995422363,50.4700012207031,48.5,49.0299987792969,175500,42.7039527893066
48.9099998474121,49.6800003051758,47.189998626709,48.1100006103516,388900,41.9026527404785
48.2700004577637,49.8300018310547,48.2700004577637,48.7599983215332,257700,42.4687805175781
48.5400009155273,49.9099998474121,48.5400009155273,49.9099998474121,99500,43.4704093933105
49.8899993896484,52.4199981689453,49.2000007629395,51.9500007629395,887200,45.247200012207
51.7200012207031,52.7400016784668,50.0499992370605,50.7000007629395,237600,44.1584777832031
51.2099990844727,52.4799995422363,50.7400016784668,52.1800003051758,442900,45.4475212097168
52.1800003051758,55.5900001525879,52.1800003051758,55.0999984741211,806200,47.9907722473145
55.189998626709,55.2999992370605,53.4900016784668,54.3600006103516,270500,47.3462409973145
53.9900016784668,53.9900016784668,52.2999992370605,53.2700004577637,201400,46.3968887329102
53.5800018310547,53.8300018310547,51.7700004577637,53,191900,46.1887474060059
53.0999984741211,53.810001373291,50.9500007629395,51.1199989318848,350800,44.5503463745117
50.7299995422363,52.3300018310547,50.0999984741211,52.25,235000,45.5351333618164
52.7000007629395,52.9799995422363,51.6599998474121,52.2799987792969,163200,45.5612678527832
52.9500007629395,53.2000007629395,52.0499992370605,52.7000007629395,215900,45.9272956848145
53.7900009155273,53.7900009155273,52.6399993896484,52.9799995422363,927300,46.1713180541992
52.9599990844727,52.9599990844727,48.7299995422363,51.0299987792969,261000,44.4719123840332
51.2999992370605,51.4099998474121,48.060001373291,48.0999984741211,329700,41.9184608459473
48.0999984741211,48.3899993896484,47,47,173900,40.959831237793
47.3499984741211,47.8400001525879,44.5800018310547,45.6500015258789,168800,39.7833251953125
45.7000007629395,45.7000007629395,43.1300010681152,44.5099983215332,271600,38.7898292541504
45.4900016784668,46,43.9000015258789,45.439998626709,476800,39.6003074645996
